Voltage Range: ,0.4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Step Size: ,0.02,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Read Count: ,5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Delay Time: ,100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Measurement Time: ,10080,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Time,Pixel 0 V,Pixel 0 mA,Pixel 1 V,Pixel 1 mA,Pixel 2 V,Pixel 2 mA,Pixel 3 V,Pixel 3 mA,Pixel 4 V,Pixel 4 mA,Pixel 5 V,Pixel 5 mA,Pixel 6 V,Pixel 6 mA,Pixel 7 V,Pixel 7 mA,Pixel 0 PCE,Pixel 1 PCE,Pixel 2 PCE,Pixel 3 PCE,Pixel 4 PCE,Pixel 5 PCE,Pixel 6 PCE,Pixel 7 PCE,Filler Val
152.5380, 0.75, 1.74, 0.65, 1.90, 1.04, 0.10, 0.48, 1.79, 0.60, 2.02, 0.69, -0.00, 0.47, 2.12, 0.74, 1.67, 8.4601, 8.0293, 0.6594, 5.6534, 7.9551, -0.0125, 6.5508, 8.1032, 1
155.4730, 0.74, 1.71, 0.65, 1.85, 1.02, 0.12, 0.48, 1.78, 0.60, 2.10, 0.71, -0.00, 0.47, 2.05, 0.74, 1.66, 8.2636, 7.8051, 0.7693, 5.5999, 8.2709, -0.0021, 6.3488, 8.0495, 1
158.4070, 0.76, 1.63, 0.67, 1.76, 0.99, 0.12, 0.48, 1.78, 0.60, 2.08, 0.69, -0.00, 0.47, 2.08, 0.74, 1.63, 8.1258, 7.6356, 0.7720, 5.5983, 8.2011, -0.0003, 6.4183, 7.8792, 1
161.3410, 0.78, 1.66, 0.69, 1.71, 1.01, 0.12, 0.48, 1.75, 0.60, 2.08, 0.67, -0.00, 0.47, 2.13, 0.74, 1.64, 8.4565, 7.6596, 0.7880, 5.4934, 8.1811, -0.0001, 6.5846, 7.9315, 1
164.2760, 0.77, 1.73, 0.67, 1.82, 1.03, 0.14, 0.48, 1.72, 0.60, 2.01, 0.69, -0.00, 0.47, 2.17, 0.74, 1.66, 8.6437, 7.9508, 0.9183, 5.4223, 7.9238, -0.0000, 6.7152, 8.0209, 1
167.2090, 0.77, 1.72, 0.69, 1.79, 1.02, 0.12, 0.48, 1.75, 0.62, 1.95, 0.71, -0.00, 0.47, 2.10, 0.74, 1.68, 8.6057, 8.0208, 0.8124, 5.5312, 7.9368, -0.0000, 6.4793, 8.1165, 1
170.1430, 0.77, 1.70, 0.71, 1.75, 1.03, 0.12, 0.48, 1.78, 0.63, 2.06, 0.70, 0.02, 0.48, 2.08, 0.74, 1.65, 8.5160, 8.1112, 0.8104, 5.5780, 8.4080, 0.0755, 6.4494, 7.9710, 1
173.0770, 0.77, 1.68, 0.74, 1.67, 1.06, 0.14, 0.48, 1.78, 0.63, 2.06, 0.67, 0.00, 0.47, 2.03, 0.74, 1.66, 8.4178, 8.0233, 0.9408, 5.6029, 8.4173, 0.0126, 6.2726, 8.0276, 1
176.0110, 0.79, 1.66, 0.72, 1.75, 1.08, 0.09, 0.48, 1.73, 0.63, 2.03, 0.65, -0.02, 0.47, 2.09, 0.74, 1.64, 8.5213, 8.1887, 0.6276, 5.4483, 8.2917, -0.0682, 6.4571, 7.9563, 1
178.9450, 0.79, 1.66, 0.70, 1.77, 1.06, 0.13, 0.48, 1.74, 0.63, 1.99, 0.67, -0.02, 0.47, 2.13, 0.74, 1.66, 8.5161, 8.0458, 0.9103, 5.4747, 8.1251, -0.0838, 6.5910, 8.0251, 1
181.8790, 0.77, 1.71, 0.67, 1.88, 1.04, 0.12, 0.48, 1.76, 0.63, 2.00, 0.65, -0.00, 0.47, 2.12, 0.74, 1.63, 8.5844, 8.2260, 0.8267, 5.5098, 8.1572, -0.0140, 6.5617, 7.8688, 1
184.8130, 0.77, 1.70, 0.67, 1.83, 1.06, 0.12, 0.48, 1.79, 0.63, 2.07, 0.63, -0.00, 0.47, 2.09, 0.74, 1.65, 8.5057, 7.9738, 0.8279, 5.6437, 8.4271, -0.0023, 6.4538, 8.0105, 1
187.7470, 0.77, 1.67, 0.69, 1.75, 1.08, 0.12, 0.48, 1.78, 0.63, 2.08, 0.60, -0.00, 0.47, 2.06, 0.74, 1.61, 8.3327, 7.8674, 0.8442, 5.6139, 8.4980, -0.0004, 6.3843, 7.7920, 1
190.6810, 0.75, 1.74, 0.71, 1.71, 1.10, 0.10, 0.48, 1.71, 0.63, 2.06, 0.58, 0.02, 0.47, 2.09, 0.74, 1.60, 8.4913, 7.9128, 0.7423, 5.3970, 8.4322, 0.0624, 6.4757, 7.7556, 1
193.6150, 0.72, 1.87, 0.70, 1.77, 1.09, 0.12, 0.48, 1.69, 0.63, 2.06, 0.60, 0.02, 0.47, 2.10, 0.74, 1.67, 8.8352, 8.0227, 0.8300, 5.3089, 8.4207, 0.0755, 6.4909, 8.0724, 1
196.5490, 0.72, 1.80, 0.67, 1.84, 1.11, 0.10, 0.48, 1.70, 0.63, 2.01, 0.62, 0.02, 0.47, 2.08, 0.74, 1.66, 8.4239, 8.1004, 0.7399, 5.3478, 8.2242, 0.0803, 6.4419, 8.0444, 1
199.4830, 0.72, 1.77, 0.65, 1.89, 1.09, 0.10, 0.48, 1.75, 0.63, 2.00, 0.64, 0.00, 0.47, 2.08, 0.74, 1.68, 8.2700, 8.0189, 0.7118, 5.4959, 8.1816, 0.0134, 6.4338, 8.1204, 1
202.4160, 0.72, 1.74, 0.67, 1.82, 1.06, 0.12, 0.48, 1.79, 0.63, 2.03, 0.66, -0.02, 0.47, 2.03, 0.74, 1.66, 8.1736, 7.8810, 0.8087, 5.6403, 8.2926, -0.0702, 6.2778, 8.0524, 1
205.3510, 0.74, 1.66, 0.69, 1.72, 1.04, 0.12, 0.48, 1.80, 0.63, 2.02, 0.69, -0.00, 0.48, 2.04, 0.74, 1.64, 7.9806, 7.7087, 0.8098, 5.6482, 8.2710, -0.0117, 6.3035, 7.9666, 1
208.2850, 0.76, 1.66, 0.71, 1.70, 1.06, 0.14, 0.48, 1.73, 0.63, 2.00, 0.67, 0.02, 0.48, 2.09, 0.74, 1.61, 8.2453, 7.8936, 0.9407, 5.4553, 8.1820, 0.0704, 6.4624, 7.7847, 1
211.2190, 0.75, 1.74, 0.70, 1.78, 1.04, 0.14, 0.48, 1.72, 0.63, 2.05, 0.65, 0.00, 0.47, 2.11, 0.74, 1.63, 8.4767, 8.0789, 0.9443, 5.4238, 8.3889, 0.0117, 6.5403, 7.9158, 1
214.1530, 0.74, 1.74, 0.67, 1.83, 1.02, 0.12, 0.48, 1.70, 0.63, 1.99, 0.66, 0.00, 0.47, 2.09, 0.74, 1.67, 8.4195, 8.0290, 0.8167, 5.3592, 8.1507, 0.0020, 6.4502, 8.0990, 1
217.0870, 0.74, 1.72, 0.65, 1.89, 1.03, 0.12, 0.48, 1.75, 0.63, 1.98, 0.65, 0.00, 0.47, 2.05, 0.74, 1.68, 8.3376, 8.0159, 0.8111, 5.5051, 8.1110, 0.0003, 6.3320, 8.1296, 1
220.0210, 0.74, 1.70, 0.67, 1.80, 1.02, 0.12, 0.48, 1.74, 0.63, 2.01, 0.63, -0.03, 0.47, 2.02, 0.74, 1.60, 8.2500, 7.7946, 0.7946, 5.4852, 8.2241, -0.1348, 6.2609, 7.7311, 1
222.9550, 0.76, 1.63, 0.69, 1.72, 0.99, 0.12, 0.48, 1.72, 0.63, 2.04, 0.64, -0.01, 0.47, 2.02, 0.74, 1.63, 8.1079, 7.7022, 0.7762, 5.4219, 8.3185, -0.0225, 6.2491, 7.9068, 1
225.8890, 0.75, 1.67, 0.71, 1.70, 1.01, 0.12, 0.48, 1.74, 0.63, 2.02, 0.66, -0.00, 0.47, 2.07, 0.74, 1.61, 8.1310, 7.9077, 0.7887, 5.4567, 8.2753, -0.0037, 6.4017, 7.7747, 1
228.8230, 0.72, 1.76, 0.74, 1.63, 1.03, 0.12, 0.48, 1.71, 0.63, 2.02, 0.69, -0.00, 0.47, 2.06, 0.74, 1.58, 8.3066, 7.8430, 0.8064, 5.3719, 8.2681, -0.0006, 6.3756, 7.6720, 1
231.7570, 0.72, 1.76, 0.72, 1.74, 1.06, 0.14, 0.48, 1.70, 0.63, 2.02, 0.71, -0.00, 0.47, 2.06, 0.72, 1.65, 8.2348, 8.1738, 0.9401, 5.3578, 8.2670, -0.0001, 6.3712, 7.7616, 1
234.6910, 0.72, 1.78, 0.70, 1.84, 1.04, 0.11, 0.48, 1.67, 0.63, 1.99, 0.69, -0.00, 0.47, 2.09, 0.72, 1.67, 8.3239, 8.3595, 0.7192, 5.2358, 8.1303, -0.0000, 6.4736, 7.8546, 1
237.6250, 0.72, 1.75, 0.69, 1.82, 1.06, 0.13, 0.48, 1.73, 0.63, 2.00, 0.67, -0.00, 0.47, 2.08, 0.72, 1.73, 8.1757, 8.2488, 0.9256, 5.4314, 8.1665, -0.0000, 6.4391, 8.1044, 1
240.5590, 0.72, 1.72, 0.69, 1.84, 1.08, 0.12, 0.48, 1.74, 0.63, 2.00, 0.69, -0.00, 0.47, 2.05, 0.72, 1.67, 8.0798, 8.2970, 0.8605, 5.4651, 8.1719, -0.0000, 6.3303, 7.8336, 1
243.4930, 0.72, 1.67, 0.69, 1.81, 1.06, 0.12, 0.48, 1.74, 0.63, 2.02, 0.67, 0.02, 0.47, 2.01, 0.72, 1.63, 7.8295, 8.1707, 0.8335, 5.4640, 8.2416, 0.0724, 6.2090, 7.6322, 1
246.4270, 0.74, 1.63, 0.72, 1.73, 1.04, 0.12, 0.48, 1.72, 0.63, 2.07, 0.65, 0.00, 0.47, 2.00, 0.74, 1.59, 7.8425, 8.0789, 0.8139, 5.4262, 8.4671, 0.0121, 6.1889, 7.6483, 1
249.3620, 0.76, 1.64, 0.74, 1.64, 1.06, 0.12, 0.48, 1.70, 0.63, 2.04, 0.66, 0.02, 0.47, 2.05, 0.74, 1.58, 8.1182, 7.8689, 0.8257, 5.3606, 8.3683, 0.0744, 6.3401, 7.6509, 1
252.2950, 0.75, 1.71, 0.72, 1.74, 1.08, 0.12, 0.48, 1.70, 0.63, 1.96, 0.69, 0.00, 0.47, 2.06, 0.74, 1.61, 8.2942, 8.1551, 0.8439, 5.3496, 8.0030, 0.0124, 6.3654, 7.8128, 1
