photo__40p__p1__0.4Sun__Rv__scan0	photo__40p__p1__0.4Sun__Rv__scan0	photo__40p__p1__0.4Sun__Fw__scan0	photo__40p__p1__0.4Sun__Fw__scan0	photo__40p__p2__0.4Sun__Rv__scan0	photo__40p__p2__0.4Sun__Rv__scan0	photo__40p__p2__0.4Sun__Fw__scan0	photo__40p__p2__0.4Sun__Fw__scan0	photo__40p__p3__0.4Sun__Rv__scan0	photo__40p__p3__0.4Sun__Rv__scan0	photo__40p__p3__0.4Sun__Fw__scan0	photo__40p__p3__0.4Sun__Fw__scan0	photo__40p__p4__0.4Sun__Rv__scan0	photo__40p__p4__0.4Sun__Rv__scan0	photo__40p__p4__0.4Sun__Fw__scan0	photo__40p__p4__0.4Sun__Fw__scan0	photo__40p__p5__0.4Sun__Rv__scan0	photo__40p__p5__0.4Sun__Rv__scan0	photo__40p__p5__0.4Sun__Fw__scan0	photo__40p__p5__0.4Sun__Fw__scan0	photo__40p__p6__0.4Sun__Rv__scan0	photo__40p__p6__0.4Sun__Rv__scan0	photo__40p__p6__0.4Sun__Fw__scan0	photo__40p__p6__0.4Sun__Fw__scan0	photo__40p__p7__0.4Sun__Rv__scan0	photo__40p__p7__0.4Sun__Rv__scan0	photo__40p__p7__0.4Sun__Fw__scan0	photo__40p__p7__0.4Sun__Fw__scan0	photo__40p__p8__0.4Sun__Rv__scan0	photo__40p__p8__0.4Sun__Rv__scan0	photo__40p__p8__0.4Sun__Fw__scan0	photo__40p__p8__0.4Sun__Fw__scan0
1.280989	-0.0105078125	-0.08202	0.0168671875	1.283206	0.0063593750000000004	-0.086101	-0.007515625	1.282476	-0.1095234375	-0.08082	0.008484374999999999	1.279913	-0.979921875	-0.083187	0.0787578125	1.282702	-17.860078125	-0.085009	1.1826718749999998	1.291612	-100.68346875	-0.09454	7.43278125	0.255867	-390.722390625	-0.107127	165.2205703125	0.860113	-390.546921875	-0.083261	7.1533046874999995
1.271547	0.0044375000000000005	-0.067158	-0.0099296875	1.268607	-0.0212109375	-0.071043	-0.0058828125	1.27256	-0.1067265625	-0.07076	0.005203125	1.269896	-0.986765625	-0.069643	0.054375	1.274782	-17.7544140625	-0.071916	1.0153203124999999	1.281463	-99.88180468750001	-0.082676	6.4822421875	0.255874	-390.703671875	-0.100838	155.6264296875	0.860039	-390.55821093749995	-0.068376	7.171625
1.261508	-0.016585937499999998	-0.057246	-0.0106015625	1.25925	-0.001640625	-0.055966	0.012625	1.262445	-0.110296875	-0.060659	-0.007132812499999999	1.259725	-0.9815625	-0.059501	0.0569765625	1.262333	-17.581742187499998	-0.0595	0.8198124999999999	1.271184	-99.09971875	-0.070836	5.556390625	0.255837	-390.70349999999996	-0.094192	145.413390625	0.859949	-390.55876562500004	-0.058968	7.1327734375
1.246843	0.0088671875	-0.04736	0.012625	1.24964	-0.009351562499999999	-0.045747	-0.005976562499999999	1.243129	-0.091015625	-0.04574	0.00038281249999999996	1.249463	-0.9858046874999999	-0.049728	0.0361484375	1.25034	-17.4324921875	-0.051125	0.7070234375	1.258612	-98.109484375	-0.05907	4.662828125	0.255651	-390.35285937500004	-0.087237	134.7157265625	0.859836	-390.56996875	-0.048675	7.1658437500000005
1.236989	-0.011859375	-0.037206	-0.010890625000000001	1.23497	-0.012054687500000001	-0.03539	0.016679687500000002	1.238069	-0.10296875	-0.030922	-0.0136875	1.234615	-0.9559140624999999	-0.029421	0.0189921875	1.2377	-17.22896875	-0.037939	0.5331093749999999	1.246032	-97.1078671875	-0.049561	3.9071249999999997	0.255851	-390.6936640625	-0.07965	123.1541796875	0.859744	-390.563015625	-0.034476	7.15446875
1.222745	0.018031250000000002	-0.022195	0.0044375000000000005	1.225343	-0.008289062500000001	-0.020574	-0.005109374999999999	1.223693	-0.0874453125	-0.025644	0.009734375	1.224377	-0.9614140625	-0.024126	0.029593750000000002	1.224955	-17.0700859375	-0.021018	0.3130234375	1.235739	-96.325484375	-0.035687	2.8202734375	0.255656	-390.353609375	-0.072486	112.1515859375	0.859653	-390.5872265625	-0.024132	7.1521484375
1.212803	-0.009734375	-0.012178	-0.011085937499999999	1.210919	-0.00896875	-0.010482	0.011953124999999998	1.213644	-0.0952578125	-0.010981	-0.018796875	1.209265	-0.9474296875	-0.01361	0.021015625	1.213118	-16.8951015625	-0.012545	0.17805468749999998	1.223337	-95.3151015625	-0.023572	1.8825625	0.255868	-390.701953125	-0.065241	101.01046875	0.859587	-390.5749765625	-0.010094	7.13971875
1.198232	0.0054921875	0.002646	0.0098359375	1.201023	-0.0069453125	-0.000372	0.0049140625	1.199119	-0.1128046875	-0.000871	-0.00240625	1.198988	-0.9305625	0.001256	-0.0088671875	1.204497	-16.777671875	-0.003989	0.07808593750000001	1.210663	-94.356	-0.011387	0.9228671875	0.255845	-390.7069609375	-0.057406	89.059078125	0.859502	-390.576609375	0.000268	7.14665625
1.188176	0.00115625	0.012849	0.0001953125	1.186449	-0.00328125	0.009777	0.0065546875	1.189514	-0.07500781249999999	0.013897	-0.010218749999999999	1.188787	-0.9285390625	0.011555	-0.0049140625	1.188038	-16.554570312499997	0.01265	-0.1769140625	1.200737	-93.5710234375	-0.001667	0.196375	0.255619	-390.368078125	-0.04907	76.27090625000001	0.859409	-390.58740624999996	0.010247	7.161273437499999
1.178209	0.0037578125	0.023254	0.000484375	1.176787	-0.0056875	0.024303	-0.0015390624999999998	1.174711	-0.1033515625	0.024059	-0.0090625	1.178611	-0.91484375	0.026815	-0.010218749999999999	1.179903	-16.431265624999998	0.021188	-0.28528125	1.188417	-92.6176171875	0.01305	-0.9701875	0.255853	-390.700125	-0.041301	64.387484375	0.859329	-390.5728515625	0.024598	7.1603984375
1.16379	-0.0160078125	0.033011	0.01571875	1.167172	-0.010703124999999999	0.039571	-0.0136875	1.165134	-0.0738515625	0.034244	0.0025078125	1.163738	-0.915328125	0.036702	-0.031625	1.167676	-16.25859375	0.033984	-0.46749999999999997	1.176416	-91.7123125	0.022869	-1.7296171875	0.25564	-390.350734375	-0.033095	51.7704296875	0.859285	-390.6135390625	0.039508	7.1398671875
1.154485	-0.00328125	0.05323	-0.0001953125	1.152618	-0.011085937499999999	0.044476	-0.002796875	1.155061	-0.08725000000000001	0.049069	-0.004242187499999999	1.154479	-0.92390625	0.047139	-0.025164062499999997	1.155392	-16.109921874999998	0.046834	-0.6303359375	1.164512	-90.7481953125	0.037762	-2.8870312499999997	0.255881	-390.702828125	-0.024476	38.5973203125	0.859175	-390.5843203125	0.044525	7.153109375
1.139913	-0.009640625	0.05793	-0.0009609375000000001	1.143131	-0.005976562499999999	0.059515	0.011375	1.140337	-0.0993046875	0.059157	0.0025078125	1.140792	-0.88659375	0.062027	-0.0703828125	1.142943	-15.9272265625	0.055093	-0.7673359375	1.152422	-89.8216875	0.047604	-3.6778906250000003	0.25586	-390.6817890625	-0.015892	25.4191015625	0.859125	-390.60378906249997	0.059191	7.1243828124999995
1.129585	0.0043359375	0.067805	-0.002703125	1.128595	-0.005109374999999999	0.06954	0.00559375	1.13045	-0.09371093750000001	0.074095	-0.0155234375	1.131475	-0.8703984374999999	0.06746	-0.043484375	1.13496	-15.7883984375	0.068036	-0.931625	1.142828	-89.0709375	0.05992	-4.6162656250000005	0.255628	-390.3779140625	-0.007422	12.380765625	0.859043	-390.59581249999997	0.069207	7.14353125
1.119445	-0.0138828125	0.083266	0.0076171875	1.1188	-0.0246796875	0.084745	-0.0106015625	1.116048	-0.0852265625	0.079314	-0.0014453125	1.117248	-0.891125	0.082275	-0.06189843749999999	1.118413	-15.588632812499998	0.080559	-1.1130703124999999	1.130708	-88.123015625	0.069805	-5.3908281250000005	0.25584	-390.70175	0.001818	-1.7489921874999999	0.85898	-390.61557812499996	0.083828	7.122515625
1.104624	-0.020921875	0.098095	-0.0194765625	1.109446	-0.0098359375	0.094906	-0.0009609375000000001	1.106447	-0.074234375	0.09915	-0.00125	1.10803	-0.890546875	0.09744	-0.09428906249999999	1.110079	-15.4828671875	0.093444	-1.2935468749999999	1.118701	-87.16903125	0.082066	-6.3471328125	0.25583	-390.6906640625	0.011332	-16.3240546875	0.8589	-390.608328125	0.098452	7.122375
1.095172	-0.013398437499999999	0.103273	0.0021171874999999997	1.090259	-0.0014453125	0.109962	0.0023125	1.096653	-0.0903359375	0.104223	-0.010023437500000001	1.094705	-0.8509218749999999	0.107709	-0.088796875	1.093844	-15.2293046875	0.10585	-1.456484375	1.106563	-86.23278125	0.09686	-7.5196875	0.255844	-390.683328125	0.02024	-29.990921874999998	0.858808	-390.62229687499996	0.103076	7.1191953125
1.085337	0.0139765625	0.123204	-0.0211171875	1.08521	-0.0252578125	0.115288	0.0177421875	1.082087	-0.086671875	0.11919	-0.0044375000000000005	1.08515	-0.8719453125	0.117824	-0.0890859375	1.08572	-15.127203125	0.114312	-1.581046875	1.094765	-85.29671875	0.106607	-8.254921874999999	0.255583	-390.3458984375	0.029514	-44.232203125	0.858771	-390.62174999999996	0.117835	7.119
1.070852	0.00684375	0.128493	0.0037578125	1.070806	-0.0103125	0.130182	-0.007132812499999999	1.072799	-0.07298437499999999	0.12924	-0.0081953125	1.071578	-0.8441796874999999	0.132925	-0.107984375	1.073305	-14.942195312499999	0.131061	-1.803953125	1.082464	-84.3611484375	0.118911	-9.2349375	0.255839	-390.67853125	0.038918	-58.607398437499995	0.858697	-390.613625	0.132287	7.09171875
1.060865	-0.011375	0.143607	-0.0014453125	1.061628	0.0053984375	0.145516	0.00125	1.05817	-0.1028671875	0.144715	-0.005203125	1.058052	-0.8175703125	0.138338	-0.10248437499999999	1.060817	-14.786203124999998	0.139573	-1.931984375	1.070366	-83.39521093750001	0.128987	-9.998421875	0.255854	-390.69115625	0.048259	-72.91096875	0.858618	-390.626546875	0.142092	7.1045390625
1.04694	0.00346875	0.153493	0.020828125	1.046967	0.018125	0.150348	-0.0054921875	1.048631	-0.0784765625	0.154327	-0.019859375	1.048395	-0.832125	0.153335	-0.1180078125	1.052913	-14.6598046875	0.152173	-2.101953125	1.060812	-82.6753046875	0.140698	-10.9146171875	0.255823	-390.6763125	0.058027	-87.9070546875	0.858586	-390.6544296875	0.151873	7.0932578125
1.031978	-0.011375	0.16326	-0.0126328125	1.032651	0.004046875	0.170573	-0.0031796875000000002	1.034343	-0.088796875	0.164469	-0.023429687499999997	1.039398	-0.8256640625	0.168888	-0.11656249999999999	1.03659	-14.42803125	0.16519	-2.2900546875	1.046503	-81.53784375000001	0.154668	-12.0292265625	0.255616	-390.3419453125	0.068077	-103.3139453125	0.858493	-390.6264609375	0.166347	7.0722421875
1.027314	0.0063593750000000004	0.178318	-0.014171875	1.027786	-0.002796875	0.175593	-0.0015390624999999998	1.024863	-0.0964140625	0.17962	-0.00896875	1.021215	-0.7758203125	0.178624	-0.153875	1.02825	-14.332390625	0.173184	-2.3929296874999997	1.036403	-80.7932578125	0.164252	-12.764265625	0.255832	-390.67157031249997	0.077519	-117.7315703125	0.858475	-390.631671875	0.175683	7.048335937499999
1.012441	0.0155234375	0.193341	0.002703125	1.008547	-0.011085937499999999	0.19041	-0.009351562499999999	1.010306	-0.08455468749999999	0.189461	-0.009734375	1.011856	-0.7870078125	0.189282	-0.13970312499999998	1.011642	-14.103703125000001	0.190295	-2.65371875	1.024464	-79.8443828125	0.178464	-13.8668203125	0.255636	-390.33289062499995	0.08758	-133.16815625	0.858391	-390.6427578125	0.190374	7.042546874999999
0.997633	-0.005109374999999999	0.198315	0.00115625	1.003873	-0.0036640625000000002	0.200668	0.0063593750000000004	1.000668	-0.07625781250000001	0.199488	-0.0019296874999999998	1.002641	-0.7818984375	0.204344	-0.1798046875	1.00379	-13.968828125	0.198544	-2.761984375	1.012445	-78.8769921875	0.188001	-14.5992578125	0.255825	-390.7009921875	0.09791	-148.98595312499998	0.858341	-390.6351328125	0.200118	7.0264453125
0.988018	0.016875	0.213479	-0.0025078125	0.984569	-0.0114765625	0.210636	-0.0029921874999999996	0.991129	-0.0875390625	0.21463	-0.015328125000000001	0.988814	-0.7719609374999999	0.209504	-0.1565703125	0.991377	-13.802609375	0.210918	-2.9412187499999995	1.000345	-77.967546875	0.199559	-15.5145859375	0.255813	-390.66385937499996	0.107605	-163.929796875	0.858298	-390.6438046875	0.214407	7.0251953125
0.9781	0.0024140625	0.223229	-0.0070390625	0.979823	-0.011375	0.231131	0.0049140625	0.976576	-0.0766484375	0.224251	-0.020437499999999997	0.979558	-0.7729296874999999	0.224528	-0.1779765625	0.979051	-13.638328125	0.223227	-3.0896875	0.988508	-77.0000546875	0.211628	-16.4548828125	0.255602	-390.33442968749995	0.118189	-180.100078125	0.858225	-390.635921875	0.223829	6.979109374999999
0.963547	0.0092578125	0.237581	0.009640625	0.965209	-0.011664062499999999	0.231271	-0.0121484375	0.962138	-0.083203125	0.233688	-0.01571875	0.965915	-0.7396640624999999	0.239731	-0.1922421875	0.966498	-13.4466640625	0.23136	-3.2351718750000003	0.976357	-76.0709453125	0.225952	-17.550789062499998	0.255837	-390.6496875	0.128921	-196.54975	0.858178	-390.65056250000004	0.238181	6.9414140625
0.953704	-0.0022187500000000002	0.247302	0.001640625	0.950836	-0.0063593750000000004	0.250418	-0.00125	0.957553	-0.061507812499999995	0.247628	-0.030851562500000002	0.951845	-0.7573124999999999	0.249911	-0.1860703125	0.954157	-13.295296874999998	0.247947	-3.42009375	0.964247	-75.1291015625	0.235166	-18.2882421875	0.255598	-390.3273046875	0.139124	-212.2297734375	0.858131	-390.64921875000005	0.247363	6.926953125
0.943824	0.00684375	0.261886	0.0138828125	0.941159	0.0001953125	0.25995	0.0056875	0.938078	-0.0733671875	0.261856	-0.025453125	0.942783	-0.7358125	0.260122	-0.2041015625	0.942063	-13.101320312499999	0.256034	-3.5620078124999996	0.954551	-74.40370312499999	0.247246	-19.2280546875	0.25579	-390.663484375	0.149963	-228.761984375	0.858032	-390.6560625	0.256459	6.88915625
0.923997	0.001640625	0.271188	-0.004242187499999999	0.931432	-0.012531249999999999	0.269873	-0.0065546875	0.933588	-0.0602578125	0.271228	-0.0236171875	0.928856	-0.7257812499999999	0.270133	-0.21403125	0.933756	-13.010789062499999	0.268353	-3.7162656249999997	0.942723	-73.442390625	0.258887	-20.1188984375	0.255578	-390.3131328125	0.160287	-244.63859374999998	0.858036	-390.66810937500003	0.270769	6.838734375
0.919084	-0.009640625	0.28119	-0.0025078125	0.917023	0.009640625	0.284157	-0.0105078125	0.914213	-0.0566875	0.2856	-0.020539062499999997	0.91984	-0.7095859375	0.283906	-0.227625	0.921478	-12.8404296875	0.280674	-3.906390625	0.930495	-72.506140625	0.270635	-21.045890625000002	0.255811	-390.665109375	0.170423	-260.12243750000005	0.857991	-390.6724453125	0.284757	6.7677734375
0.904733	-0.0007734374999999999	0.300286	-0.00896875	0.907576	-0.0031796875000000002	0.298785	0.0020234375	0.909282	-0.08271875	0.295041	-0.03046875	0.905862	-0.7092968749999999	0.292864	-0.2308046875	0.905264	-12.6056640625	0.297195	-4.1332421875000005	0.91837	-71.564296875	0.282546	-21.988890625	0.255584	-390.315921875	0.181262	-276.77195312500004	0.857948	-390.6606875	0.293884	6.73384375
0.894889	-0.01571875	0.305249	0.0127265625	0.893044	-0.0048203125	0.303474	-0.010796875	0.894757	-0.066140625	0.304434	-0.0158125	0.896698	-0.6906875	0.306685	-0.25471875	0.89707	-12.48978125	0.305061	-4.258578125	0.906302	-70.63065625	0.29695	-23.113328125	0.255821	-390.65567968749997	0.191741	-292.8240546875	0.857877	-390.6441015625	0.30811	6.64225
0.885013	-0.005015625	0.319783	0.008390625	0.883485	-0.016679687500000002	0.318193	0.005109374999999999	0.880293	-0.0756796875	0.318668	-0.023328124999999998	0.882693	-0.6894374999999999	0.320666	-0.2494140625	0.885099	-12.31421875	0.313448	-4.3665625	0.894716	-69.67907031249999	0.306753	-23.85203125	0.255806	-390.6491015625	0.201986	-308.497515625	0.857824	-390.686328125	0.316914	6.5852734375
0.870629	0.0090625	0.329225	0.0035703124999999997	0.874125	-0.026703125	0.332686	-0.016585937499999998	0.870581	-0.07809374999999999	0.333044	-0.013015625	0.87379	-0.6954140624999999	0.329752	-0.26165625	0.872726	-12.14684375	0.32995	-4.5929296875	0.882672	-68.76085156250001	0.319017	-24.801109375	0.255544	-390.2855390625	0.213096	-325.568953125	0.857806	-390.66473437499997	0.330001	6.476421875
0.86057	-0.0075234375	0.3435	-0.0264140625	0.859997	-0.0008671875	0.342565	0.011664062499999999	0.86107	-0.067296875	0.342203	-0.0364453125	0.853675	-0.6859687499999999	0.339426	-0.26407031249999996	0.864593	-12.0382890625	0.342354	-4.7591484375	0.871199	-67.85246875	0.331053	-25.766085937499998	0.255819	-390.635046875	0.223524	-341.5210546875	0.85775	-390.66010156249996	0.342856	6.3398046875
0.846224	0.0150390625	0.353328	-0.007132812499999999	0.844499	-0.0047265625	0.357308	0.0036640625000000002	0.846737	-0.08474218750000001	0.35169	-0.021789062499999998	0.849041	-0.6545390624999999	0.357482	-0.2898125	0.848265	-11.8074765625	0.350477	-4.879757812499999	0.859487	-66.966828125	0.343392	-26.7092734375	0.25558	-390.31146875	0.234621	-358.5729296875	0.857556	-389.9516875	0.351595	6.25746875
0.836865	0.0105078125	0.368185	-0.0023125	0.834536	-0.00790625	0.366645	-0.007132812499999999	0.837466	-0.0666171875	0.365742	-0.028054687499999998	0.839303	-0.645375	0.366779	-0.27853125	0.840072	-11.681375000000001	0.363226	-5.0410546875	0.850109	-66.2626484375	0.35557	-27.67175	0.255828	-390.6374609375	0.246018	-376.029984375	0.857151	-388.5283671875	0.363974	6.0900078125
0.826631	0.001640625	0.377656	0.0154296875	0.824855	0.00115625	0.376329	-0.0088671875	0.822192	-0.066140625	0.380119	-0.0258359375	0.824448	-0.6413281249999999	0.3761	-0.3004140625	0.823988	-11.4689765625	0.379346	-5.2982734375	0.835943	-65.124609375	0.365384	-28.4299296875	0.255766	-390.6524765625	0.255694	-390.81109375	0.856539	-386.0178984375	0.376149	5.9087499999999995
0.811539	-9.375e-05	0.387481	0.0019296874999999998	0.81467	0.0048203125	0.39083	-0.00578125	0.812266	-0.053890625	0.389585	-0.031046875	0.809685	-0.6269609375	0.389834	-0.31777343750000003	0.815918	-11.3523203125	0.387758	-5.3716484375	0.826436	-64.3883203125	0.37759	-29.3797734375	0.255788	-390.633390625	0.255468	-390.4865625	0.855778	-382.7908359375	0.38794	5.705617187500001
0.797026	-0.0024140625	0.406952	0.0309453125	0.800062	-0.003375	0.400549	-0.0171640625	0.802308	-0.061796875	0.399203	-0.028054687499999998	0.800061	-0.6375703125	0.398755	-0.32239843749999997	0.803418	-11.194398437499999	0.399961	-5.56553125	0.812362	-63.279968749999995	0.389823	-30.3326953125	0.255577	-390.3016640625	0.255699	-390.8120546875	0.854785	-378.8120546875	0.399281	5.45128125
0.792251	-0.008578125	0.411795	-0.009734375	0.789832	0.0015390624999999998	0.414814	-0.0021171874999999997	0.787779	-0.043773437500000005	0.413035	-0.038375	0.790129	-0.6195390625	0.412879	-0.3276015625	0.791323	-11.008421875	0.412252	-5.731257812499999	0.802958	-62.5545703125	0.401988	-31.284953125	0.255778	-390.643046875	0.255464	-390.47288281249996	0.853721	-374.1108203125	0.410331	5.1815234375
0.777545	0.0020234375	0.425791	0.0128203125	0.775203	0.0029921874999999996	0.42452	-0.0044375000000000005	0.778034	-0.0625703125	0.427073	-0.0386640625	0.775758	-0.5908046874999999	0.42664	-0.34293749999999995	0.779195	-10.8409609375	0.420608	-5.86325	0.788731	-61.453562500000004	0.414101	-32.234601562499996	0.255583	-390.3135078125	0.255672	-390.8290234375	0.850523	-360.93866406250004	0.420717	4.86703125
0.762879	0.0133046875	0.435521	-0.012531249999999999	0.765112	-0.0049140625	0.439067	-0.0026015625	0.768336	-0.046953125	0.436657	-0.043289062499999996	0.765548	-0.605171875	0.435718	-0.34235937499999997	0.766789	-10.6861171875	0.437091	-6.08421875	0.779439	-60.7166875	0.426081	-33.1804921875	0.255753	-390.6336796875	0.255461	-390.5089375	0.847134	-347.2338125	0.43411	4.4094609375
0.752952	-0.0318125	0.450066	-0.00346875	0.755106	-0.0031796875000000002	0.448709	-0.00896875	0.748087	-0.070859375	0.446171	-0.030656250000000003	0.755825	-0.600734375	0.449376	-0.3745546875	0.758561	-10.566765625	0.445319	-6.1941328125	0.765195	-59.6012109375	0.438371	-34.1416171875	0.255771	-390.6455546875	0.255712	-390.81321875000003	0.843516	-332.7525625	0.443678	4.025359375
0.742922	-0.019765625000000002	0.459978	0.02275	0.739882	-0.002703125	0.458376	-0.011953124999999998	0.743144	-0.0613203125	0.464758	-0.040874999999999995	0.74106	-0.58984375	0.458658	-0.3626953125	0.742441	-10.323421875000001	0.462088	-6.4334218750000005	0.755865	-58.90396875	0.447955	-34.8762734375	0.255559	-390.3126328125	0.255478	-390.4948515625	0.839494	-317.3304140625	0.452691	3.628625
0.728872	0.014171875	0.474403	-0.0081953125	0.730002	-0.001734375	0.473007	-0.0049140625	0.733258	-0.06719531249999999	0.469612	-0.026898437499999997	0.731353	-0.577984375	0.472604	-0.367515625	0.734151	-10.216695312499999	0.470284	-6.531953125	0.741878	-57.794656249999996	0.459692	-35.783500000000004	0.255759	-390.64334375	0.255682	-390.822765625	0.835318	-301.7047734375	0.464544	3.0371484375
0.718961	0.0127265625	0.484124	0.015132812499999999	0.720116	-0.009734375	0.4878	0.0047265625	0.718792	-0.050812500000000003	0.483718	-0.0387578125	0.716557	-0.573359375	0.486079	-0.3815	0.722047	-10.0586796875	0.478592	-6.67734375	0.732181	-57.025390625	0.471471	-36.6913046875	0.255755	-390.66328125	0.255456	-390.4847265625	0.830864	-285.900953125	0.475564	2.419921875
0.708885	0.0021171874999999997	0.49374	-0.0041484375	0.705046	-0.0225625	0.49227	-0.0170625	0.703835	-0.06276562499999999	0.497891	-0.0275703125	0.707039	-0.5653515625	0.495343	-0.3975	0.709314	-9.8735703125	0.495044	-6.8810625	0.717813	-55.9092421875	0.483246	-37.623406249999995	0.255503	-390.321421875	0.255713	-390.8226484375	0.825911	-268.9427890625	0.488697	1.5526093749999998
