Voltage Range: ,1.2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Step Size: ,0.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Read Count: ,3,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Delay Time: ,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Light Status: ,light,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Volts_output,Pixel 0 V,Pixel 0 mA,Pixel 1 V,Pixel 1 mA,Pixel 2 V,Pixel 2 mA,Pixel 3 V,Pixel 3 mA,Pixel 4 V,Pixel 4 mA,Pixel 5 V,Pixel 5 mA,Pixel 6 V,Pixel 6 mA,Pixel 7 V,Pixel 7 mA,Time
1.20,1.6240,-0.2500,1.6400,-0.2750,1.6280,-0.2750,1.6300,-0.2750,1.2190,0.0250,1.2140,0.0000,1.6350,-0.2750,1.2160,0.0000,0.5920
1.17,1.6250,-0.2250,1.6400,-0.2750,1.6280,-0.3000,1.6320,-0.3000,1.1880,0.0000,1.1840,0.0000,1.6350,-0.2750,1.1870,0.0250,1.1850
1.14,1.6240,-0.2250,1.6420,-0.2750,1.6280,-0.3000,1.6300,-0.3000,1.1600,0.0000,1.1540,0.0250,1.6340,-0.2500,1.1560,0.0000,1.7780
1.11,1.6240,-0.2000,1.6420,-0.2750,1.6280,-0.2500,1.6300,-0.2500,1.1300,0.0000,1.1230,0.0250,1.6360,-0.2750,1.1260,0.0250,2.3710
1.08,1.6240,-0.2000,1.6410,-0.2250,1.6280,-0.2750,1.6310,-0.3000,1.1000,0.0000,1.0960,0.0500,1.6340,-0.2250,1.0970,0.0250,2.9640
1.05,1.6250,-0.2000,1.6400,-0.2750,1.6280,-0.2750,1.6310,-0.3000,1.0720,0.0250,1.0660,0.0500,1.6360,-0.2500,1.0690,0.0750,3.5570
1.02,1.6250,-0.2250,1.6400,-0.2750,1.6290,-0.2750,1.6310,-0.2750,1.0420,0.0250,1.0360,0.0500,1.6340,-0.2500,1.0380,0.0750,4.1500
0.99,1.6240,-0.2500,1.6400,-0.2500,1.6280,-0.2750,1.6310,-0.2750,1.0120,0.0250,1.0050,0.0000,1.6350,-0.3000,1.0090,0.0750,4.7430
0.96,1.6240,-0.2250,1.6410,-0.2500,1.6280,-0.3000,1.6290,-0.2500,0.9840,0.0250,0.9760,0.0250,1.6360,-0.2750,0.9800,0.0750,5.3360
0.93,1.6240,-0.2500,1.6400,-0.2750,1.6290,-0.2750,1.6300,-0.3000,0.9550,0.0250,0.9480,0.0500,1.6350,-0.2750,0.9520,0.0500,5.9290
0.90,1.6250,-0.2000,1.6400,-0.2750,1.6280,-0.3000,1.6300,-0.2750,0.9260,0.0000,0.9170,0.0500,1.6340,-0.3000,0.9220,0.1000,6.5220
0.87,1.6260,-0.2250,1.6400,-0.2750,1.6280,-0.2500,1.6290,-0.2750,0.8960,0.0250,0.8880,0.0250,1.6350,-0.2750,0.8920,0.1000,7.1150
0.84,1.6240,-0.2500,1.6410,-0.2500,1.6280,-0.3000,1.6300,-0.3000,0.8640,0.0250,0.8570,0.0500,1.6340,-0.2500,0.8610,0.0500,7.7080
0.81,1.6250,-0.2250,1.6400,-0.3000,1.6280,-0.2500,1.6290,-0.3000,0.8360,0.0750,0.8280,0.0500,1.6350,-0.2750,0.8330,0.1250,8.3010
0.78,1.6240,-0.2750,1.6410,-0.2250,1.6280,-0.2750,1.6300,-0.2750,0.8040,0.0500,0.7980,0.0250,1.6340,-0.2500,0.8040,0.1250,8.8940
0.75,1.6240,-0.2250,1.6400,-0.2750,1.6280,-0.2750,1.6290,-0.3000,0.7740,0.0500,0.7680,0.1000,1.6360,-0.2500,0.7720,0.1250,9.4870
0.72,1.6240,-0.2250,1.6400,-0.2500,1.6290,-0.2500,1.6300,-0.2500,0.7440,0.0750,0.7390,0.0500,1.6360,-0.2500,0.7430,0.1250,10.0800
0.69,1.6250,-0.2250,1.6400,-0.3000,1.6280,-0.2750,1.6290,-0.2750,0.7160,0.0750,0.7080,0.0500,1.6340,-0.2500,0.7120,0.1250,10.6730
0.66,1.6250,-0.2250,1.6410,-0.2750,1.6280,-0.3000,1.6300,-0.2750,0.6850,0.0250,0.6800,0.0250,1.6350,-0.2750,0.6840,0.1250,11.2660
0.63,1.6240,-0.2750,1.6400,-0.3000,1.6280,-0.2500,1.6300,-0.2750,0.6570,0.0250,0.6520,0.0000,1.6340,-0.2750,0.6530,0.1000,11.8590
0.60,1.6240,-0.2500,1.6410,-0.2250,1.6280,-0.2500,1.6290,-0.3000,0.6260,0.0000,0.6200,0.0250,1.6350,-0.2750,0.6240,0.0750,12.4520
0.57,1.6240,-0.2500,1.6400,-0.2500,1.6280,-0.2500,1.6300,-0.3000,0.5960,0.0000,0.5900,0.0500,1.6340,-0.2500,0.5950,0.0250,13.0450
