Voltage Range: ,1.2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Step Size: ,0.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Read Count: ,3,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Delay Time: ,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Light Status: ,light,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Volts_output,Pixel 0 V,Pixel 0 mA,Pixel 1 V,Pixel 1 mA,Pixel 2 V,Pixel 2 mA,Pixel 3 V,Pixel 3 mA,Pixel 4 V,Pixel 4 mA,Pixel 5 V,Pixel 5 mA,Pixel 6 V,Pixel 6 mA,Pixel 7 V,Pixel 7 mA,Time
1.20,1.2215,-4.6250,1.2242,-2.3000,1.2326,-6.2000,1.2251,-1.1000,1.2241,-0.8250,1.2206,-5.8250,1.2246,-5.9000,1.2170,0.0000,0.6220
1.17,1.1924,-4.1000,1.1922,-2.0250,1.2006,-5.5000,1.1961,-1.0000,1.1931,-0.7000,1.1885,-5.1750,1.1955,-5.2500,1.1880,0.0250,1.2450
1.14,1.1624,-3.6000,1.1622,-1.7500,1.1715,-4.8000,1.1641,-0.9000,1.1661,-0.6250,1.1585,-4.5750,1.1645,-4.6000,1.1570,0.0250,1.8680
1.11,1.1333,-3.1000,1.1351,-1.4500,1.1404,-4.1250,1.1361,-0.8000,1.1361,-0.5750,1.1284,-3.9250,1.1364,-4.0000,1.1280,0.0000,2.4910
1.08,1.1063,-2.6000,1.1041,-1.2000,1.1123,-3.4750,1.1071,-0.6750,1.1080,-0.5000,1.1003,-3.4000,1.1083,-3.3250,1.1000,0.0250,3.1130
1.05,1.0762,-2.1000,1.0761,-0.9000,1.0843,-2.8000,1.0801,-0.6000,1.0800,-0.4000,1.0713,-2.8000,1.0783,-2.7000,1.0720,0.1000,3.7360
1.02,1.0482,-1.6000,1.0461,-0.6000,1.0542,-2.1250,1.0480,-0.4750,1.0480,-0.3250,1.0402,-2.2250,1.0482,-2.1000,1.0420,0.0500,4.3600
0.99,1.0191,-1.1250,1.0170,-0.3000,1.0242,-1.5000,1.0200,-0.3750,1.0210,-0.2500,1.0122,-1.6500,1.0191,-1.5000,1.0130,0.0750,4.9820
0.96,0.9881,-0.7000,0.9880,-0.1250,0.9951,-0.8750,0.9890,-0.3000,0.9920,-0.2000,0.9841,-1.1250,0.9911,-1.0000,0.9840,0.0750,5.6050
0.93,0.9600,-0.2250,0.9590,0.1500,0.9660,-0.3000,0.9610,-0.2000,0.9640,-0.1000,0.9551,-0.6000,0.9620,-0.4500,0.9560,0.0750,6.2280
0.90,0.9320,0.1750,0.9290,0.3000,0.9360,0.2000,0.9320,-0.0500,0.9360,0.0000,0.9250,-0.1250,0.9320,0.0500,0.9240,0.1000,6.8500
0.87,0.8999,0.5750,0.9000,0.5000,0.9059,0.7750,0.9020,0.0750,0.9040,0.0750,0.8960,0.2750,0.9029,0.5000,0.8950,0.0750,7.4730
0.84,0.8719,0.9500,0.8699,0.6250,0.8759,1.2250,0.8720,0.1750,0.8740,0.2000,0.8649,0.7000,0.8719,0.9750,0.8650,0.1000,8.0950
0.81,0.8439,1.3000,0.8399,0.8250,0.8458,1.5750,0.8440,0.2750,0.8440,0.3000,0.8359,1.0250,0.8429,1.3250,0.8360,0.1000,8.7190
0.78,0.8118,1.5000,0.8089,0.9250,0.8158,1.9250,0.8120,0.4000,0.8140,0.3500,0.8079,1.3500,0.8118,1.6750,0.8040,0.1000,9.3410
0.75,0.7798,1.8000,0.7789,1.0000,0.7838,2.2000,0.7810,0.5000,0.7800,0.4250,0.7758,1.6000,0.7808,1.9250,0.7750,0.1000,9.9640
0.72,0.7518,2.0000,0.7479,1.0500,0.7558,2.4500,0.7519,0.6250,0.7520,0.5250,0.7478,1.8750,0.7518,2.1500,0.7440,0.1250,10.5870
0.69,0.7198,2.2000,0.7179,1.1500,0.7237,2.6000,0.7209,0.7250,0.7239,0.6750,0.7158,2.0500,0.7208,2.3750,0.7170,0.1250,11.2100
0.66,0.6908,2.3250,0.6889,1.2000,0.6957,2.7750,0.6919,0.8500,0.6919,0.7000,0.6878,2.2000,0.6918,2.5250,0.6880,0.1000,11.8330
0.63,0.6598,2.4000,0.6599,1.2250,0.6637,2.9000,0.6639,1.0000,0.6639,0.8500,0.6578,2.3250,0.6607,2.6250,0.6560,0.1000,12.4550
0.60,0.6308,2.4250,0.6289,1.3000,0.6357,2.9750,0.6319,1.0750,0.6329,0.9500,0.6278,2.5000,0.6317,2.7250,0.6280,0.0500,13.0780
0.57,0.5998,2.5000,0.5989,1.3000,0.6037,3.0750,0.6039,1.2500,0.6039,1.1000,0.5967,2.5500,0.6027,2.8000,0.5960,0.0250,13.7020
0.54,0.5698,2.5000,0.5699,1.3500,0.5757,3.1000,0.5719,1.3250,0.5719,1.2000,0.5697,2.6500,0.5717,2.8500,0.5680,0.0500,14.3240
