0.16,0.1840,0.0500,0.1890,0.0500,0.1880,0.0750,0.1840,0.0500,0.1920,0.0000,0.1840,0.0000,0.1890,0.0750,0.1890,0.0250,5.4800
0.13,0.1530,0.1000,0.1570,0.0250,0.1570,0.0750,0.1560,0.0000,0.1620,0.0250,0.1550,0.0250,0.1590,0.0500,0.1600,0.0250,6.0890
0.10,0.1240,0.0750,0.1280,0.0500,0.1280,0.1000,0.1240,0.0000,0.1320,0.0000,0.1250,0.0000,0.1310,0.0500,0.1310,0.0500,6.6980
0.07,0.0960,0.1000,0.1000,0.0500,0.0990,0.0250,0.0970,0.0500,0.1040,0.0000,0.0960,0.0500,0.1010,0.1000,0.1000,0.0000,7.3070
0.04,0.0640,0.1000,0.0700,0.0750,0.0680,0.0750,0.0640,0.0750,0.0730,0.0000,0.0640,0.0000,0.0700,0.1000,0.0720,0.0250,7.9160
0.01,0.0350,0.0750,0.0390,0.0500,0.0400,0.1000,0.0360,0.0500,0.0440,0.0000,0.0360,0.0250,0.0400,0.0750,0.0400,0.0750,8.5250
-0.02,0.0040,0.0750,0.0080,0.0000,0.0090,0.1000,0.0040,0.0750,0.0110,0.0000,0.0040,0.0250,0.0040,0.0250,0.0080,0.0000,9.1340
0.03,-0.0000,0.1000,-0.0000,0.0250,-0.0000,0.0500,-0.0000,0.0500,0.0010,0.0000,-0.0000,0.0000,-0.0000,0.1000,-0.0000,0.0500,0.6080
0.06,0.0250,0.0750,0.0280,0.0500,0.0280,0.1000,0.0240,0.0500,0.0320,0.0000,0.0240,0.0250,0.0280,0.0750,0.0310,0.0500,1.2170
0.09,0.0560,0.0750,0.0600,0.0250,0.0600,0.0250,0.0560,0.0750,0.0640,0.0250,0.0560,0.0250,0.0600,0.1000,0.0600,0.0500,1.8260
0.12,0.0840,0.0500,0.0900,0.0750,0.0880,0.0500,0.0860,0.0500,0.0940,0.0250,0.0850,0.0250,0.0910,0.0750,0.0920,0.0250,2.4350
0.15,0.1150,0.0750,0.1200,0.0750,0.1160,0.0250,0.1160,0.0500,0.1230,0.0250,0.1160,0.0250,0.1200,0.0500,0.1200,0.0250,3.0440
0.18,0.1450,0.0500,0.1490,0.0750,0.1480,0.1000,0.1440,0.0500,0.1520,-0.0250,0.1440,0.0250,0.1520,0.0500,0.1520,0.0500,3.6530
0.21,0.1720,0.1000,0.1800,0.0000,0.1770,0.0750,0.1750,0.0500,0.1810,0.0250,0.1760,0.0000,0.1800,0.0500,0.1800,0.0250,4.2620
0.24,0.2030,0.0750,0.2080,0.0000,0.2070,0.0750,0.2040,0.0750,0.2120,0.0000,0.2040,0.0250,0.2090,0.0250,0.2100,0.0000,4.8710
0.27,0.2320,0.0750,0.2400,0.0500,0.2360,0.0750,0.2340,0.0250,0.2400,0.0500,0.2350,0.0750,0.2370,0.0250,0.2400,0.0500,5.4800
0.30,0.2630,0.1000,0.2700,0.0750,0.2680,0.1000,0.2640,0.0500,0.2690,0.0000,0.2640,0.0000,0.2680,0.0500,0.2680,0.0250,6.0890
0.33,0.2920,0.0500,0.3000,0.0250,0.2960,0.0750,0.2930,0.0500,0.3000,0.0000,0.2930,0.0500,0.2970,0.0750,0.2990,0.0250,6.6980
0.36,0.3200,0.0750,0.3290,0.0500,0.3250,0.0500,0.3220,0.0500,0.3290,0.0000,0.3240,0.0000,0.3280,0.0500,0.3270,0.0000,7.3070
0.39,0.3520,0.0500,0.3590,0.0500,0.3520,0.0500,0.3520,0.0500,0.3570,0.0000,0.3530,0.0250,0.3570,0.0500,0.3560,0.0500,7.9160
