Voltage Range: 1.2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Step Size: 0.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Read Count: 10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Delay Time: 50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Volts_output,Pixel 0 V,Pixel 0 mA,Pixel 1 V,Pixel 1 mA,Pixel 2 V,Pixel 2 mA,Pixel 3 V,Pixel 3 mA,Pixel 4 V,Pixel 4 mA,Pixel 5 V,Pixel 5 mA,Pixel 6 V,Pixel 6 mA,Pixel 7 V,Pixel 7 mA,Time
1.20,1.2280,0.0818,1.2320,0.1091,1.2316,0.0909,1.2356,0.0909,1.2309,0.0636,1.2280,0.0909,1.2393,0.0909,1.2407,0.0636,0.5700
1.17,1.1985,0.1000,1.2022,0.1091,1.2007,0.1000,1.2044,0.0909,1.2000,0.0818,1.1974,0.0818,1.2080,0.0909,1.2113,0.0455,1.1420
1.14,1.1676,0.1091,1.1713,0.0909,1.1713,0.1000,1.1745,0.0727,1.1684,0.0818,1.1669,0.0818,1.1767,0.0909,1.1800,0.0364,1.7130
1.11,1.1360,0.1000,1.1400,0.1000,1.1411,0.1091,1.1440,0.1000,1.1396,0.0909,1.1360,0.0909,1.1480,0.1091,1.1494,0.0545,2.2850
1.08,1.1080,0.1000,1.1105,0.0818,1.1124,0.1000,1.1149,0.0818,1.1084,0.0636,1.1080,0.0727,1.1174,0.1000,1.1200,0.0455,2.8560
1.05,1.0785,0.1182,1.0800,0.1000,1.0822,0.1182,1.0840,0.1000,1.0796,0.1000,1.0778,0.0909,1.0880,0.0818,1.0913,0.0545,3.4270
1.02,1.0480,0.1000,1.0484,0.1273,1.0520,0.1091,1.0524,0.1000,1.0487,0.0545,1.0480,0.0909,1.0585,0.1000,1.0600,0.0636,3.9990
0.99,1.0196,0.1091,1.0196,0.0909,1.0229,0.1091,1.0240,0.1000,1.0196,0.0909,1.0196,0.0818,1.0280,0.1091,1.0294,0.0727,4.5710
0.96,0.9880,0.1273,0.9887,0.0909,0.9945,0.1091,0.9949,0.1000,0.9887,0.1000,0.9891,0.1000,1.0000,0.1000,1.0000,0.0909,5.1430
0.93,0.9600,0.1000,0.9600,0.1000,0.9640,0.1000,0.9644,0.1000,0.9600,0.0909,0.9600,0.0636,0.9680,0.1000,0.9709,0.0909,5.7140
0.90,0.9287,0.1000,0.9320,0.1182,0.9356,0.1091,0.9356,0.0818,0.9294,0.1000,0.9298,0.1091,0.9400,0.1000,0.9400,0.0909,6.2860
