photo__80p__p1__0.8Sun__Rv__scan0	photo__80p__p1__0.8Sun__Rv__scan0	photo__80p__p1__0.8Sun__Fw__scan0	photo__80p__p1__0.8Sun__Fw__scan0	photo__80p__p2__0.8Sun__Rv__scan0	photo__80p__p2__0.8Sun__Rv__scan0	photo__80p__p2__0.8Sun__Fw__scan0	photo__80p__p2__0.8Sun__Fw__scan0	photo__80p__p3__0.8Sun__Rv__scan0	photo__80p__p3__0.8Sun__Rv__scan0	photo__80p__p3__0.8Sun__Fw__scan0	photo__80p__p3__0.8Sun__Fw__scan0	photo__80p__p4__0.8Sun__Rv__scan0	photo__80p__p4__0.8Sun__Rv__scan0	photo__80p__p4__0.8Sun__Fw__scan0	photo__80p__p4__0.8Sun__Fw__scan0	photo__80p__p5__0.8Sun__Rv__scan0	photo__80p__p5__0.8Sun__Rv__scan0	photo__80p__p5__0.8Sun__Fw__scan0	photo__80p__p5__0.8Sun__Fw__scan0	photo__80p__p6__0.8Sun__Rv__scan0	photo__80p__p6__0.8Sun__Rv__scan0	photo__80p__p6__0.8Sun__Fw__scan0	photo__80p__p6__0.8Sun__Fw__scan0	photo__80p__p7__0.8Sun__Rv__scan0	photo__80p__p7__0.8Sun__Rv__scan0	photo__80p__p7__0.8Sun__Fw__scan0	photo__80p__p7__0.8Sun__Fw__scan0	photo__80p__p8__0.8Sun__Rv__scan0	photo__80p__p8__0.8Sun__Rv__scan0	photo__80p__p8__0.8Sun__Fw__scan0	photo__80p__p8__0.8Sun__Fw__scan0
0.831688	0.009734375	0.363321	-0.0049140625	0.829643	-9.375e-05	0.36665	-0.0133046875	0.832407	-0.06787499999999999	0.370796	-0.0223671875	0.834464	-0.6362187499999999	0.362187	-0.2958828125	0.836045	-11.6285390625	0.363099	-5.0447187499999995	0.845678	-65.8994609375	0.353142	-27.5075625	0.255939	-390.72596875	0.242502	-370.4475859375	0.858765	-387.77864843749995	0.362981	11.958937500000001
0.826601	0.0070390625	0.377795	-0.0036640625000000002	0.824805	0.00559375	0.376208	-0.00346875	0.822323	-0.0588125	0.375635	-0.030656250000000003	0.819773	-0.6524140625	0.376594	-0.300515625	0.823911	-11.463101562499999	0.379652	-5.277453124999999	0.83628	-65.14957812499999	0.365457	-28.435421875	0.255943	-390.741859375	0.253614	-387.4661015625	0.858128	-385.2589609375	0.374223	11.6630546875
0.80667	0.0103125	0.392268	-0.0030859375	0.80964	-0.0094453125	0.391011	-0.0077109375	0.807419	-0.056499999999999995	0.38979	-0.0256484375	0.810136	-0.616359375	0.39021	-0.3116015625	0.811549	-11.277312499999999	0.388006	-5.395078125	0.822043	-64.0602265625	0.380164	-29.589851562499998	0.255701	-390.3768359375	0.255833	-390.920703125	0.85724	-381.65878125	0.388266	11.2485859375
0.796739	-0.0144609375	0.402238	-0.010125	0.799963	-0.0143671875	0.405502	-0.0104140625	0.802419	-0.0540859375	0.403855	-0.039531250000000004	0.800403	-0.629953125	0.403974	-0.31709375	0.803385	-11.176562500000001	0.400477	-5.5546328124999995	0.812685	-63.309765625	0.389793	-30.366828124999998	0.25587	-390.724515625	0.255624	-390.5520390625	0.856177	-377.3198671875	0.394851	11.0217265625
0.787056	-0.017453125	0.412118	0.013109375	0.785018	-0.00578125	0.410346	-0.0037578125	0.787726	-0.060062500000000005	0.413491	-0.024492187500000002	0.785866	-0.6080625	0.413063	-0.3540234375	0.787058	-10.963109375	0.40817	-5.6818984375	0.798517	-62.20875	0.402186	-31.301921874999998	0.255697	-390.4014296875	0.255835	-390.8845546875	0.85321	-364.8424453125	0.408047	10.51759375
0.777712	0.0264140625	0.426094	-0.0121484375	0.774958	-0.017640625	0.424744	-0.0014453125	0.772978	-0.0641171875	0.422764	-0.028054687499999998	0.775965	-0.6015078125000001	0.422505	-0.3393671875	0.778727	-10.8345	0.425062	-5.9291953125	0.789147	-61.4579921875	0.414299	-32.240679687500005	0.255881	-390.7230546875	0.255621	-390.5447109375	0.849964	-351.5397265625	0.42054	9.991765625
0.763053	0.008390625	0.435837	-0.004242187499999999	0.765114	-0.0008671875	0.439322	-0.0002890625	0.763395	-0.06112499999999999	0.436966	-0.0426171875	0.761109	-0.5910000000000001	0.44067	-0.3328125	0.766668	-10.678890625	0.437429	-6.088367187499999	0.774882	-60.385226562499994	0.424057	-33.005890625	0.255866	-390.7356015625	0.255845	-390.8917734375	0.846487	-337.7919765625	0.429275	9.5519375
0.753244	0.018703124999999998	0.450373	0.0026015625	0.750059	-0.0103125	0.448806	-0.0065546875	0.753575	-0.0551484375	0.451023	-0.026703125	0.750972	-0.6009296875	0.445243	-0.352671875	0.754056	-10.512578125	0.445539	-6.2088828125	0.765553	-59.6301328125	0.438763	-34.151640625	0.255866	-390.7298125	0.255594	-390.53862499999997	0.842655	-322.7905859375	0.440693	8.943101562499999
0.738438	0.00038281249999999996	0.459874	-0.013015625	0.740013	-0.0161953125	0.463572	0.010703124999999999	0.738228	-0.062085937499999994	0.460311	-0.0403984375	0.741487	-0.5623671875	0.459057	-0.3609609375	0.742119	-10.34096875	0.458008	-6.380585937499999	0.751421	-58.53721875	0.448032	-34.888515625	0.255639	-390.4012578125	0.255839	-390.866796875	0.838567	-307.41366406249995	0.454124	8.11415625
0.728688	-0.002703125	0.474715	0.0094453125	0.730123	-0.0015390624999999998	0.473019	-0.0022187500000000002	0.728535	-0.0520625	0.469939	-0.032007812499999996	0.727003	-0.5691171875	0.4731	-0.361640625	0.729844	-10.1495	0.470624	-6.559718749999999	0.73978	-57.6238125	0.459969	-35.8008515625	0.255861	-390.7428203125	0.255632	-390.5376640625	0.834333	-291.9535625	0.461729	7.6076171875
0.714048	-0.016296875000000002	0.484381	0.011664062499999999	0.710361	-0.0062656249999999995	0.482725	0.0038593749999999995	0.71384	-0.0613203125	0.484069	-0.031625	0.716946	-0.548578125	0.486724	-0.362796875	0.717735	-9.9717109375	0.482883	-6.727765625	0.727548	-56.689015624999996	0.471712	-36.723890624999996	0.255643	-390.3910078125	0.25584	-390.90885937499996	0.829677	-275.7131875	0.474005	6.684765625
0.704209	0.008	0.493855	-0.010796875	0.705436	-0.0081953125	0.497494	-0.0053046875	0.704092	-0.0417421875	0.498153	-0.030851562500000002	0.707175	-0.5738359375000001	0.495499	-0.4179453125	0.705033	-9.8163984375	0.49518	-6.9041953125	0.718163	-55.9414375	0.485751	-37.8198984375	0.255856	-390.74214843749996	0.255609	-390.54354687499995	0.824659	-259.0686484375	0.483471	5.931601562499999
0.694566	0.00328125	0.508393	-0.00453125	0.695126	0.0036640625000000002	0.50715	-0.0006718750000000001	0.694187	-0.0540859375	0.507445	-0.04415625	0.687832	-0.5346015625	0.504926	-0.38371875	0.696829	-9.685953125000001	0.503513	-6.993671875	0.703855	-54.85334375	0.495307	-38.571906250000005	0.255606	-390.407890625	0.255838	-390.894765625	0.819119	-241.5379140625	0.496882	4.7332109375
0.679459	0.0018281249999999999	0.523024	0.0124375	0.680393	-0.0139765625	0.521691	-0.0177421875	0.679551	-0.0421328125	0.522256	-0.03326562499999999	0.683227	-0.509921875	0.51858	-0.4218984375	0.680277	-9.4939921875	0.519766	-7.231421875	0.694318	-54.080703125	0.507022	-39.4844375	0.255841	-390.7457265625	0.25561	-390.56030468750004	0.813091	-223.579890625	0.505562	3.907546875
0.669722	-0.0098359375	0.532764	-0.0053046875	0.665497	-0.0053046875	0.531312	-0.008390625	0.669683	-0.051390624999999995	0.532054	-0.04290625	0.668359	-0.5106875	0.532475	-0.43240625	0.672187	-9.3626875	0.528038	-7.358874999999999	0.679983	-52.959921875	0.51896	-40.422031249999996	0.255651	-390.434984375	0.255872	-390.878765625	0.806652	-205.6249375	0.517763	2.6252734374999998
0.655199	0.011664062499999999	0.542556	-0.005976562499999999	0.660339	-0.005203125	0.541388	-0.0075234375	0.654886	-0.0574609375	0.541683	-0.0353828125	0.658318	-0.5254375	0.541745	-0.4270078125	0.659637	-9.215078125	0.544355	-7.584859375	0.670288	-52.2224765625	0.530795	-41.3333125	0.255841	-390.765953125	0.255632	-390.54325	0.79946	-186.92646875	0.527642	1.5125
0.645644	-0.001734375	0.552292	-0.0161015625	0.640859	0.0023125	0.556262	-0.0030859375	0.644954	-0.055820312500000004	0.556647	-0.051578125	0.643995	-0.4980625	0.555729	-0.413796875	0.647675	-9.0206171875	0.552816	-7.681757812499999	0.655997	-51.091765625	0.54253	-42.263390625	0.255641	-390.4491640625	0.25588	-390.90326562499996	0.791501	-168.1389140625	0.538866	0.14490625
0.630693	-0.0024140625	0.57206	0.005203125	0.635889	-0.0049140625	0.566197	0.0	0.634995	-0.054757812499999996	0.566642	-0.03971875	0.633896	-0.50615625	0.570284	-0.4486015625	0.635106	-8.846593749999998	0.564845	-7.8697578125	0.646563	-50.365117187500005	0.556805	-43.3477265625	0.255826	-390.7781171875	0.255614	-390.5217421875	0.782499	-148.96359375	0.549427	-1.2695390625
0.625667	-0.0094453125	0.577191	-0.005109374999999999	0.620491	-0.0177421875	0.581017	-0.0054921875	0.620636	-0.0489765625	0.576175	-0.058421875	0.619417	-0.487359375	0.57525	-0.4446484375	0.622991	-8.655125	0.577268	-8.0423359375	0.634482	-49.427992187499996	0.566066	-44.090289062500005	0.255567	-390.4645859375	0.255861	-390.8895625	0.772091	-129.2015234375	0.559394	-2.69334375
0.606434	0.010023437500000001	0.591513	0.018031250000000002	0.611061	-0.0010625	0.591134	0.005109374999999999	0.610655	-0.04859375	0.59089	-0.0466640625	0.609589	-0.48263281249999995	0.589943	-0.4700078125	0.610359	-8.4998984375	0.585507	-8.1650625	0.622362	-48.4965703125	0.577831	-45.002914062500004	0.25582	-390.80355468749997	0.255646	-390.5368828125	0.760304	-109.95340625	0.569059	-4.1846328125
0.601621	-0.013398437499999999	0.60124	0.0150390625	0.596008	-0.0049140625	0.601149	-0.0063593750000000004	0.595989	-0.0562109375	0.605566	-0.05572656249999999	0.599782	-0.465859375	0.605049	-0.4654765625	0.602406	-8.388734375	0.60223	-8.379382812500001	0.608235	-47.3993125	0.589632	-45.91053125	0.255594	-390.465921875	0.255833	-390.8917734375	0.746605	-91.039359375	0.579691	-5.9275546875
0.582082	0.006171875	0.615743	-0.013109375	0.58603	-0.010023437500000001	0.616114	-0.0072343749999999995	0.586232	-0.04309375	0.615652	-0.037406249999999995	0.584713	-0.465859375	0.614775	-0.468171875	0.58584	-8.160921875	0.610168	-8.508484375	0.598992	-46.6451875	0.601407	-46.861820312499994	0.255812	-390.8060625	0.255632	-390.5391171875	0.729923	-72.4585078125	0.589617	-7.7520390625
0.577129	-0.003375	0.625806	-0.0043359375	0.571099	0.004242187499999999	0.625939	-0.0111875	0.57166	-0.030562499999999996	0.625305	-0.054757812499999996	0.575093	-0.4611328125	0.62938	-0.482828125	0.577581	-8.043203125	0.626821	-8.7286875	0.58709	-45.717421875	0.61325	-47.759117187499996	0.255596	-390.4815546875	0.255847	-390.885515625	0.709136	-54.5423203125	0.600397	-9.856984375
0.56276	0.015132812499999999	0.640379	-0.012531249999999999	0.565943	0.00684375	0.640752	-0.0201484375	0.561698	-0.04415625	0.640097	-0.048015625	0.560355	-0.4429140625	0.634128	-0.48928906250000004	0.565457	-7.8578984375	0.634793	-8.848812500000001	0.575158	-44.81009375	0.62762	-48.888093749999996	0.255813	-390.8225625	0.255632	-390.5544296875	0.683204	-38.3509296875	0.610553	-12.03125
0.547863	0.0031796875000000002	0.650382	0.00125	0.551052	-0.0127265625	0.650474	-0.0109921875	0.551752	-0.043289062499999996	0.649996	-0.05534375	0.550646	-0.451203125	0.648872	-0.494296875	0.552958	-7.7005546874999995	0.647293	-9.0119375	0.563567	-43.9114453125	0.637241	-49.62621875	0.255579	-390.50265625000003	0.255866	-390.8762578125	0.646912	-23.09453125	0.619897	-14.2674140625
0.538416	0.0207265625	0.660052	-0.00125	0.535981	-0.0114765625	0.660468	-0.00453125	0.542136	-0.042421875	0.659954	-0.0540859375	0.541551	-0.42103125	0.663424	-0.5154140625	0.540621	-7.5158281250000005	0.659638	-9.176703125	0.551984	-42.9967890625	0.649108	-50.5667109375	0.255787	-390.83018749999997	0.255609	-390.5478828125	0.598933	-10.3372109375	0.628913	-16.566531249999997
0.528492	0.00125	0.674986	0.0054921875	0.526372	-0.006171875	0.675445	-0.0161015625	0.52217	-0.0535078125	0.674924	-0.026609375	0.528039	-0.41177343749999995	0.678089	-0.52178125	0.528381	-7.3581953125	0.672152	-9.3568984375	0.537812	-41.886234374999994	0.66115	-51.49775	0.25557	-390.49726562499995	0.255859	-390.8686328125	0.546864	-1.458703125	0.63942	-19.5381171875
0.513795	0.009640625	0.684645	-0.0009609375000000001	0.516691	0.0109921875	0.6852	-0.014265624999999999	0.517426	-0.049359375	0.684318	-0.0688359375	0.513912	-0.4000078125	0.683369	-0.507703125	0.515854	-7.196804687499999	0.684484	-9.515398437499998	0.528318	-41.152546875	0.675282	-52.6107265625	0.255759	-390.83469531249995	0.255647	-390.540375	0.507463	3.3169296875	0.648037	-22.248906249999997
0.503684	0.0062656249999999995	0.699102	0.009351562499999999	0.502098	-0.02275	0.70013	-0.018125	0.502696	-0.0385625	0.699289	-0.0516796875	0.504697	-0.39065625	0.697639	-0.550796875	0.507585	-7.079375	0.696452	-9.713328125	0.516678	-40.2314296875	0.684929	-53.372562499999994	0.255552	-390.5046015625	0.255872	-390.86325	0.503593	3.7415234374999997	0.656966	-25.3307890625
0.493847	0.0049140625	0.709263	-0.005976562499999999	0.492206	-0.016296875000000002	0.705334	-0.002703125	0.493498	-0.0224609375	0.709121	-0.06671875000000001	0.491092	-0.3744609375	0.707604	-0.5436640625	0.495627	-6.8849140625	0.708984	-9.8650859375	0.504687	-39.30115625	0.696928	-54.30081249999999	0.255758	-390.8216875	0.255647	-390.5262890625	0.4972	4.3628984375	0.665938	-28.782984375
0.479602	0.0064609375000000005	0.719199	0.002890625	0.477984	-0.0076171875	0.725115	-0.0111875	0.479205	-0.026609375	0.719047	-0.05784375	0.481717	-0.3863203125	0.721977	-0.577890625	0.478812	-6.659890624999999	0.717532	-9.995531249999999	0.49044	-38.184421875	0.708949	-55.2231796875	0.255524	-390.4819296875	0.255824	-390.857078125	0.490986	4.9874453125	0.674204	-32.2984296875
0.46518	0.002890625	0.733835	-0.008484374999999999	0.46833	0.0002890625	0.729955	-0.01928125	0.470063	-0.0160078125	0.733579	-0.07192187500000001	0.468172	-0.362796875	0.736775	-0.5781796875	0.470544	-6.5298359375	0.729815	-10.15075	0.481055	-37.46809375	0.720798	-56.159140625	0.255796	-390.8208125	0.255649	-390.51848437499996	0.479571	5.9666953125	0.682478	-36.209343749999995
0.455045	-0.0099296875	0.743453	0.013015625	0.45843	-0.010796875	0.745216	-0.008	0.455634	-0.04184375	0.748533	-0.0677734375	0.459045	-0.34996875	0.741603	-0.5772109375000001	0.458355	-6.38859375	0.741869	-10.330460937499998	0.469266	-36.541	0.732656	-57.08015625	0.255539	-390.49042968749995	0.255858	-390.85236718749996	0.467958	6.9301328125	0.701725	-47.102078125
0.445945	0.009734375	0.758271	0.011765625	0.443927	-0.0136875	0.760376	0.006171875	0.446348	-0.035671875	0.758718	-0.06449999999999999	0.440588	-0.33512499999999995	0.756306	-0.5856015625	0.445416	-6.1994296874999995	0.754182	-10.49484375	0.457579	-35.629820312499994	0.744725	-58.0085	0.255756	-390.84887499999996	0.255637	-390.5234921875	0.455473	7.820296875	0.716622	-57.648882812500005
0.43143	-0.0087734375	0.767952	-0.002890625	0.43469	-0.005203125	0.770125	-0.01571875	0.432189	-0.0257421875	0.768658	-0.068359375	0.436047	-0.34996875	0.771208	-0.5872421875	0.437538	-6.069375	0.76635	-10.684484375	0.443417	-34.5131875	0.756377	-58.9481171875	0.255568	-390.5043125	0.255856	-390.84753125	0.442281	8.667562499999999	0.729161	-68.4936015625
0.421712	0.005109374999999999	0.782269	-0.0139765625	0.414925	-0.0072343749999999995	0.780154	0.012531249999999999	0.418156	-0.036828125	0.778567	-0.060640625	0.422469	-0.33039843750000003	0.780969	-0.6325546875	0.420951	-5.857171875	0.77854	-10.8332421875	0.433922	-33.7817109375	0.768124	-59.84040625	0.255745	-390.8313203125	0.255651	-390.50265625000003	0.431171	9.3065703125	0.739657	-79.1345078125
0.407063	-0.0224609375	0.792241	-0.0225625	0.410247	-0.0109921875	0.789904	0.0018281249999999999	0.408803	-0.005109374999999999	0.793564	-0.059484375	0.408663	-0.33001562500000003	0.79076	-0.6116328125	0.412537	-5.7607656249999994	0.791028	-11.011992187499999	0.41917	-32.625164062500005	0.779775	-60.78340625	0.255552	-390.50102343749995	0.255886	-390.8337421875	0.419715	9.9024921875	0.748852	-89.7795546875
0.397501	0.0086796875	0.802037	0.0229453125	0.395703	-0.0135	0.804983	-0.0128203125	0.399274	-0.028148437499999998	0.802895	-0.0574609375	0.39492	-0.2992578125	0.805418	-0.64190625	0.39607	-5.5083593749999995	0.803181	-11.1705859375	0.409461	-31.865828125	0.791585	-61.6792578125	0.255754	-390.83702343749997	0.255651	-390.4856015625	0.404116	10.5686953125	0.757307	-100.9310546875
0.387741	-0.0150390625	0.816288	0.019765625000000002	0.386041	-0.009640625	0.814887	-0.0072343749999999995	0.384868	-0.029984374999999997	0.812619	-0.0535078125	0.385569	-0.3048515625	0.815164	-0.637859375	0.387966	-5.405484375	0.811476	-11.2883984375	0.397264	-30.9132890625	0.803474	-62.59632031249999	0.255519	-390.5095234375	0.255867	-390.81360156249997	0.391175	11.0714765625	0.765175	-112.539828125
0.373323	-0.0013515625	0.826602	-0.0127265625	0.376179	-0.016484375	0.829753	-0.0094453125	0.371	-0.029789062499999998	0.828095	-0.062281249999999996	0.376274	-0.3033125	0.824836	-0.6382421875000001	0.375477	-5.22596875	0.82383	-11.49009375	0.38504	-29.9673984375	0.812908	-63.3349296875	0.255774	-390.831234375	0.255644	-390.4707578125	0.377435	11.50821875	0.772507	-124.5896875
0.358756	-0.011859375	0.836111	-0.0043359375	0.361749	-0.0030859375	0.834543	-0.00115625	0.361462	-0.029312500000000002	0.8374	-0.067390625	0.362675	-0.2649375	0.839713	-0.6553046874999999	0.363253	-5.0446171875	0.839972	-11.7087578125	0.372715	-29.0031875	0.826982	-64.4194609375	0.255534	-390.5013125	0.255875	-390.810015625	0.366258	11.840257812499999	0.779416	-136.9926875
0.348915	0.002703125	0.855967	-0.014078125	0.347308	-0.00125	0.85444	-0.0026015625	0.351943	-0.023328124999999998	0.851913	-0.075203125	0.348997	-0.2732265625	0.849569	-0.6569453125	0.350728	-4.8725234375	0.848339	-11.812875	0.36066	-28.061734375	0.836417	-65.1683828125	0.255784	-390.83065625	0.255678	-390.462546875	0.35123	12.189749999999998	0.785909	-149.826953125
0.33965	-0.0044375000000000005	0.861036	0.022078125	0.337338	0.0139765625	0.859764	-0.02159375	0.337891	-0.02940625	0.861207	-0.0647890625	0.339793	-0.26571093749999997	0.864171	-0.6682265625	0.338582	-4.6958046875	0.856614	-11.928671875	0.350663	-27.3098203125	0.85061	-66.2756640625	0.255534	-390.49621875	0.255899	-390.79162499999995	0.34325	12.3207734375	0.792156	-163.19466406249998
0.325055	0.010023437500000001	0.870807	0.0023125	0.327811	-0.0086796875	0.874384	-0.012921875000000001	0.328613	-0.0069453125	0.875823	-0.059968749999999994	0.325727	-0.26821875	0.873989	-0.6890546875	0.330077	-4.600546875	0.872418	-12.1667109375	0.336155	-26.145945312499997	0.859994	-66.9863046875	0.255756	-390.837984375	0.255642	-390.45128125	0.32752	12.62234375	0.79802	-176.616828125
0.315216	-0.0029921874999999996	0.885187	-0.013015625	0.313309	0.012921875000000001	0.883633	-0.0037578125	0.314294	-0.0347109375	0.885547	-0.0534140625	0.312142	-0.2409296875	0.883246	-0.7112265625	0.31368	-4.3482421875	0.880857	-12.26321875	0.32638	-25.39953125	0.873723	-68.08462499999999	0.255539	-390.50055468749997	0.25589	-390.77	0.315047	12.791742187499999	0.803657	-190.7038515625
0.300714	0.01571875	0.899725	-0.0189921875	0.303404	-0.0020234375	0.898366	0.0036640625000000002	0.300195	9.375e-05	0.895114	-0.05659375	0.302762	-0.23283593749999998	0.896795	-0.70978125	0.305527	-4.2315859375	0.896988	-12.504046875	0.314222	-24.449109375	0.885277	-68.980578125	0.255778	-390.826984375	0.255655	-390.43315625	0.306568	12.8976953125	0.809099	-205.075296875
0.29101	0.0030859375	0.909963	-0.0072343749999999995	0.288913	-0.0056875	0.908025	-0.0002890625	0.290612	-0.011859375	0.909714	-0.08725000000000001	0.293805	-0.23524218749999998	0.910852	-0.7238515624999999	0.293163	-4.08146875	0.905372	-12.5880234375	0.302204	-23.5065	0.89729	-69.9444921875	0.255526	-390.5031484375	0.255915	-390.79575781249997	0.289277	13.100351562499998	0.8143	-219.7833125
0.281366	0.0	0.919341	-0.0015390624999999998	0.279342	0.0081953125	0.92208	-0.0086796875	0.280748	-0.027859375000000002	0.924115	-0.0703828125	0.279935	-0.216921875	0.920208	-0.7253984375	0.280557	-3.8993515624999997	0.921593	-12.837632812499999	0.289899	-22.579984375	0.906826	-70.6646796875	0.255778	-390.846953125	0.255673	-390.4279453125	0.280526	13.156460937499999	0.819463	-235.171015625
0.266661	-0.002703125	0.934025	-0.0008671875	0.26488	0.00684375	0.931785	0.0179296875	0.266542	-0.02728125	0.928897	-0.084359375	0.266118	-0.20583593749999998	0.929077	-0.729734375	0.268295	-3.7438359375	0.929693	-12.936546875	0.278042	-21.6314921875	0.921045	-71.7775625	0.255517	-390.49747656249997	0.255904	-390.7525703125	0.267178	13.2955859375	0.824546	-251.233515625
0.252362	0.0149453125	0.943915	-0.008390625	0.255218	0.0023125	0.946235	0.0015390624999999998	0.257216	-0.017640625	0.943532	-0.06719531249999999	0.255447	-0.20496874999999998	0.947879	-0.7537421875	0.255738	-3.57540625	0.941891	-13.1178984375	0.268537	-20.8845	0.933182	-72.7154453125	0.255562	-390.49447656250004	0.255686	-390.40192187499997	0.258301	13.353046875	0.829544	-267.991328125
0.242752	0.0054921875	0.958847	-0.001734375	0.245737	-0.0041484375	0.955793	-0.0014453125	0.238294	-0.013015625	0.957772	-0.0852265625	0.240391	-0.1741171875	0.95236	-0.7413984375	0.247607	-3.46096875	0.954245	-13.267242187499999	0.254484	-19.7890703125	0.945221	-73.665671875	0.255082	-389.82383593749995	0.255899	-390.7425234375	0.244726	13.4320078125	0.834342	-284.9484140625
0.232933	0.0109921875	0.968496	0.0035703124999999997	0.23099	0.0029921874999999996	0.970169	-0.010125	0.233642	-0.025359375	0.972224	-0.0670078125	0.229945	-0.1638984375	0.970548	-0.782765625	0.231062	-3.2240859375	0.966412	-13.45428125	0.245141	-19.0535546875	0.954925	-74.4247265625	0.253988	-388.09171875	0.255709	-390.3908359375	0.230931	13.5113515625	0.839028	-302.22578906250004
0.218614	0.010218749999999999	0.978071	-0.0075234375	0.215267	-0.014078125	0.979826	-0.0081953125	0.21956	-0.0077109375	0.977027	-0.06903125	0.219447	-0.1920546875	0.979954	-0.78121875	0.223022	-3.0802421874999997	0.978821	-13.62878125	0.230945	-17.9513828125	0.969357	-75.5310390625	0.252356	-385.67325	0.255908	-390.70358593749995	0.222019	13.568140625	0.843737	-320.45520312499997
0.208799	-0.0054921875	0.99274	-0.011859375	0.210462	0.0070390625	0.989633	0.0053046875	0.210162	-0.02371875	0.991252	-0.080984375	0.209464	-0.16409374999999998	0.989241	-0.7730234374999999	0.210621	-2.91528125	0.991169	-13.811	0.221348	-17.20640625	0.978921	-76.27090625000001	0.25039	-382.5908671875	0.255714	-390.381671875	0.208139	13.600632812499999	0.848363	-339.103453125
0.193632	-0.0023125	1.002542	0.01234375	0.195511	-0.0160078125	1.003758	-0.0103125	0.194559	-0.0090625	1.005779	-0.0769375	0.194456	-0.1498203125	1.002932	-0.7708046875	0.198265	-2.75678125	0.999593	-13.92534375	0.207364	-16.104812499999998	0.991132	-77.23684375	0.247665	-378.44932812499997	0.255917	-390.69037499999996	0.193959	13.683640624999999	0.852865	-358.287828125
0.183899	0.001734375	1.01715	-0.003953125	0.180424	0.016296875000000002	1.018249	-0.005109374999999999	0.184329	-0.030562499999999996	1.015272	-0.07578125	0.184156	-0.133046875	1.016721	-0.80821875	0.185539	-2.5716718750000003	1.015965	-14.1696484375	0.197757	-15.3658203125	1.00307	-78.145421875	0.24003	-366.709546875	0.25572	-390.361703125	0.184516	13.7105390625	0.857278	-377.582296875
0.173757	0.015328125000000001	1.027115	-0.0030859375	0.175421	0.011765625	1.027826	-0.0035703124999999997	0.169596	-0.0124375	1.024961	-0.09284375	0.168904	-0.135359375	1.025785	-0.80840625	0.172935	-2.3986171874999997	1.024269	-14.25825	0.183621	-14.255453124999999	1.015125	-79.09064062499999	0.231589	-353.797109375	0.255936	-390.68778124999994	0.175344	13.718140625	0.860029	-390.5556796875
0.158868	0.019765625000000002	1.041765	-0.00559375	0.160606	0.018125	1.037378	0.0019296874999999998	0.159611	-0.0088671875	1.039204	-0.0834921875	0.163744	-0.1343984375	1.039864	-0.8112968749999999	0.164578	-2.2975781250000002	1.036418	-14.4521328125	0.174111	-13.5124140625	1.027166	-80.03546875	0.223358	-341.1920078125	0.255715	-390.343484375	0.156147	13.7876171875	0.859866	-390.55192968750004
0.1486	0.009156250000000001	1.051557	0.013015625	0.145218	-0.0008671875	1.05189	-0.01590625	0.149749	-0.009546875	1.053461	-0.075296875	0.143383	-0.0959296875	1.048641	-0.8390703125	0.151843	-2.0947265625	1.048767	-14.630109375	0.162257	-12.611070312499999	1.039141	-80.971421875	0.215406	-329.02712499999996	0.255939	-390.6735234375	0.151284	13.787296875000001	0.859689	-390.5861484375
0.138328	-0.0008671875	1.061387	-0.0136875	0.140386	0.02728125	1.061711	0.00125	0.139603	-0.005203125	1.063315	-0.0970859375	0.138356	-0.107015625	1.062674	-0.816703125	0.139149	-1.9494375	1.061213	-14.77203125	0.150444	-11.666234375	1.051382	-81.923203125	0.207129	-316.33497656249995	0.25574	-390.3518671875	0.137149	13.8319375	0.859522	-390.578265625
0.123539	-0.0029921874999999996	1.076104	-0.013789062500000001	0.119892	0.011664062499999999	1.075857	-0.0070390625	0.119166	-0.0275703125	1.072927	-0.0701875	0.123259	-0.0873515625	1.076224	-0.8528515624999999	0.126661	-1.7427265625	1.073369	-14.928890625	0.136228	-10.5729375	1.063448	-82.87593749999999	0.19837	-302.8769296875	0.255945	-390.6591484375	0.127497	13.852117187500001	0.85937	-390.58740624999996
0.113427	0.013015625	1.08589	-0.0007734374999999999	0.115014	-0.0041484375	1.085247	-0.0149453125	0.114117	-0.016390625	1.087057	-0.083875	0.112795	-0.1112578125	1.085735	-0.8571953125	0.113708	-1.5716953125	1.085952	-15.112359375	0.126981	-9.835484375	1.075402	-83.810828125	0.190047	-290.1636796875	0.255757	-390.3436875	0.112878	13.8673515625	0.859238	-390.59965624999995
0.103458	-0.015234375	1.100736	-0.006171875	0.099428	-0.0075234375	1.099591	-0.016390625	0.104117	-0.0194765625	1.096923	-0.07471875	0.102891	-0.0715390625	1.094863	-0.8397421875	0.105426	-1.4568671875	1.093945	-15.216093749999999	0.111919	-8.66196875	1.085071	-84.572671875	0.181287	-276.7837421875	0.255969	-390.67890625	0.098396	13.873234375	0.859095	-390.6298359375
0.08844	0.025164062499999997	1.109904	-0.0213046875	0.089702	-0.000578125	1.109348	0.0029921874999999996	0.089294	0.00665625	1.111152	-0.1030625	0.092952	-0.07703125000000001	1.113231	-0.8548749999999999	0.088317	-1.2271249999999998	1.110405	-15.4561640625	0.102174	-7.9111171875	1.099396	-85.6669453125	0.17214	-262.65842968749996	0.255765	-390.34051562499997	0.093982	13.9092578125	0.858954	-390.62328906249996
