photo__20p__p1__0.2Sun__Rv__scan0	photo__20p__p1__0.2Sun__Rv__scan0	photo__20p__p1__0.2Sun__Fw__scan0	photo__20p__p1__0.2Sun__Fw__scan0	photo__20p__p2__0.2Sun__Rv__scan0	photo__20p__p2__0.2Sun__Rv__scan0	photo__20p__p2__0.2Sun__Fw__scan0	photo__20p__p2__0.2Sun__Fw__scan0	photo__20p__p3__0.2Sun__Rv__scan0	photo__20p__p3__0.2Sun__Rv__scan0	photo__20p__p3__0.2Sun__Fw__scan0	photo__20p__p3__0.2Sun__Fw__scan0	photo__20p__p4__0.2Sun__Rv__scan0	photo__20p__p4__0.2Sun__Rv__scan0	photo__20p__p4__0.2Sun__Fw__scan0	photo__20p__p4__0.2Sun__Fw__scan0	photo__20p__p5__0.2Sun__Rv__scan0	photo__20p__p5__0.2Sun__Rv__scan0	photo__20p__p5__0.2Sun__Fw__scan0	photo__20p__p5__0.2Sun__Fw__scan0	photo__20p__p6__0.2Sun__Rv__scan0	photo__20p__p6__0.2Sun__Rv__scan0	photo__20p__p6__0.2Sun__Fw__scan0	photo__20p__p6__0.2Sun__Fw__scan0	photo__20p__p7__0.2Sun__Rv__scan0	photo__20p__p7__0.2Sun__Rv__scan0	photo__20p__p7__0.2Sun__Fw__scan0	photo__20p__p7__0.2Sun__Fw__scan0	photo__20p__p8__0.2Sun__Rv__scan0	photo__20p__p8__0.2Sun__Rv__scan0	photo__20p__p8__0.2Sun__Fw__scan0	photo__20p__p8__0.2Sun__Fw__scan0
1.046668	0.010218749999999999	0.153624	0.0092578125	1.046849	-0.0001953125	0.150417	-0.0006718750000000001	1.048686	-0.0929375	0.154471	-0.016484375	1.048767	-0.829421875	0.153308	-0.1218671875	1.052754	-14.684101562499999	0.152056	-2.1144921875	1.060697	-82.661125	0.140749	-10.917124999999999	0.255785	-390.69721093749996	0.047136	-71.208828125	0.860484	-390.865546875	0.149556	3.5822578125
1.036897	0.01821875	0.163475	-0.0072343749999999995	1.032328	-0.021789062499999998	0.170616	-0.0010625	1.039253	-0.08503124999999999	0.164384	-0.0103125	1.034855	-0.8060937499999999	0.1637	-0.14596874999999998	1.036288	-14.442109375	0.160447	-2.2418515625	1.046317	-81.54574218750001	0.152421	-11.83775	0.255806	-390.6881640625	0.057121	-86.5241328125	0.860308	-390.509984375	0.169312	3.5976796875
1.022067	-0.00675	0.178709	0.0013515625	1.02749	-0.0177421875	0.175687	-0.0060703125	1.019966	-0.07481249999999999	0.179561	-0.004242187499999999	1.025424	-0.8226796875	0.178752	-0.1380625	1.024073	-14.271749999999999	0.177142	-2.4633046875	1.036508	-80.7642421875	0.164182	-12.754046874999998	0.255765	-390.69086718750003	0.067857	-102.96822656249999	0.860356	-390.884265625	0.17413	3.5863984374999998
1.01234	-0.00559375	0.18855	0.00038281249999999996	1.013356	0.0019296874999999998	0.185697	0.017351562499999997	1.015105	-0.08657812499999999	0.189079	-0.028632812499999997	1.012035	-0.7653125000000001	0.189407	-0.14384375000000002	1.015885	-14.148828125	0.185567	-2.578421875	1.024535	-79.85054687499999	0.175957	-13.677859375	0.255769	-390.7088828125	0.077752	-118.09397656249999	0.860284	-390.87134375	0.188861	3.5919921875
1.002175	-0.01234375	0.203889	-0.0076171875	0.998905	0.004046875	0.200541	0.0058828125	1.0006	-0.0777109375	0.199341	-0.0258359375	1.00257	-0.795296875	0.204096	-0.15975	1.003511	-13.9684375	0.198493	-2.7270859375	1.012551	-78.8924140625	0.187886	-14.606296875	0.255775	-390.69086718750003	0.088277	-134.263390625	0.860231	-390.8809765625	0.198589	3.5767578125
0.988202	0.0086796875	0.20846	-0.0139765625	0.989252	-0.0006718750000000001	0.215645	0.0007734374999999999	0.986327	-0.08136718750000001	0.214488	-0.009734375	0.988844	-0.7774609375	0.20928	-0.1656328125	0.990887	-13.7994296875	0.210587	-2.918078125	1.000523	-77.965515625	0.199816	-15.5117890625	0.255784	-390.70088281249997	0.099205	-151.030359375	0.860186	-390.87325781249996	0.21295	3.569046875
0.973477	-0.003953125	0.223226	-0.0002890625	0.975013	-0.010125	0.220599	-0.011570312499999999	0.976768	-0.06796875	0.224329	-0.0155234375	0.97497	-0.7666640625	0.224429	-0.1758515625	0.978697	-13.640062499999999	0.223096	-3.0910390624999997	0.988526	-77.02088281249999	0.211628	-16.4459140625	0.255782	-390.67861718750004	0.109409	-166.6385625	0.860152	-390.88484374999996	0.227461	3.5406015625
0.968295	-0.014078125	0.237725	0.016968749999999998	0.965507	0.00328125	0.241201	0.0132109375	0.966994	-0.07433593749999999	0.233475	-0.0262265625	0.965834	-0.736	0.234718	-0.19388281249999997	0.966073	-13.458421874999999	0.231475	-3.2162812499999998	0.976336	-76.079234375	0.223559	-17.3625	0.255754	-390.68303906250003	0.120593	-183.8024609375	0.85999	-390.519734375	0.232517	3.5506328125
0.95393	-0.003375	0.247055	-0.0043359375	0.955462	-0.00675	0.245726	-0.0075234375	0.952623	-0.078578125	0.247974	-0.010125	0.956632	-0.7329140624999999	0.250105	-0.1890625	0.954065	-13.2809296875	0.247723	-3.446703125	0.964314	-75.148671875	0.235317	-18.295375	0.255778	-390.671484375	0.131667	-200.76175781249998	0.860041	-390.8798359375	0.246795	3.52546875
0.938773	-0.019859375	0.261726	0.0007734374999999999	0.941091	-0.02159375	0.260087	-0.0010625	0.943056	-0.07558593749999999	0.256945	-0.039140625	0.942591	-0.7416875	0.26024	-0.1886796875	0.945877	-13.1789296875	0.2559	-3.565765625	0.954639	-74.3926171875	0.247047	-19.2225625	0.255764	-390.6580703125	0.142167	-216.8826796875	0.859899	-390.5213671875	0.260868	3.4911484375
