photo__60p__p1__0.6Sun__Rv__scan0	photo__60p__p1__0.6Sun__Rv__scan0	photo__60p__p1__0.6Sun__Fw__scan0	photo__60p__p1__0.6Sun__Fw__scan0	photo__60p__p2__0.6Sun__Rv__scan0	photo__60p__p2__0.6Sun__Rv__scan0	photo__60p__p2__0.6Sun__Fw__scan0	photo__60p__p2__0.6Sun__Fw__scan0	photo__60p__p3__0.6Sun__Rv__scan0	photo__60p__p3__0.6Sun__Rv__scan0	photo__60p__p3__0.6Sun__Fw__scan0	photo__60p__p3__0.6Sun__Fw__scan0	photo__60p__p4__0.6Sun__Rv__scan0	photo__60p__p4__0.6Sun__Rv__scan0	photo__60p__p4__0.6Sun__Fw__scan0	photo__60p__p4__0.6Sun__Fw__scan0	photo__60p__p5__0.6Sun__Rv__scan0	photo__60p__p5__0.6Sun__Rv__scan0	photo__60p__p5__0.6Sun__Fw__scan0	photo__60p__p5__0.6Sun__Fw__scan0	photo__60p__p6__0.6Sun__Rv__scan0	photo__60p__p6__0.6Sun__Rv__scan0	photo__60p__p6__0.6Sun__Fw__scan0	photo__60p__p6__0.6Sun__Fw__scan0	photo__60p__p7__0.6Sun__Rv__scan0	photo__60p__p7__0.6Sun__Rv__scan0	photo__60p__p7__0.6Sun__Fw__scan0	photo__60p__p7__0.6Sun__Fw__scan0	photo__60p__p8__0.6Sun__Rv__scan0	photo__60p__p8__0.6Sun__Rv__scan0	photo__60p__p8__0.6Sun__Fw__scan0	photo__60p__p8__0.6Sun__Fw__scan0
1.154232	-0.00328125	0.043212	0.0075234375	1.15735	-0.004625	0.044568	-0.0122421875	1.155133	-0.0852265625	0.049371	-0.005015625	1.149861	-0.89440625	0.046879	-0.0309453125	1.155311	-16.094210937499998	0.042321	-0.5884921875	1.164708	-90.783	0.032776	-2.50996875	0.255888	-390.72989843749997	-0.025438	40.037101562500006	0.859883	-390.602453125	0.046035	10.603765625000001
1.13995	-0.00684375	0.058253	0.004625	1.138006	-0.01234375	0.059616	-0.0022187500000000002	1.140621	-0.09554687499999999	0.054491	0.0029921874999999996	1.145311	-0.8888124999999999	0.056742	-0.035578124999999995	1.143346	-15.918257812499998	0.054901	-0.7704218749999999	1.152639	-89.85784375	0.04502	-3.4768749999999997	0.255691	-390.40914062499996	-0.016996	27.09575	0.859815	-390.59965624999995	0.056005	10.5886015625
1.129593	0.003953125	0.06809	0.0002890625	1.128531	-0.015617187499999999	0.064783	-0.0127265625	1.125837	-0.0778984375	0.069298	0.00328125	1.131331	-0.8896796874999999	0.072354	-0.059484375	1.13063	-15.7601484375	0.067826	-0.9331640625	1.143098	-89.0894453125	0.057507	-4.4208359375	0.25591	-390.716015625	-0.008485	14.0368828125	0.859752	-390.63455468750004	0.070756	10.6107734375
1.119892	0.011859375	0.083299	-0.0007734374999999999	1.118756	-0.0070390625	0.079914	0.002796875	1.12092	-0.08464843749999999	0.07922	-0.009640625	1.11767	-0.86153125	0.077441	-0.06498437500000001	1.122828	-15.62246875	0.076222	-1.0531953125	1.12855	-87.9603671875	0.069779	-5.3914140625	0.255704	-390.390921875	0.000639	0.0745234375	0.859674	-390.6135390625	0.080565	10.588953125
1.105193	0.0022187500000000002	0.093449	-0.002890625	1.109108	-0.0047265625	0.094816	-0.0044375000000000005	1.106462	-0.08378124999999999	0.09428	-0.0135	1.10409	-0.8562265625	0.09259	-0.06864843749999999	1.106367	-15.393593749999999	0.08877	-1.21940625	1.11889	-87.182234375	0.079537	-6.1580703125	0.255897	-390.725765625	0.010016	-14.2947890625	0.859583	-390.625125	0.090271	10.57475
1.090511	-0.0026015625	0.103375	-0.009734375	1.094638	-0.023140624999999998	0.105043	-0.010890625000000001	1.091978	-0.06854687500000001	0.104218	-0.007132812499999999	1.094769	-0.8525625	0.102661	-0.0766484375	1.097886	-15.2938984375	0.105843	-1.452046875	1.106757	-86.258328125	0.092001	-7.1173671875	0.255879	-390.72614062499997	0.01894	-27.9846015625	0.85949	-390.6324296875	0.104655	10.572046875
1.085492	0.0086796875	0.113184	0.0070390625	1.080355	0.0031796875000000002	0.11529	0.000578125	1.087285	-0.08040625	0.114301	0.0099296875	1.085271	-0.8388749999999999	0.117769	-0.09554687499999999	1.085875	-15.122671875	0.114283	-1.5919453125	1.094791	-85.32526562499999	0.104233	-8.070484375000001	0.255676	-390.36315625	0.028184	-42.165437499999996	0.859452	-390.643921875	0.114404	10.54878125
1.071085	-0.0010625	0.128685	0.0143671875	1.070747	-0.0103125	0.125396	0.0022187500000000002	1.068259	-0.0727890625	0.129362	-0.0136875	1.071703	-0.8458125	0.128044	-0.113859375	1.069226	-14.902468749999999	0.122736	-1.6920156249999998	1.082646	-84.3798515625	0.116433	-9.012226562499999	0.255897	-390.71467187499996	0.037563	-56.508046875	0.859351	-390.63146874999995	0.128907	10.5381796875
1.056172	-0.0133046875	0.138374	-0.00559375	1.061283	-0.0223671875	0.140466	0.004242187499999999	1.05865	-0.0781875	0.139474	-0.005015625	1.057708	-0.8243124999999999	0.137966	-0.1249453125	1.060945	-14.778484375	0.139595	-1.9181015625	1.070621	-83.43309375	0.126509	-9.8131171875	0.255887	-390.70070312499996	0.046689	-70.5301953125	0.859252	-390.651515625	0.138641	10.526945312499999
1.05129	-0.0139765625	0.153679	0.0015390624999999998	1.047039	-0.0002890625	0.150405	0.0020234375	1.048783	-0.087828125	0.149594	-0.0128203125	1.048525	-0.840125	0.153491	-0.1147265625	1.053211	-14.6699296875	0.14775	-2.054328125	1.058391	-82.4876875	0.138319	-10.740882812499999	0.255881	-390.7115859375	0.056216	-85.08828125	0.859193	-390.6282109375	0.147827	10.507953125
1.031866	-0.0088671875	0.163467	0.0048203125	1.032721	0.003953125	0.165564	-0.017351562499999997	1.03454	-0.08628906249999999	0.159565	-0.019085937499999997	1.034968	-0.8177578125	0.163608	-0.1277421875	1.036766	-14.430921875000001	0.160755	-2.22478125	1.046531	-81.543046875	0.15013	-11.6533203125	0.255665	-390.34427343749996	0.066231	-100.45525781250001	0.859156	-390.63975781249997	0.162161	10.4747890625
1.022083	0.0006718750000000001	0.173299	0.0014453125	1.023097	-0.021789062499999998	0.170781	-0.0094453125	1.020275	-0.086484375	0.179554	0.003375	1.025827	-0.8025234375	0.173796	-0.134109375	1.024163	-14.2821640625	0.173098	-2.4184765625	1.036698	-80.7880546875	0.161901	-12.5715390625	0.255886	-390.6881640625	0.075763	-115.0885546875	0.859058	-390.6448828125	0.176853	10.46215625
1.012375	-0.027671875	0.183672	0.0009609375000000001	1.013413	-0.0087734375	0.190585	-0.004242187499999999	1.015371	-0.0812734375	0.184469	-0.013109375	1.011821	-0.78921875	0.184297	-0.136328125	1.01181	-14.0947421875	0.181617	-2.5067890625	1.022215	-79.666890625	0.173809	-13.4946796875	0.255661	-390.3726171875	0.085466	-129.95545312500002	0.858997	-390.647765625	0.181448	10.4374765625
1.002407	0.000578125	0.198392	0.00453125	0.998838	-0.0014453125	0.195642	-0.011953124999999998	1.001065	-0.0703828125	0.199509	0.0002890625	1.002683	-0.8015625	0.199457	-0.16640625	1.003788	-13.9929296875	0.198452	-2.7597734375	1.012758	-78.9093828125	0.185435	-14.4211875	0.255879	-390.7042578125	0.095836	-145.8071953125	0.858925	-390.65335156249995	0.200525	10.3944765625
0.988239	-0.0081015625	0.208738	0.004625	0.989266	-0.0103125	0.210633	-0.001640625	0.986266	-0.09091406249999999	0.209914	-0.0262265625	0.984506	-0.7758203125	0.209379	-0.1535859375	0.991256	-13.8179453125	0.206841	-2.8497187499999996	1.000546	-77.95934375	0.197379	-15.3620625	0.255679	-390.3621953125	0.105684	-160.878	0.858846	-390.64517187499996	0.209856	10.360156250000001
0.973401	-0.0090625	0.223227	0.0158125	0.974916	-0.000578125	0.220559	-0.015328125000000001	0.976714	-0.06565625	0.219523	-0.0161953125	0.979707	-0.7816093749999999	0.224686	-0.1810625	0.979113	-13.645171875	0.218867	-3.0451484375	0.988553	-77.0295625	0.209409	-16.2565703125	0.255893	-390.68499218750003	0.116048	-176.7858515625	0.858795	-390.654515625	0.219313	10.3428046875
0.963636	0.014171875	0.232902	0.0058828125	0.965099	-0.015328125000000001	0.236018	0.00328125	0.962471	-0.0840703125	0.233724	-0.0373125	0.96579	-0.7394765625	0.234945	-0.17315624999999998	0.966411	-13.4522578125	0.231234	-3.21753125	0.976414	-76.0920625	0.221132	-17.20728125	0.255682	-390.36769531249996	0.126932	-193.4451171875	0.858735	-390.6669453125	0.232953	10.281484375
0.953762	-0.0143671875	0.242744	0.0044375000000000005	0.955558	-0.0094453125	0.240958	0.0002890625	0.952954	-0.07596875	0.242966	-0.030367187499999997	0.951964	-0.7545156249999999	0.245273	-0.1860703125	0.954132	-13.30484375	0.239507	-3.341421875	0.964446	-75.132765625	0.233066	-18.10534375	0.255901	-390.70646875	0.137119	-209.12755468749998	0.858687	-390.656265625	0.247003	10.2443671875
0.938905	-0.000578125	0.261662	0.00115625	0.936386	-0.0149453125	0.259934	-0.002703125	0.943364	-0.0717265625	0.257132	-0.0241015625	0.938209	-0.7271328125000001	0.255094	-0.1937890625	0.942059	-13.1043046875	0.255934	-3.548609375	0.952204	-74.203171875	0.244815	-19.035039062499997	0.255655	-390.37136718749997	0.147637	-225.1731796875	0.858606	-390.68670312499995	0.256045	10.181984374999999
0.929012	-0.0024140625	0.266528	-0.0064609375000000005	0.931614	0.00038281249999999996	0.27	0.0009609375000000001	0.928565	-0.087828125	0.266545	-0.0245859375	0.928868	-0.7282890624999999	0.270478	-0.22261718749999998	0.929798	-12.950046874999998	0.268187	-3.7341015625	0.940239	-73.248984375	0.256594	-19.94825	0.255875	-390.7129296875	0.158334	-241.6042421875	0.858538	-390.67678125	0.265439	10.1526796875
0.919927	0.0385625	0.281213	-0.0053046875	0.916991	-0.017546875	0.279574	0.0047265625	0.914349	-0.0626640625	0.285701	-0.0269921875	0.919908	-0.70071875	0.279745	-0.211140625	0.921516	-12.833484375000001	0.276572	-3.8297421875	0.928051	-72.33365625	0.268257	-20.877078125	0.255664	-390.3418515625	0.168235	-256.7398515625	0.858512	-390.67803125	0.278865	10.049906250000001
0.904586	-0.0106015625	0.290825	-9.375e-05	0.903043	0.000484375	0.289038	-0.0023125	0.904511	-0.0749140625	0.290392	-0.02496875	0.905893	-0.7223124999999999	0.293455	-0.23746093749999997	0.905336	-12.6128984375	0.292948	-4.072984375	0.918594	-71.5713359375	0.277912	-21.609125	0.255873	-390.68528125	0.178974	-273.2209375	0.858441	-390.672359375	0.292378	9.960625
0.890143	0.0041484375	0.305266	0.000578125	0.893142	-0.000578125	0.308466	0.0041484375	0.894674	-0.07230468749999999	0.304671	-0.021984375	0.89191	-0.6956093750000001	0.302685	-0.2256015625	0.897153	-12.49325	0.301172	-4.1779765625	0.90658	-70.6373984375	0.292398	-22.744171875	0.255876	-390.684875	0.18942	-289.1595625	0.858369	-390.68624218749994	0.305844	9.844640625
0.884852	-0.0104140625	0.314799	0.014265624999999999	0.883805	0.00038281249999999996	0.313278	-0.003953125	0.88045	-0.06112499999999999	0.313954	-0.0342265625	0.882979	-0.7041875	0.3117	-0.27024218749999995	0.880972	-12.2840390625	0.313403	-4.3572109375	0.892354	-69.52018749999999	0.304384	-23.676859375	0.25588	-390.698375	0.199665	-304.9497890625	0.858307	-390.6925	0.314775	9.779953124999999
0.865736	-0.0049140625	0.329474	0.0044375000000000005	0.86948	-0.0024140625	0.327717	-0.0035703124999999997	0.870687	-0.06536718749999999	0.328488	-0.020054687499999998	0.873855	-0.680953125	0.329722	-0.27014062499999997	0.8728	-12.138171875	0.325779	-4.5376875	0.882846	-68.770296875	0.316429	-24.6124296875	0.255668	-390.34397656249996	0.210603	-321.6736640625	0.858249	-390.70349999999996	0.327505	9.634664062499999
0.860443	-0.009156250000000001	0.339165	0.0081015625	0.859973	-0.0150390625	0.342304	-0.008578125	0.856224	-0.057265624999999994	0.337834	-0.018320312499999998	0.853841	-0.656171875	0.339174	-0.269375	0.86044	-11.9845859375	0.338138	-4.7172109375	0.868873	-67.6882734375	0.32633	-25.367140624999998	0.255834	-390.6811171875	0.221131	-337.825796875	0.858246	-390.68690625	0.33578	9.5369921875
0.846054	0.0018281249999999999	0.353493	-0.0179296875	0.844404	-0.007421875	0.352184	0.0124375	0.846993	-0.0636328125	0.351699	-0.037507812499999994	0.844452	-0.6281171875	0.348466	-0.26850781249999994	0.848167	-11.80584375	0.35055	-4.8740703125	0.85944	-66.9635546875	0.340774	-26.526	0.25588	-390.6763125	0.232064	-354.5357890625	0.858001	-389.9755859375	0.348541	9.3264296875
0.831353	-0.000484375	0.363431	-0.0009609375000000001	0.834593	-0.0154296875	0.361848	-0.009734375	0.837206	-0.0655625	0.36155	-0.0029921874999999996	0.834257	-0.6489453125	0.366806	-0.290484375	0.836068	-11.645992187500001	0.358943	-4.991687499999999	0.845433	-65.84421875	0.350661	-27.2764609375	0.255642	-390.35439843750004	0.243611	-372.274984375	0.857551	-388.18610156249997	0.360573	9.140453124999999
0.826479	0.0048203125	0.373381	-0.0044375000000000005	0.819649	0.0103125	0.376241	0.0094453125	0.82235	-0.0630546875	0.375417	-0.028249999999999997	0.824601	-0.633328125	0.371453	-0.2875	0.824042	-11.471484375	0.375313	-5.2200859374999995	0.835977	-65.1227734375	0.362809	-28.248578124999998	0.255872	-390.713421875	0.254408	-388.7870390625	0.856888	-385.68355468749996	0.372043	8.909648437500001
0.806494	-0.0161953125	0.387748	0.0043359375	0.809655	-0.0007734374999999999	0.385735	-0.0128203125	0.807469	-0.052351562500000004	0.389837	-0.016585937499999998	0.809658	-0.6650468749999999	0.385417	-0.30803125	0.815551	-11.3635078125	0.383422	-5.343781249999999	0.824232	-64.201859375	0.37514	-29.191671874999997	0.255617	-390.335390625	0.255738	-390.8369140625	0.856032	-382.08943750000003	0.383634	8.6587890625
0.802182	0.0105078125	0.397577	0.0103125	0.799754	-0.002703125	0.400553	-0.0076171875	0.797588	-0.07433593749999999	0.39938	-0.0420390625	0.800058	-0.626671875	0.398977	-0.31429687500000003	0.799237	-11.13134375	0.396035	-5.4923515625	0.810083	-63.0965	0.38735	-30.1542421875	0.25583	-390.66915624999996	0.255538	-390.49564062499996	0.855002	-377.73058593749994	0.397819	8.2655234375
0.787081	-0.0060703125	0.411785	0.00125	0.785085	0.0002890625	0.410158	-0.0058828125	0.787658	-0.055632812499999997	0.408646	-0.028054687499999998	0.785447	-0.619734375	0.412788	-0.3248125	0.790688	-11.033390625	0.408222	-5.670234375000001	0.800612	-62.3794921875	0.399616	-31.099460937499998	0.255621	-390.322671875	0.255732	-390.8349921875	0.852088	-365.5983046875	0.404859	8.05409375
0.77265	-0.0030859375	0.421629	0.0001953125	0.774843	-0.0105078125	0.419856	-0.00896875	0.777946	-0.06382031249999999	0.422724	-0.0343203125	0.775636	-0.5906171875	0.422604	-0.317	0.774701	-10.7663359375	0.420639	-5.857078125	0.786439	-61.2754921875	0.411679	-32.028859375	0.25583	-390.676609375	0.255537	-390.5059453125	0.848873	-352.31275	0.418087	7.587468749999999
0.762811	0.0041484375	0.436011	0.0054921875	0.764996	-0.020539062499999997	0.434486	-0.0094453125	0.758473	-0.06112499999999999	0.432156	-0.0284375	0.765642	-0.6194453125	0.431398	-0.3358984375	0.766198	-10.684671875	0.432945	-6.0143203125	0.774884	-60.352062499999995	0.421445	-32.8136484375	0.255825	-390.692296875	0.255734	-390.83278125	0.845434	-338.56247656249997	0.427514	7.200953125
0.753153	-0.018796875	0.445761	-0.019085937499999997	0.750167	0.00665625	0.448995	-0.013398437499999999	0.753491	-0.0726953125	0.446388	-0.02603125	0.746212	-0.5970781249999999	0.444967	-0.3410078125	0.754043	-10.512578125	0.44554	-6.1959609375	0.765345	-59.622609375	0.433761	-33.778625	0.25583	-390.6805390625	0.255503	-390.501984375	0.841671	-323.9494375	0.439835	6.657671875
0.738005	-0.0154296875	0.455425	0.018507812499999998	0.74029	-0.0002890625	0.453998	0.0026015625	0.738496	-0.0533125	0.455708	-0.022273437499999996	0.741209	-0.59446875	0.458993	-0.3556640625	0.742038	-10.3349921875	0.454079	-6.318593750000001	0.751363	-58.523429687500006	0.445739	-34.688070312499995	0.25584	-390.6871171875	0.255743	-390.82497656249996	0.837606	-308.55103906249997	0.451265	6.0646484375
0.72878	-0.01928125	0.46982	0.014078125	0.725093	-0.00665625	0.473106	-0.000484375	0.728966	-0.0530234375	0.469855	-0.0341328125	0.72642	-0.5828984374999999	0.468027	-0.3569140625	0.729689	-10.162703125	0.470458	-6.5456484375	0.741872	-57.8005390625	0.457358	-35.620078125	0.255591	-390.3490703125	0.255519	-390.484640625	0.833338	-293.10470312499996	0.459656	5.585968749999999
0.713983	0.002796875	0.484244	0.0015390624999999998	0.72016	-0.0053984375	0.482736	-0.0124375	0.714091	-0.057078125	0.484041	-0.0372109375	0.716751	-0.56159375	0.481485	-0.38294531249999997	0.717294	-10.0071953125	0.478469	-6.6497734375	0.727614	-56.669054687499994	0.469202	-36.5389765625	0.255789	-390.6823671875	0.255756	-390.82785937499995	0.82869	-276.85682031249996	0.472595	4.744296875
0.704	-0.010125	0.493894	-0.016585937499999998	0.70016	-0.0002890625	0.492455	0.00559375	0.704204	-0.052929687499999996	0.493448	-0.045796875	0.707172	-0.52871875	0.490914	-0.37687499999999996	0.708885	-9.8865859375	0.491078	-6.8298671875	0.717869	-55.927171875	0.480896	-37.4482265625	0.255573	-390.34360156249994	0.25553	-390.48501562499996	0.823601	-259.878609375	0.48271	4.0136953125
