Voltage Range (V): ,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
19.3220, ovf, 4.11, ovf, 4.11, ovf, 4.15, ovf, 3.90, ovf, 32772.48, 0.15, -4.01, 0.10, 4.39, 0.14, 0.10, ovf, ovf, 2.3875, 3.4212, nan, -3.5622, 2.5998, 0.0822, 0
22.0830, ovf, 4.08, ovf, 4.13, ovf, 4.16, ovf, 3.87, ovf, 8196.42, 0.18, -4.03, 0.10, 4.40, 0.17, 0.05, ovf, ovf, 2.3713, 3.9526, nan, -4.2062, 2.6009, 0.0463, 0
24.8440, ovf, 4.02, ovf, 4.13, ovf, 4.19, ovf, 3.87, ovf, 2052.33, 0.16, -4.01, 0.10, 4.40, 0.15, 0.04, ovf, ovf, 2.4554, 4.5387, nan, -3.8711, 2.6011, 0.0335, 0
27.6060, ovf, 3.98, ovf, 4.13, ovf, 4.15, ovf, 3.82, ovf, 516.33, 0.14, -4.00, 0.10, 4.37, 0.13, 0.01, ovf, ovf, 2.4470, 5.0917, nan, -3.3654, 2.5864, 0.0084, 0
30.3660, ovf, 3.94, ovf, 4.08, ovf, 4.19, ovf, 3.80, ovf, 132.31, 0.12, -4.03, 0.10, 4.42, 0.11, 0.03, ovf, ovf, 2.4744, 5.2073, nan, -2.7625, 2.6380, 0.0169, 0
33.1280, ovf, 3.89, ovf, 4.05, ovf, 4.20, ovf, 3.83, ovf, 36.30, 0.09, -3.98, 0.10, 4.40, 0.08, 0.03, ovf, ovf, 2.4077, 5.2940, nan, -2.0921, 2.6103, 0.0152, 0
35.8890, ovf, 3.87, ovf, 4.14, ovf, 4.17, ovf, 3.83, ovf, 12.33, 0.06, -4.00, 0.10, 4.38, 0.06, 0.06, ovf, ovf, 2.4496, 5.3155, nan, -1.4676, 2.5887, 0.0179, 0
38.6510, ovf, 3.84, ovf, 4.11, ovf, 4.14, ovf, 3.78, ovf, 6.31, 0.03, -4.00, 0.10, 4.42, 0.03, 0.01, ovf, ovf, 2.4454, 5.2508, nan, -0.8192, 2.6386, 0.0045, 0
41.4110, ovf, 3.79, ovf, 4.05, ovf, 4.14, ovf, 3.52, ovf, 4.85, 0.01, -4.00, 0.10, 4.40, 0.01, 0.00, ovf, ovf, 2.4445, 4.8880, nan, -0.2119, 2.6105, 0.0011, 0
44.1720, ovf, 3.72, ovf, 4.09, ovf, 4.18, ovf, 3.43, ovf, 4.44, 0.00, -4.00, 0.10, 4.35, 0.00, 0.05, ovf, ovf, 2.4737, 4.7630, nan, -0.0600, 2.5740, 0.0003, 0
46.9330, ovf, 3.66, ovf, 4.10, ovf, 4.17, ovf, 3.46, ovf, 4.36, 0.00, -4.00, 0.10, 4.39, 0.00, 0.06, ovf, ovf, 2.4905, 4.8012, nan, -0.0220, 2.5945, 0.0001, 0
49.6930, ovf, 3.61, ovf, 4.10, ovf, 4.14, ovf, 3.41, ovf, 4.31, 0.00, -4.02, 0.10, 4.37, 0.00, 0.04, ovf, ovf, 2.4556, 4.7014, nan, -0.0126, 2.5847, 0.0000, 0
52.4540, ovf, 3.58, ovf, 4.10, ovf, 4.19, ovf, 3.45, ovf, 4.33, 0.00, -4.01, 0.10, 4.39, 0.00, 0.04, ovf, ovf, 2.4765, 4.7654, nan, -0.0102, 2.5971, 0.0000, 0
55.2150, ovf, 3.49, ovf, 4.07, ovf, 4.15, ovf, 3.41, ovf, 4.38, 0.00, -4.00, 0.10, 4.40, 0.00, 0.06, ovf, ovf, 2.4522, 4.7721, nan, -0.0096, 2.6002, 0.0000, 0
57.9750, ovf, 3.47, ovf, 4.07, ovf, 4.16, ovf, 3.45, ovf, 4.35, 0.00, -4.00, 0.10, 4.37, -0.00, 0.01, ovf, ovf, 2.4610, 4.8034, nan, -0.0095, 2.5862, 0.0000, 0
60.7360, ovf, 3.37, ovf, 4.09, ovf, 4.14, ovf, 3.46, ovf, 4.36, 0.00, -4.03, 0.10, 4.37, -0.00, 0.03, ovf, ovf, 2.4483, 4.7910, nan, -0.0095, 2.5827, -0.0000, 0
63.4970, ovf, 3.34, ovf, 4.07, ovf, 4.14, ovf, 3.47, ovf, 4.37, 0.00, -4.01, 0.10, 4.39, -0.00, 0.03, ovf, ovf, 2.4210, 4.7878, nan, -0.0095, 2.5967, -0.0000, 0
66.2580, ovf, 3.26, ovf, 4.07, ovf, 4.13, ovf, 3.47, ovf, 4.32, 0.00, -4.00, 0.10, 4.42, -0.00, 0.01, ovf, ovf, 2.4383, 4.7870, nan, -0.0094, 2.6148, -0.0000, 0
69.0180, ovf, 3.22, ovf, 4.09, ovf, 4.16, ovf, 3.44, ovf, 4.35, 0.00, -4.00, 0.10, 4.36, -0.00, 0.00, ovf, ovf, 2.4574, 4.7525, nan, -0.0094, 2.5752, -0.0000, 0
71.7790, ovf, 3.10, ovf, 4.12, ovf, 4.14, ovf, 3.44, ovf, 4.34, 0.00, -4.03, 0.10, 4.39, -0.00, 0.05, ovf, ovf, 2.4475, 4.7837, nan, -0.0094, 2.5948, -0.0000, 0
74.5400, ovf, 2.98, ovf, 4.13, ovf, 4.18, ovf, 3.43, ovf, 4.36, 0.00, -4.01, 0.10, 4.37, -0.00, 0.06, ovf, ovf, 2.4744, 4.8118, nan, -0.0093, 2.5848, -0.0000, 0
77.3000, ovf, 2.92, ovf, 4.11, ovf, 4.17, ovf, 3.43, ovf, 4.34, 0.00, -4.00, 0.10, 4.37, -0.00, 0.02, ovf, ovf, 2.4665, 4.7782, nan, -0.0094, 2.5824, -0.0000, 0
80.0610, ovf, 2.85, ovf, 4.10, ovf, 4.17, ovf, 3.46, -1337322368.00, 4.36, 0.00, -4.03, 0.10, 4.34, -0.00, 0.00, ovf, ovf, 2.4887, 4.8049, nan, -0.0094, 2.5920, -0.0000, 0
82.8230, ovf, 2.84, ovf, 4.10, ovf, 4.14, ovf, 3.46, -334330592.00, 4.34, 0.00, -4.01, 0.10, 4.39, -0.00, 0.05, ovf, ovf, 2.4552, 4.8116, nan, -0.0094, 2.5989, -0.0000, 0
85.5850, ovf, 2.81, ovf, 4.08, -1610219264.00, 4.16, ovf, 3.47, -83582648.00, 4.28, 0.00, -4.00, 0.10, 4.35, -0.00, -0.01, ovf, ovf, 2.4616, 4.8132, nan, -0.0094, 2.5710, -0.0000, 0
88.3460, ovf, 2.85, ovf, 4.12, -402554816.00, 4.19, ovf, 3.47, -20895662.00, 4.27, 0.00, -4.00, 0.10, 4.36, -0.00, -0.00, ovf, ovf, 2.4780, 4.8135, nan, -0.0094, 2.5788, -0.0000, 0
91.1090, ovf, 2.81, ovf, 4.13, -100638704.00, 4.17, ovf, 3.52, -5223915.50, 4.29, 0.00, -4.00, 0.10, 4.34, -0.00, 0.02, ovf, ovf, 2.4673, 4.8621, nan, -0.0094, 2.5660, -0.0000, 0
93.8710, ovf, 2.83, ovf, 4.11, -25159676.00, 4.14, ovf, 3.50, -1305978.87, 4.32, 0.00, -4.03, 0.10, 4.39, -0.00, 0.03, ovf, ovf, 2.4257, 4.8407, nan, -0.0095, 2.5924, -0.0000, 0
96.6320, ovf, 2.78, ovf, 4.10, -6289919.00, 4.16, ovf, 3.53, -326494.59, 4.38, 0.00, -4.03, 0.10, 4.37, -0.00, 0.06, ovf, ovf, 2.4543, 4.8687, nan, -0.0095, 2.5842, -0.0000, 0
99.3950, ovf, 2.62, ovf, 4.08, -1572479.75, 4.17, ovf, 3.53, -81623.59, 4.35, 0.00, -4.01, 0.10, 4.34, -0.00, 0.04, ovf, ovf, 2.4614, 4.9171, nan, -0.0095, 2.5675, -0.0000, 0
102.1570, ovf, 2.61, ovf, 4.14, -393119.81, 4.17, ovf, 3.53, -20405.83, 4.34, 0.00, -4.00, 0.10, 4.34, -0.00, 0.01, ovf, ovf, 2.4634, 4.8878, nan, -0.0095, 2.5632, -0.0000, 0
104.9190, ovf, 2.70, 1542503808.00, 4.09, -98279.89, 4.17, -2213280768.00, 3.53, -5101.39, 4.36, 0.00, -4.05, 0.10, 4.36, -0.00, 0.03, ovf, ovf, 2.4637, 4.9016, nan, -0.0095, 2.6021, -0.0000, 0
107.6820, ovf, 2.68, 385625952.00, 4.12, -24569.90, 4.17, -553320192.00, 3.58, -1275.28, 4.36, 0.00, -4.01, 0.10, 4.34, -0.00, 0.03, ovf, ovf, 2.4638, 5.0166, nan, -0.0094, 2.5720, -0.0000, 0
110.4450, ovf, 2.59, 96406488.00, 4.08, -6142.40, 4.19, -138330048.00, 3.60, -318.75, 4.34, 0.00, -4.05, 0.10, 4.38, -0.00, 0.03, ovf, ovf, 2.4786, 5.0454, nan, -0.0096, 2.5940, -0.0000, 0
113.2080, ovf, 2.52, 24101622.00, 4.07, -1535.52, 4.15, -34582512.00, 3.57, -79.62, 4.34, 0.00, -4.04, 0.10, 4.35, -0.00, 0.03, ovf, ovf, 2.4528, 4.9549, nan, -0.0095, 2.5699, -0.0000, 0
115.9720, ovf, 2.56, 6025405.50, 4.12, -383.81, 4.19, -8645628.00, 3.62, -19.84, 4.36, 0.00, -4.01, 0.10, 4.36, -0.00, 0.03, ovf, ovf, 2.4759, 5.0228, nan, -0.0094, 2.5786, -0.0000, 0
118.7350, ovf, 2.61, 1506351.37, 4.13, -95.88, 4.17, -2161407.00, 3.63, -4.89, 4.31, 0.00, -4.00, 0.10, 4.42, -0.00, 0.06, ovf, ovf, 2.4669, 5.0398, nan, -0.0094, 2.6104, -0.0000, 0
121.4970, ovf, 2.53, 376587.96, 4.11, -23.89, 4.19, -540351.50, 3.66, -1.16, 4.28, 0.00, -4.00, 0.10, 4.38, -0.00, 0.04, ovf, ovf, 2.4793, 5.0563, nan, -0.0094, 2.5887, -0.0000, 0
124.2600, ovf, 2.53, 94147.06, 4.10, -5.90, 4.12, -135087.68, 3.64, -0.22, 4.32, 0.00, -4.00, 0.10, 4.34, -0.00, 0.06, ovf, ovf, 2.4381, 5.0481, nan, -0.0094, 2.5686, -0.0000, 0
127.0230, ovf, 2.38, 23536.83, 4.08, -1.40, 4.16, -33771.74, 3.66, 0.01, 4.33, 0.00, -4.00, 0.10, 4.39, -0.00, 0.06, ovf, ovf, 2.4574, 5.0797, nan, -0.0094, 2.5930, -0.0000, 0
129.7840, -1181674880.00, 2.47, 5884.28, 4.04, -0.27, 4.14, -8442.76, 3.69, 0.07, 4.28, 0.00, -4.03, 0.10, 4.35, -0.00, 0.04, ovf, ovf, 2.4474, 5.1233, nan, -0.0094, 2.5696, -0.0000, 0
132.5480, -295418720.00, 2.12, 1471.14, 4.04, 0.01, 4.16, -2110.51, 3.70, 0.09, 4.35, 0.00, -4.03, 0.10, 4.36, -0.00, 0.04, -4090591488.0000, 3014556416.0000, 2.4598, 5.1123, nan, -0.0095, 2.5785, -0.0000, 0
135.3130, -73854680.00, 2.53, 367.85, 4.06, 0.08, 4.14, -527.45, 3.70, 0.09, 4.29, 0.00, -4.01, 0.10, 4.39, -0.00, 0.08, -1022647872.0000, 753639104.0000, 2.4480, 5.1744, nan, -0.0094, 2.5956, -0.0000, 0
138.0780, -18463670.00, 2.73, 92.03, 4.09, 0.10, 4.18, -131.69, 3.70, 0.09, 4.35, 0.00, -4.03, 0.10, 4.40, -0.00, 0.07, -255661968.0000, 188409776.0000, 2.4747, 5.1251, nan, -0.0094, 2.5998, -0.0000, 0
140.8430, -4615917.50, 2.66, 23.08, 4.07, 0.10, 4.17, -32.74, 3.70, 0.09, 4.29, 0.00, -4.01, 0.10, 4.37, -0.00, 0.04, -63915480.0000, 47102444.0000, 2.4665, 5.1777, nan, -0.0095, 2.6119, -0.0000, 0
143.6060, -1153978.87, 2.71, 5.84, 4.09, 0.10, 4.17, -8.01, 3.72, 0.09, 4.32, 0.00, -4.00, 0.10, 4.39, -0.00, 0.04, -15978862.0000, 11775611.0000, 2.4645, 5.1602, nan, -0.0095, 2.6039, -0.0000, 0
146.3710, -288494.21, 2.68, 1.53, 4.07, 0.10, 4.17, -1.82, 3.71, 0.09, 4.33, 0.00, -4.00, 0.10, 4.37, -0.00, 0.06, -3994706.7500, 2943905.0000, 2.4640, 5.1426, nan, -0.0094, 2.5873, -0.0000, 0
149.1350, -72123.00, 2.57, 0.45, 4.04, 0.10, 4.14, -0.28, 3.73, 0.09, 4.33, 0.00, -4.00, 0.10, 4.34, -0.00, 0.01, -998668.0625, 735977.7500, 2.4491, 5.1515, nan, -0.0094, 2.5682, -0.0000, 0
151.8990, -18030.19, 2.64, 0.18, 4.06, 0.10, 4.14, 0.11, 3.71, 0.09, 4.31, 0.00, -4.00, 0.10, 4.39, -0.00, 0.03, -249658.4218, 183996.0625, 2.4452, 5.1412, nan, -0.0094, 2.5930, -0.0000, 0
154.6640, -4507.02, 2.76, 0.11, 4.09, 0.10, 4.21, 0.20, 3.73, 0.09, 4.35, 0.00, -4.00, 0.10, 4.35, -0.00, 0.03, -62405.8476, 46000.6640, 2.4888, 5.1510, nan, -0.0094, 2.5698, -0.0000, 0
157.4270, -1126.20, 2.67, 0.10, 4.12, 0.10, 4.15, 0.23, 3.73, 0.09, 4.31, 0.00, -4.00, 0.10, 4.39, -0.00, 0.03, -15592.9472, 11501.8291, 2.4552, 5.1754, nan, -0.0094, 2.5934, -0.0000, 0
160.1910, -281.02, 2.77, 0.09, 4.08, 0.10, 4.14, 0.24, 3.71, 0.09, 4.28, 0.00, -4.00, 0.10, 4.32, -0.00, 0.03, -3889.4797, 2877.0703, 2.4469, 5.1690, nan, -0.0094, 2.5549, -0.0000, 0
162.9550, -69.70, 2.69, 0.09, 4.05, 0.10, 4.13, 0.23, 3.73, 0.09, 4.32, 0.00, -4.03, 0.10, 4.31, -0.00, 0.01, -963.7480, 720.8674, 2.4448, 5.1362, nan, -0.0094, 2.5454, -0.0000, 0
165.7190, -16.89, 2.77, 0.09, 4.11, 0.10, 4.13, 0.24, 3.73, 0.09, 4.30, 0.00, -4.01, 0.10, 4.35, -0.00, 0.00, -232.1631, 181.8564, 2.4443, 5.1717, nan, -0.0094, 2.5725, -0.0000, 0
168.4820, -3.71, 2.87, 0.09, 4.08, 0.10, 4.16, 0.24, 3.73, 0.09, 4.30, 0.00, -4.00, 0.10, 4.34, -0.00, 0.03, -49.2936, 47.0773, 2.4590, 5.1806, nan, -0.0094, 2.5644, -0.0000, 0
171.2460, -0.40, 2.82, 0.09, 4.07, 0.10, 4.14, 0.24, 3.68, 0.09, 4.28, 0.00, -4.03, 0.10, 4.33, -0.00, 0.03, -3.5987, 13.3822, 2.4478, 5.1133, nan, -0.0095, 2.5625, -0.0000, 0
174.0100, 0.45, 2.68, 0.09, 4.09, 0.10, 4.13, 0.24, 3.72, 0.09, 4.27, 0.00, -4.03, 0.10, 4.33, -0.00, 0.01, 7.6144, 4.9961, 2.4450, 5.1878, nan, -0.0095, 2.5620, -0.0000, 0
176.7730, 0.65, 2.42, 0.09, 4.07, 0.10, 4.16, 0.24, 3.73, 0.09, 4.27, 0.00, -4.01, 0.10, 4.31, -0.00, 0.00, 9.1879, 2.8619, 2.4592, 5.1627, nan, -0.0094, 2.5471, -0.0000, 0
179.5370, 0.69, 2.63, 0.09, 4.09, 0.10, 4.14, 0.24, 3.73, 0.09, 4.27, 0.00, -4.00, 0.10, 4.35, -0.00, 0.08, 10.7258, 2.3417, 2.4721, 5.1564, nan, -0.0094, 2.5731, -0.0000, 0
182.2990, 0.71, 2.71, 0.09, 4.07, 0.10, 4.16, 0.24, 3.71, 0.09, 4.27, 0.00, -3.98, 0.10, 4.36, -0.00, 0.04, 11.2312, 2.1985, 2.4659, 5.1205, nan, -0.0093, 2.5795, -0.0000, 0
185.0630, 0.71, 2.78, 0.09, 4.07, 0.10, 4.16, 0.24, 3.73, 0.09, 4.32, 0.00, -4.02, 0.10, 4.39, -0.00, 0.04, 11.5981, 2.1626, 2.4643, 5.1896, nan, -0.0094, 2.5959, -0.0000, 0
187.8270, 0.71, 2.79, 0.09, 4.04, 0.10, 4.17, 0.24, 3.73, 0.09, 4.30, 0.00, -4.00, 0.10, 4.40, -0.00, 0.03, 11.6407, 2.1405, 2.4639, 5.2069, nan, -0.0094, 2.6000, -0.0000, 0
190.5900, 0.71, 2.77, 0.09, 4.06, 0.10, 4.19, 0.24, 3.73, 0.09, 4.28, 0.00, -4.03, 0.10, 4.35, -0.00, 0.01, 11.5466, 2.1480, 2.4786, 5.1894, nan, -0.0095, 2.5714, -0.0000, 0
193.3530, 0.71, 2.77, 0.09, 4.12, 0.10, 4.17, 0.24, 3.73, 0.09, 4.37, 0.00, -4.03, 0.10, 4.39, -0.00, 0.08, 11.5231, 2.2008, 2.4676, 5.1631, nan, -0.0095, 2.5938, -0.0000, 0
196.1170, 0.71, 2.79, 0.09, 4.13, 0.10, 4.19, 0.24, 3.73, 0.09, 4.29, 0.00, -4.01, 0.10, 4.37, -0.00, 0.04, 11.6382, 2.1897, 2.4796, 5.1784, nan, -0.0095, 2.5847, -0.0000, 0
198.8810, 0.71, 2.77, 0.09, 4.08, 0.10, 4.17, 0.24, 3.73, 0.09, 4.32, 0.00, -4.00, 0.10, 4.39, -0.00, 0.04, 11.5788, 2.1605, 2.4677, 5.1823, nan, -0.0094, 2.5970, -0.0000, 0
201.6440, 0.71, 2.74, 0.09, 4.07, 0.10, 4.12, 0.24, 3.76, 0.09, 4.31, 0.00, -4.03, 0.10, 4.35, -0.00, 0.03, 11.4274, 2.1531, 2.4353, 5.2401, nan, -0.0095, 2.5708, -0.0000, 0
204.4070, 0.71, 2.74, 0.09, 4.09, 0.10, 4.15, 0.24, 3.71, 0.09, 4.28, 0.00, -4.01, 0.10, 4.36, -0.00, 0.01, 11.3895, 2.1880, 2.4567, 5.1626, nan, -0.0094, 2.5788, -0.0000, 0
207.1700, 0.71, 2.73, 0.09, 4.10, 0.10, 4.14, 0.24, 3.73, 0.09, 4.32, 0.00, -4.03, 0.10, 4.34, -0.00, 0.05, 11.4128, 2.1966, 2.4472, 5.2001, nan, -0.0095, 2.5661, -0.0000, 0
209.9340, 0.71, 2.76, 0.09, 4.07, 0.10, 4.13, 0.24, 3.76, 0.09, 4.30, 0.00, -4.01, 0.10, 4.36, -0.00, 0.04, 11.5389, 2.1623, 2.4449, 5.2220, nan, -0.0095, 2.5777, -0.0000, 0
212.6970, 0.71, 2.76, 0.09, 4.07, 0.10, 4.16, 0.24, 3.74, 0.09, 4.33, 0.00, -4.03, 0.10, 4.32, -0.00, 0.06, 11.5541, 2.1536, 2.4841, 5.2150, nan, -0.0095, 2.5511, -0.0000, 0
215.4610, 0.71, 2.74, 0.09, 4.07, 0.10, 4.16, 0.24, 3.73, 0.09, 4.33, 0.00, -4.01, 0.10, 4.33, -0.00, 0.09, 11.4211, 2.1514, 2.4689, 5.1695, nan, -0.0094, 2.5591, -0.0000, 0
218.2230, 0.71, 2.74, 0.09, 4.07, 0.10, 4.19, 0.24, 3.73, 0.09, 4.31, 0.00, -4.00, 0.10, 4.41, -0.00, 0.02, 11.3879, 2.1985, 2.4799, 5.1581, nan, -0.0094, 2.6056, -0.0000, 0
220.9870, 0.71, 2.73, 0.09, 4.07, 0.10, 4.17, 0.24, 3.76, 0.09, 4.30, 0.00, -4.00, 0.10, 4.40, -0.00, 0.01, 11.3960, 2.1868, 2.4678, 5.2560, nan, -0.0094, 2.6024, -0.0000, 0
223.7500, 0.71, 2.73, 0.09, 4.04, 0.10, 4.19, 0.24, 3.74, 0.09, 4.33, 0.00, -4.03, 0.10, 4.40, -0.00, 0.00, 11.4301, 2.1465, 2.4796, 5.2016, nan, -0.0095, 2.6016, -0.0000, 0
226.5140, 0.71, 2.78, 0.09, 4.06, 0.10, 4.17, 0.24, 3.73, 0.09, 4.31, 0.00, -4.03, 0.10, 4.35, -0.00, 0.03, 11.5986, 2.1496, 2.4677, 5.1881, nan, -0.0095, 2.5717, -0.0000, 0
229.2760, 0.71, 2.70, 0.09, 4.09, 0.10, 4.19, 0.24, 3.78, 0.09, 4.30, 0.00, -4.03, 0.10, 4.34, -0.00, 0.03, 11.2402, 2.1636, 2.4796, 5.2767, nan, -0.0095, 2.5394, -0.0000, 0
232.0400, 0.71, 2.67, 0.09, 4.07, 0.10, 4.17, 0.24, 3.77, 0.09, 4.30, 0.00, -4.01, 0.10, 4.31, -0.00, 0.03, 11.1350, 2.1539, 2.4677, 5.2630, nan, -0.0095, 2.5415, -0.0000, 0
234.8030, 0.71, 2.74, 0.09, 4.09, 0.10, 4.17, 0.24, 3.74, 0.09, 4.30, 0.00, -4.00, 0.10, 4.35, -0.00, 0.03, 11.4211, 2.1648, 2.4647, 5.2252, nan, -0.0094, 2.5966, -0.0000, 0
237.5670, 0.71, 2.74, 0.09, 4.15, 0.10, 4.17, 0.24, 3.74, 0.09, 4.30, 0.00, -4.03, 0.10, 4.31, -0.00, 0.03, 11.4044, 2.2173, 2.4641, 5.1939, nan, -0.0095, 2.5558, -0.0000, 0
240.3300, 0.71, 2.78, 0.09, 4.09, 0.10, 4.22, 0.24, 3.78, 0.09, 4.35, 0.00, -3.38, 0.10, 4.38, -0.00, 0.03, 11.5922, 2.1674, 2.4935, 5.2773, nan, -0.0068, 2.5899, -0.0000, 0
243.0930, 0.71, 2.72, 0.09, 4.10, 0.10, 4.15, 0.24, 3.75, 0.09, 4.34, 0.00, -3.87, 0.10, 4.34, -0.00, 0.06, 11.3425, 2.1681, 2.4564, 5.2069, nan, -0.0088, 2.5689, -0.0000, 0
245.8570, 0.71, 2.71, 0.09, 4.07, 0.10, 4.16, 0.24, 3.79, 0.09, 4.31, 0.00, -3.97, 0.10, 4.36, -0.00, 0.04, 11.2808, 2.1550, 2.4619, 5.3033, nan, -0.0092, 2.5784, -0.0000, 0
248.6210, 0.71, 2.70, 0.09, 4.04, 0.10, 4.17, 0.24, 3.75, 0.09, 4.33, 0.00, -3.97, 0.10, 4.34, -0.00, 0.03, 11.2647, 2.1386, 2.4634, 5.2133, nan, -0.0093, 2.5660, -0.0000, 0
251.3830, 0.71, 2.68, 0.09, 4.09, 0.10, 4.17, 0.24, 3.76, 0.09, 4.28, 0.00, -3.99, 0.10, 4.39, -0.00, 0.01, 11.1568, 2.1609, 2.4636, 5.2259, nan, -0.0094, 2.5925, -0.0000, 0
254.1470, 0.71, 2.62, 0.09, 4.10, 0.10, 4.14, 0.23, 3.74, 0.09, 4.27, 0.00, -4.00, 0.10, 4.32, -0.00, 0.08, 10.9205, 2.1908, 2.4489, 5.1504, nan, -0.0094, 2.5549, -0.0000, 0
256.9100, 0.71, 2.65, 0.09, 4.05, 0.10, 4.16, 0.24, 3.74, 0.09, 4.29, 0.00, -4.00, 0.10, 4.36, -0.00, 0.07, 11.0395, 2.1475, 2.4601, 5.1533, nan, -0.0094, 2.5749, -0.0000, 0
259.6740, 0.71, 2.69, 0.09, 4.01, 0.10, 4.14, 0.24, 3.76, 0.09, 4.30, 0.00, -4.00, 0.10, 4.36, -0.00, 0.04, 11.2051, 2.1234, 2.4481, 5.2321, nan, -0.0094, 2.5801, -0.0000, 0
262.4380, 0.71, 2.77, 0.09, 4.08, 0.10, 4.14, 0.24, 3.76, 0.09, 4.27, 0.00, -4.00, 0.10, 4.32, -0.00, 0.04, 11.5753, 2.1572, 2.4452, 5.2300, nan, -0.0094, 2.5515, -0.0000, 0
265.2000, 0.71, 2.37, 0.09, 4.04, 0.10, 4.16, 0.24, 3.79, 0.09, 4.29, 0.00, -4.00, 0.10, 4.33, -0.00, 0.03, 9.8924, 2.1391, 2.4593, 5.2652, nan, -0.0094, 2.5593, -0.0000, 0
267.9640, 0.71, 2.34, 0.09, 4.01, 0.10, 4.16, 0.24, 3.75, 0.09, 4.32, 0.00, -4.00, 0.10, 4.38, -0.00, 0.01, 9.7715, 2.1213, 2.4627, 5.1821, nan, -0.0094, 2.5908, -0.0000, 0
270.7270, 0.71, 2.36, 0.09, 4.00, 0.10, 4.14, 0.24, 3.74, 0.09, 4.33, 0.00, -4.00, 0.10, 4.37, -0.00, 0.03, 9.8178, 2.1168, 2.4487, 5.2050, nan, -0.0094, 2.5840, -0.0000, 0
273.4910, 0.71, 2.44, 0.09, 4.03, 0.10, 4.14, 0.24, 3.76, 0.09, 4.31, 0.00, -4.03, 0.10, 4.34, -0.00, 0.01, 10.1557, 2.1532, 2.4452, 5.2238, nan, -0.0094, 2.5675, -0.0000, 0
276.2540, 0.71, 2.49, 0.09, 4.08, 0.10, 4.13, 0.24, 3.76, 0.09, 4.33, 0.00, -4.01, 0.10, 4.31, -0.00, 0.03, 10.3291, 2.1646, 2.4444, 5.2505, nan, -0.0094, 2.5485, -0.0000, 0
279.0170, 0.71, 2.62, 0.09, 4.10, 0.10, 4.13, 0.24, 3.77, 0.09, 4.36, 0.00, -4.00, 0.10, 4.35, -0.00, 0.03, 10.9073, 2.1908, 2.4443, 5.2564, nan, -0.0094, 2.5734, -0.0000, 0
