4.7330,1.05,0.1578,-18.1500,1.0441,-0.6000,0.1180,-19.6000,1.0441,-0.6750,0.7218,-17.5250,1.0400,-0.3000,1.0400,0.0000,1.0442,-2.2750,1.0443,-2.5250,1.0450,0.0500,1.0480,0.0750,1.0481,-1.2750,1.0371,-0.9250,1.0453,-13.1500,1.0404,-3.6500,1.0362,-2.2750,1.0332,-1.7250,1.0322,-2.0000,1.0362,-2.3000,1.0323,-3.0250,1.0280,-0.5000,1.0284,-4.1750,1.0240,0.1000,1.0320,-0.3500,1.0390,-0.2000,1.0481,-0.7750,1.0300,0.0750,1.0401,-0.8000,1.0440,0.0250,1.0380,0.0250,1.0223,-3.4250,1.0323,-3.2000,0
5.5290,1.02,0.1578,-18.1250,1.0160,0.0000,0.1180,-19.6250,1.0190,0.0750,0.7218,-17.5750,1.0130,0.1000,1.0120,0.0750,1.0202,-1.6750,1.0172,-1.9250,1.0200,0.0250,1.0200,0.0750,1.0201,-0.7000,1.0120,-0.4000,1.0182,-12.3500,1.0123,-3.0750,1.0112,-1.7250,1.0081,-1.2750,1.0082,-1.6000,1.0122,-1.9750,1.0082,-2.5250,1.0040,-0.4000,1.0024,-3.6000,0.9999,0.6000,1.0070,0.1250,1.0130,0.3250,1.0240,-0.2000,1.0050,0.0250,1.0130,-0.3000,1.0160,0.0500,1.0120,0.0250,0.9963,-3.3750,1.0083,-3.1250,0
6.3260,0.99,0.1578,-18.0250,0.9900,0.5500,0.1180,-19.6000,0.9919,0.7250,0.7218,-17.6250,0.9869,0.5000,0.9880,0.0750,0.9921,-1.1000,0.9901,-1.3750,0.9920,0.0250,0.9950,0.0750,0.9920,-0.1000,0.9840,0.0250,0.9922,-11.5500,0.9863,-2.6000,0.9831,-1.2000,0.9841,-0.8750,0.9801,-1.1750,0.9842,-1.6250,0.9822,-2.0000,0.9770,-0.3500,0.9773,-3.0750,0.9729,1.0750,0.9799,0.6000,0.9869,0.8000,0.9960,0.3000,0.9760,0.0250,0.9880,0.1000,0.9880,0.0250,0.9840,0.0500,0.9713,-3.3000,0.9803,-3.1750,0
7.1210,0.96,0.1568,-18.0500,0.9639,0.9750,0.1180,-19.6250,0.9639,1.3000,0.7218,-17.6250,0.9589,0.9250,0.9600,0.1000,0.9661,-0.5750,0.9631,-0.8750,0.9640,0.0750,0.9680,0.1250,0.9680,0.4250,0.9590,0.4750,0.9651,-10.7000,0.9602,-2.2000,0.9561,-0.7250,0.9560,-0.4500,0.9561,-0.7750,0.9601,-1.3000,0.9562,-1.5000,0.9520,-0.3000,0.9513,-2.5250,0.9479,1.4750,0.9539,1.0000,0.9599,1.2000,0.9689,0.7500,0.9520,0.1000,0.9599,0.5250,0.9600,0.0000,0.9570,0.0500,0.9433,-3.3000,0.9533,-3.1750,0
7.9180,0.93,0.1578,-17.9250,0.9359,1.3500,0.1180,-19.5750,0.9388,1.7750,0.7218,-17.6000,0.9319,1.3000,0.9310,0.1000,0.9370,-0.0250,0.9360,-0.4000,0.9360,0.0750,0.9400,0.1250,0.9399,0.9000,0.9319,0.8500,0.9370,-9.9750,0.9322,-1.7500,0.9280,-0.2500,0.9320,-0.1000,0.9290,-0.3250,0.9321,-0.9500,0.9281,-1.0750,0.9240,-0.2250,0.9242,-2.0250,0.9198,1.8000,0.9269,1.4000,0.9318,1.5500,0.9419,1.1250,0.9240,0.0750,0.9319,0.9000,0.9320,0.0000,0.9280,0.0000,0.9163,-3.2750,0.9263,-3.1250,0
8.7140,0.90,0.1558,-18.0500,0.9078,1.6750,0.1180,-19.6000,0.9098,2.1500,0.7218,-17.6500,0.9038,1.6000,0.9040,0.1000,0.9120,0.4750,0.9080,0.0250,0.9090,0.0500,0.9120,0.1000,0.9119,1.3000,0.9039,1.2500,0.9089,-9.2250,0.9051,-1.3000,0.9010,0.2250,0.9050,0.3000,0.9040,0.0000,0.9071,-0.6250,0.9031,-0.6000,0.8990,-0.1250,0.8982,-1.5000,0.8938,2.1000,0.8998,1.7000,0.9038,1.8750,0.9129,1.5000,0.8960,0.0500,0.9039,1.2250,0.9040,0.0000,0.9000,0.0750,0.8893,-3.2000,0.9003,-3.1000,0
9.5090,0.87,0.1568,-18.0750,0.8788,1.9000,0.1180,-19.5750,0.8828,2.5250,0.7218,-17.5500,0.8758,1.9000,0.8750,0.1000,0.8809,0.9250,0.8800,0.4500,0.8800,0.0750,0.8840,0.1000,0.8828,1.6000,0.8738,1.5750,0.8788,-8.4750,0.8761,-0.8500,0.8719,0.6500,0.8759,0.6250,0.8750,0.4250,0.8770,-0.2250,0.8720,-0.1500,0.8690,-0.0500,0.8681,-0.9500,0.8658,2.3250,0.8718,1.9750,0.8768,2.1000,0.8838,1.8000,0.8660,0.1000,0.8759,1.5000,0.8760,0.0500,0.8720,0.0250,0.8603,-3.1500,0.8723,-3.0750,0
10.3060,0.84,0.1568,-18.2000,0.8488,2.1250,0.1180,-19.5500,0.8527,2.7250,0.7218,-17.6500,0.8478,2.0500,0.8470,0.1500,0.8519,1.3000,0.8509,0.7750,0.8520,0.0500,0.8550,0.1000,0.8558,1.9000,0.8458,1.8250,0.8508,-7.8250,0.8480,-0.5000,0.8439,1.0250,0.8479,0.9500,0.8479,0.8000,0.8490,0.0500,0.8460,0.2750,0.8400,0.0000,0.8401,-0.4500,0.8367,2.5250,0.8438,2.2250,0.8478,2.3000,0.8568,2.0000,0.8360,0.1000,0.8478,1.7750,0.8460,0.0000,0.8440,0.0500,0.8323,-3.1750,0.8443,-3.0750,0
11.1020,0.81,0.1578,-18.1500,0.8218,2.3000,0.1180,-19.6000,0.8257,2.9000,0.7228,-17.7000,0.8198,2.2250,0.8160,0.1000,0.8248,1.6250,0.8219,1.1500,0.8240,0.0250,0.8260,0.1250,0.8248,2.1250,0.8158,2.1000,0.8237,-7.2000,0.8200,-0.1250,0.8159,1.3250,0.8219,1.2500,0.8199,1.1250,0.8230,0.4000,0.8179,0.6750,0.8120,0.1250,0.8120,-0.1000,0.8077,2.7000,0.8158,2.4000,0.8198,2.4750,0.8278,2.2250,0.8100,0.1000,0.8198,2.0250,0.8190,0.0250,0.8160,0.0750,0.8043,-3.1250,0.8163,-3.0750,0
11.8980,0.78,0.1568,-18.1750,0.7918,2.4250,0.1180,-19.6250,0.7957,3.1250,0.7248,-17.7750,0.7908,2.4000,0.7880,0.1250,0.7938,1.9000,0.7919,1.4000,0.7960,0.0250,0.7960,0.1000,0.7958,2.3750,0.7878,2.3000,0.7927,-6.5500,0.7920,0.2000,0.7858,1.6500,0.7919,1.5000,0.7879,1.4250,0.7919,0.7000,0.7879,1.0000,0.7840,0.2000,0.7840,0.2750,0.7797,2.8000,0.7857,2.5750,0.7907,2.6000,0.7958,2.3500,0.7800,0.1000,0.7898,2.2000,0.7880,0.0500,0.7840,0.0500,0.7743,-3.1000,0.7863,-3.1000,0
12.6940,0.75,0.1548,-18.0750,0.7617,2.5250,0.1180,-19.5750,0.7647,3.2750,0.7218,-17.8000,0.7608,2.5000,0.7600,0.1500,0.7638,2.1500,0.7618,1.6500,0.7640,0.0750,0.7680,0.1000,0.7657,2.5000,0.7578,2.5000,0.7626,-5.8750,0.7600,0.4750,0.7558,1.9250,0.7598,1.7000,0.7578,1.7250,0.7629,1.0000,0.7559,1.3500,0.7530,0.3500,0.7529,0.6750,0.7497,2.9000,0.7557,2.7250,0.7617,2.6500,0.7677,2.5250,0.7500,0.1000,0.7598,2.4000,0.7560,0.0500,0.7550,0.0750,0.7433,-3.0250,0.7563,-3.1000,0
13.4910,0.72,0.1568,-18.1250,0.7317,2.6750,0.1180,-19.6250,0.7357,3.4000,0.7218,-17.7500,0.7307,2.6250,0.7290,0.1250,0.7358,2.4000,0.7318,1.8750,0.7360,0.0000,0.7370,0.1000,0.7367,2.6500,0.7277,2.6250,0.7335,-5.3750,0.7319,0.8000,0.7268,2.1000,0.7318,1.8500,0.7298,1.9250,0.7329,1.2500,0.7278,1.6500,0.7240,0.4750,0.7249,0.7000,0.7197,2.9750,0.7277,2.8250,0.7317,2.7500,0.7377,2.6000,0.7200,0.1000,0.7318,2.5000,0.7290,0.0000,0.7240,0.1000,0.7153,-3.0250,0.7263,-3.0500,0
14.2860,0.69,0.1568,-18.2000,0.7037,2.7500,0.1180,-19.5750,0.7077,3.5000,0.6997,-16.5000,0.7027,2.7250,0.7000,0.1000,0.7077,2.5500,0.7038,2.0000,0.7080,0.0250,0.7080,0.1000,0.7077,2.8000,0.6997,2.7750,0.7055,-4.8000,0.7039,1.0000,0.6988,2.2500,0.7038,2.0000,0.7018,2.1250,0.7059,1.4750,0.6988,1.8500,0.6970,0.5500,0.6959,1.0000,0.6917,3.0500,0.6997,2.9250,0.7037,2.8000,0.7097,2.7000,0.6920,0.1000,0.6997,2.6250,0.7000,0.0250,0.6960,0.0750,0.6853,-3.0000,0.6983,-3.0250,0
15.0830,0.66,0.1568,-18.1750,0.6757,2.8000,0.1180,-19.5250,0.6786,3.5750,0.6695,-15.1250,0.6727,2.8000,0.6720,0.1000,0.6767,2.6750,0.6758,2.1250,0.6770,0.0000,0.6800,0.1000,0.6797,2.9000,0.6707,2.8250,0.6764,-4.3500,0.6739,1.2000,0.6698,2.3750,0.6758,2.1750,0.6718,2.2250,0.6768,1.7000,0.6698,2.0500,0.6679,0.6000,0.6679,1.2250,0.6637,3.0250,0.6707,3.0000,0.6757,2.8250,0.6797,2.8000,0.6640,0.1000,0.6737,2.7000,0.6720,0.0000,0.6680,0.0750,0.6583,-2.9750,0.6703,-3.0000,0
15.8790,0.63,0.1568,-18.1500,0.6477,2.9250,0.1180,-19.5500,0.6516,3.6500,0.6434,-13.8000,0.6467,2.9000,0.6440,0.1000,0.6487,2.8250,0.6478,2.2500,0.6480,0.0250,0.6520,0.1000,0.6517,3.0000,0.6427,2.9000,0.6484,-3.8250,0.6459,1.4000,0.6408,2.4750,0.6478,2.2500,0.6438,2.3750,0.6478,1.8500,0.6398,2.2000,0.6399,0.7000,0.6399,1.4250,0.6357,3.0500,0.6427,3.0750,0.6477,2.8750,0.6517,2.8250,0.6360,0.0750,0.6437,2.7750,0.6440,0.0500,0.6390,0.0500,0.6303,-2.9750,0.6413,-3.0000,0
16.6740,0.60,0.1578,-18.1250,0.6167,2.9250,0.1180,-19.5750,0.6196,3.7000,0.6163,-12.5000,0.6157,3.0000,0.6160,0.0500,0.6197,2.9000,0.6168,2.3250,0.6200,0.0750,0.6200,0.1000,0.6227,3.0500,0.6117,2.9000,0.6193,-3.3250,0.6158,1.5750,0.6118,2.5500,0.6178,2.3500,0.6148,2.4750,0.6198,2.0250,0.6118,2.3250,0.6109,0.8250,0.6098,1.6000,0.6067,3.0250,0.6127,3.1000,0.6167,2.9000,0.6207,2.9000,0.6060,0.0750,0.6147,2.7750,0.6140,0.0250,0.6080,0.0000,0.6003,-3.0000,0.6123,-2.9750,0
17.4700,0.57,0.1578,-18.2500,0.5887,2.9500,0.1180,-19.5500,0.5926,3.7000,0.5861,-11.3000,0.5877,3.0000,0.5870,0.0250,0.5917,2.9500,0.5878,2.4250,0.5880,0.0500,0.5920,0.0500,0.5927,3.1250,0.5837,3.0000,0.5893,-2.9000,0.5868,1.7750,0.5837,2.6250,0.5888,2.3750,0.5857,2.5500,0.5898,2.1250,0.5838,2.4000,0.5829,0.9000,0.5808,1.7000,0.5797,3.1000,0.5847,3.1500,0.5887,2.9000,0.5917,2.9000,0.5760,0.0750,0.5867,2.8000,0.5880,0.0000,0.5800,0.0250,0.5723,-2.9750,0.5843,-3.0000,0
18.2660,0.54,0.1578,-18.0750,0.5597,3.0000,0.1180,-19.6000,0.5636,3.8000,0.5580,-10.0750,0.5597,3.0750,0.5560,0.0000,0.5627,2.9750,0.5598,2.5000,0.5600,0.0750,0.5640,0.0500,0.5637,3.1750,0.5557,3.0000,0.5602,-2.4000,0.5598,1.8500,0.5527,2.6500,0.5598,2.4000,0.5557,2.6000,0.5628,2.2500,0.5557,2.5250,0.5529,1.0000,0.5518,1.8500,0.5487,3.0250,0.5557,3.1750,0.5607,2.9000,0.5637,2.9250,0.5480,0.0750,0.5577,2.8500,0.5570,-0.0250,0.5520,0.0000,0.5443,-2.9500,0.5563,-3.0000,0
19.0610,0.51,0.1568,-18.1500,0.5317,3.0500,0.1180,-19.6500,0.5356,3.8250,0.5289,-8.9750,0.5317,3.1250,0.5280,0.0250,0.5337,3.0000,0.5297,2.5250,0.5320,0.0250,0.5360,0.0250,0.5347,3.2000,0.5257,3.0250,0.5322,-2.0000,0.5288,1.9250,0.5237,2.7000,0.5318,2.5000,0.5277,2.6500,0.5328,2.3500,0.5257,2.6250,0.5239,1.1500,0.5218,1.9250,0.5227,3.1000,0.5277,3.2000,0.5317,2.9000,0.5357,2.9250,0.5200,0.0500,0.5277,2.8750,0.5280,0.0250,0.5210,0.0000,0.5163,-2.9000,0.5263,-3.0000,0
19.8560,0.48,0.1578,-18.2250,0.4997,3.0500,0.1180,-19.5750,0.5066,3.8500,0.5008,-7.9000,0.5007,3.2000,0.4990,0.0250,0.5037,3.0750,0.4997,2.6250,0.5020,0.0000,0.5050,0.0500,0.5037,3.2250,0.4957,3.0500,0.5042,-1.6000,0.4998,2.0750,0.4947,2.7250,0.5038,2.4750,0.4997,2.7000,0.5038,2.4000,0.4957,2.7000,0.4959,1.2500,0.4948,1.9750,0.4917,3.1000,0.4957,3.2250,0.5017,2.9250,0.5057,3.0000,0.4910,0.0250,0.4997,2.9000,0.4990,0.0000,0.4920,0.0500,0.4863,-2.8750,0.4963,-3.0000,0
20.6510,0.45,0.1568,-18.2250,0.4717,3.1000,0.1180,-19.6000,0.4756,3.8500,0.4727,-6.9000,0.4727,3.2000,0.4680,0.0250,0.4737,3.1250,0.4707,2.7000,0.4720,0.0750,0.4770,0.0250,0.4757,3.2750,0.4677,3.1000,0.4761,-1.2000,0.4718,2.1250,0.4657,2.7750,0.4748,2.5250,0.4677,2.7750,0.4747,2.5000,0.4677,2.7500,0.4639,1.3250,0.4638,2.1000,0.4637,3.1000,0.4677,3.2000,0.4717,2.9250,0.4757,3.0000,0.4620,0.0750,0.4687,2.8750,0.4690,0.0000,0.4640,0.0000,0.4563,-2.9000,0.4693,-3.0000,0
21.4460,0.42,0.1578,-18.2500,0.4427,3.0750,0.1180,-19.6250,0.4476,3.8750,0.4446,-5.9500,0.4437,3.2000,0.4400,0.0000,0.4437,3.1250,0.4407,2.7750,0.4440,0.0250,0.4480,0.0250,0.4477,3.3000,0.4387,3.1000,0.4461,-0.9000,0.4408,2.2000,0.4357,2.8000,0.4457,2.5750,0.4397,2.8000,0.4447,2.5500,0.4367,2.7750,0.4369,1.4750,0.4358,2.2000,0.4347,3.1000,0.4397,3.2000,0.4437,2.9250,0.4477,3.0000,0.4320,0.0750,0.4397,2.9000,0.4400,0.0000,0.4350,0.0500,0.4283,-2.9000,0.4403,-3.0000,0
22.2420,0.39,0.1578,-18.2750,0.4137,3.1000,0.1180,-19.6250,0.4196,3.9000,0.4155,-5.0250,0.4147,3.2500,0.4100,0.0500,0.4157,3.1750,0.4137,2.8000,0.4160,0.0500,0.4190,0.0750,0.4177,3.2750,0.4107,3.1000,0.4161,-0.5750,0.4128,2.3000,0.4077,2.8000,0.4157,2.6000,0.4097,2.8000,0.4157,2.6000,0.4087,2.8000,0.4078,1.6000,0.4068,2.2250,0.4067,3.1750,0.4077,3.3000,0.4157,3.0000,0.4157,3.0000,0.4040,0.0750,0.4117,2.9000,0.4120,0.0000,0.4080,0.0000,0.4003,-2.8000,0.4113,-2.9250,0
23.0370,0.36,0.1578,-18.1750,0.3837,3.1750,0.1180,-19.6500,0.3876,3.9250,0.3844,-4.1000,0.3837,3.2250,0.3800,0.0500,0.3847,3.1750,0.3807,2.8500,0.3840,0.0500,0.3880,0.0750,0.3877,3.3250,0.3787,3.1750,0.3860,-0.2000,0.3828,2.3500,0.3757,2.8250,0.3867,2.6000,0.3797,2.8250,0.3877,2.7000,0.3777,2.8500,0.3798,1.7000,0.3768,2.3000,0.3757,3.1250,0.3797,3.2750,0.3837,3.0000,0.3867,3.0500,0.3720,0.0750,0.3797,2.9250,0.3810,0.0000,0.3760,0.0000,0.3693,-2.8250,0.3803,-2.9750,0
23.8330,0.33,0.1578,-18.2500,0.3537,3.1250,0.1180,-19.6250,0.3556,4.0000,0.3563,-3.2500,0.3517,3.2500,0.3490,0.0000,0.3557,3.2000,0.3517,2.9250,0.3550,0.0750,0.3570,0.1000,0.3597,3.3750,0.3477,3.1500,0.3560,0.2000,0.3518,2.4000,0.3477,2.8750,0.3557,2.6000,0.3507,2.9000,0.3557,2.7000,0.3477,2.9000,0.3478,1.8250,0.3478,2.3250,0.3447,3.1250,0.3487,3.3000,0.3527,3.0000,0.3557,3.0250,0.3440,0.0750,0.3507,3.0000,0.3530,0.0000,0.3470,0.0000,0.3383,-2.8000,0.3503,-2.9750,0
24.6290,0.30,0.1578,-18.2500,0.3237,3.1750,0.1180,-19.6750,0.3276,3.9750,0.3283,-2.5000,0.3247,3.2750,0.3200,0.0250,0.3237,3.2250,0.3227,2.9250,0.3280,0.0500,0.3290,0.0500,0.3277,3.3500,0.3197,3.2000,0.3280,0.5000,0.3238,2.4750,0.3167,2.9000,0.3277,2.6250,0.3207,2.9000,0.3277,2.7750,0.3197,2.9250,0.3198,1.9750,0.3188,2.4000,0.3157,3.1500,0.3197,3.3000,0.3237,2.9500,0.3277,3.0750,0.3140,0.0750,0.3197,2.9500,0.3240,0.0000,0.3190,0.0000,0.3113,-2.7750,0.3203,-2.9000,0
25.4230,0.27,0.1578,-18.3750,0.2957,3.2000,0.1170,-19.7000,0.2996,3.9250,0.3002,-1.8000,0.2957,3.3250,0.2910,0.0000,0.2957,3.2000,0.2917,3.0000,0.2960,0.0750,0.3000,0.0000,0.2997,3.4000,0.2907,3.2000,0.2979,0.8000,0.2957,2.5000,0.2887,2.9000,0.2997,2.6000,0.2917,2.9250,0.2997,2.7750,0.2917,2.9500,0.2918,2.1000,0.2908,2.4750,0.2877,3.1250,0.2907,3.3000,0.2957,3.0000,0.2997,3.0750,0.2860,0.0500,0.2917,2.9750,0.2950,0.0000,0.2880,0.0250,0.2813,-2.7250,0.2933,-2.9000,0
26.2190,0.24,0.1578,-18.4250,0.2677,3.2000,0.1180,-19.7500,0.2716,4.0000,0.2701,-1.1000,0.2677,3.3000,0.2620,0.0500,0.2677,3.2250,0.2637,3.0000,0.2680,0.0500,0.2710,0.0000,0.2707,3.3750,0.2607,3.2000,0.2689,1.1000,0.2677,2.5750,0.2597,2.9000,0.2677,2.6000,0.2637,2.9750,0.2717,2.8000,0.2607,2.9750,0.2638,2.1750,0.2598,2.5000,0.2587,3.2000,0.2607,3.3000,0.2657,3.0000,0.2687,3.0750,0.2560,0.0000,0.2637,2.9750,0.2650,0.0250,0.2600,0.0000,0.2523,-2.7000,0.2643,-2.8750,0
27.0140,0.21,0.1578,-18.5000,0.2357,3.2250,0.1180,-19.7500,0.2426,4.0000,0.2400,-0.4750,0.2367,3.3250,0.2320,0.0250,0.2367,3.2500,0.2317,3.0750,0.2390,0.0750,0.2400,0.0500,0.2397,3.3750,0.2317,3.2000,0.2399,1.3750,0.2367,2.6000,0.2307,2.9000,0.2397,2.6750,0.2337,2.9500,0.2417,2.8250,0.2307,2.9750,0.2318,2.2500,0.2318,2.5500,0.2307,3.2000,0.2317,3.3000,0.2357,3.0000,0.2397,3.0500,0.2280,0.0750,0.2317,3.0000,0.2360,0.0250,0.2290,-0.0250,0.2243,-2.6750,0.2323,-2.9000,0
27.8080,0.18,0.1578,-18.1750,0.2077,3.2000,0.1180,-19.7250,0.2116,4.0000,0.2120,0.1500,0.2077,3.3000,0.2010,0.0250,0.2077,3.2750,0.2037,3.1000,0.2090,0.0750,0.2120,0.0500,0.2117,3.4000,0.2017,3.2250,0.2108,1.6000,0.2077,2.6250,0.1997,2.9250,0.2097,2.7000,0.2037,2.9500,0.2117,2.8750,0.1997,2.9750,0.2048,2.3000,0.2037,2.5500,0.2007,3.2000,0.2037,3.3250,0.2057,3.0500,0.2077,3.0250,0.1970,0.0750,0.2027,3.0000,0.2070,0.0250,0.2000,0.0000,0.1923,-2.6750,0.2043,-2.8750,0
28.6030,0.15,0.1335,-15.4500,0.1777,3.2500,0.1180,-19.8250,0.1816,3.9750,0.1839,0.7000,0.1797,3.3250,0.1750,0.0500,0.1797,3.2750,0.1757,3.1500,0.1800,0.0250,0.1840,0.0500,0.1817,3.4250,0.1717,3.2000,0.1808,1.9000,0.1797,2.6500,0.1717,2.9250,0.1827,2.7000,0.1757,2.9500,0.1837,2.9250,0.1717,3.0250,0.1758,2.4000,0.1747,2.6250,0.1717,3.1750,0.1747,3.3250,0.1767,3.0250,0.1817,3.0750,0.1680,0.0250,0.1737,3.0000,0.1760,0.0000,0.1710,0.0000,0.1653,-2.6500,0.1763,-2.8500,0
