photo__100p__p1__1.0Sun__Rv__scan0	photo__100p__p1__1.0Sun__Rv__scan0	photo__100p__p1__1.0Sun__Fw__scan0	photo__100p__p1__1.0Sun__Fw__scan0	photo__100p__p2__1.0Sun__Rv__scan0	photo__100p__p2__1.0Sun__Rv__scan0	photo__100p__p2__1.0Sun__Fw__scan0	photo__100p__p2__1.0Sun__Fw__scan0	photo__100p__p3__1.0Sun__Rv__scan0	photo__100p__p3__1.0Sun__Rv__scan0	photo__100p__p3__1.0Sun__Fw__scan0	photo__100p__p3__1.0Sun__Fw__scan0	photo__100p__p4__1.0Sun__Rv__scan0	photo__100p__p4__1.0Sun__Rv__scan0	photo__100p__p4__1.0Sun__Fw__scan0	photo__100p__p4__1.0Sun__Fw__scan0	photo__100p__p5__1.0Sun__Rv__scan0	photo__100p__p5__1.0Sun__Rv__scan0	photo__100p__p5__1.0Sun__Fw__scan0	photo__100p__p5__1.0Sun__Fw__scan0	photo__100p__p6__1.0Sun__Rv__scan0	photo__100p__p6__1.0Sun__Rv__scan0	photo__100p__p6__1.0Sun__Fw__scan0	photo__100p__p6__1.0Sun__Fw__scan0	photo__100p__p7__1.0Sun__Rv__scan0	photo__100p__p7__1.0Sun__Rv__scan0	photo__100p__p7__1.0Sun__Fw__scan0	photo__100p__p7__1.0Sun__Fw__scan0	photo__100p__p8__1.0Sun__Rv__scan0	photo__100p__p8__1.0Sun__Rv__scan0	photo__100p__p8__1.0Sun__Fw__scan0	photo__100p__p8__1.0Sun__Fw__scan0
1.281557	0.01475	-0.0868	-0.008289062500000001	1.282995	-0.024390625000000003	-0.086049	0.0121484375	1.282683	-0.096890625	-0.085809	-0.0013515625	1.279896	-0.988984375	-0.083415	0.09756250000000001	1.282967	-17.879265625000002	-0.084644	1.1840234374999998	1.291957	-100.69050781249999	-0.096738	7.58721875	0.255842	-390.421015625	-0.125069	192.553953125	0.86274	-390.432953125	-0.083722	17.4339375
1.271882	0.0094453125	-0.066735	-0.00346875	1.273461	-0.018031250000000002	-0.071074	-0.0081953125	1.272763	-0.090046875	-0.070797	0.0010625	1.274783	-1.00634375	-0.074266	0.067578125	1.274913	-17.7459296875	-0.071857	0.9919921875000001	1.28177	-99.90967187499999	-0.082394	6.4854296875	0.255887	-390.44415625	-0.122687	188.904796875	0.862615	-390.4401953125	-0.069169	17.447625000000002
1.256858	-0.0044375000000000005	-0.061812	-0.008390625	1.259269	-0.0104140625	-0.055854	-0.002703125	1.258106	-0.08378124999999999	-0.060695	0.0031796875000000002	1.260096	-0.975390625	-0.059991	0.044734375	1.258678	-17.530835937499997	-0.063343	0.9006953125	1.271599	-99.09384374999999	-0.073163	5.73175	0.255857	-390.424390625	-0.119609	184.20071875	0.862517	-390.4241875	-0.059462	17.412531249999997
1.247189	-0.0064609375000000005	-0.046951	0.0014453125	1.249676	-0.0030859375	-0.050835	0.012921875000000001	1.248109	-0.104609375	-0.045928	-0.015421875	1.245024	-0.9513828124999999	-0.044855	0.0271875	1.250326	-17.423429687499997	-0.046506	0.65978125	1.256486	-97.93921875	-0.058924	4.6290859375	0.255884	-390.4467421875	-0.11102	171.03310937499998	0.862386	-390.45553125	-0.049807	17.4177421875
1.237388	-0.0043359375	-0.03686	-0.014078125	1.234861	-0.0114765625	-0.030807	0.0037578125	1.23364	-0.093421875	-0.035868	9.375e-05	1.23471	-0.9814687499999999	-0.034275	0.0428046875	1.237704	-17.2563515625	-0.037962	0.5311796875	1.246244	-97.13071875	-0.04949	3.9113671875	0.25584	-390.42756249999996	-0.102743	158.3363203125	0.862254	-390.4660390625	-0.035504	17.403374999999997
1.227675	-0.01484375	-0.02163	0.0098359375	1.225132	-0.0121484375	-0.025691	0.0049140625	1.223918	-0.0965078125	-0.020686	0.00453125	1.224611	-0.9519609375	-0.02444	0.015234375	1.225874	-17.0678671875	-0.025518	0.3585234375	1.236048	-96.3448671875	-0.035554	2.8048515624999997	0.255855	-390.4211015625	-0.094513	145.74809375	0.86216	-390.4704609375	-0.025721	17.411664062499998
1.208082	0.005203125	-0.011414	-0.002796875	1.210751	-0.0099296875	-0.010603	-0.007132812499999999	1.214065	-0.083109375	-0.010776	-0.0191875	1.209304	-0.9419375	-0.008686	0.01128125	1.213272	-16.925078125	-0.01272	0.1773828125	1.223799	-95.387890625	-0.025814	2.06196875	0.255851	-390.416765625	-0.08564	132.19198437499998	0.862066	-390.48096875	-0.011483	17.37965625
1.198426	0.0103125	0.003183	-0.0189921875	1.196214	-0.00665625	-0.000403	0.014265624999999999	1.199176	-0.1034453125	-0.00098	-0.008578125	1.199424	-0.9338359374999999	0.001263	0.0006718750000000001	1.20101	-16.75	-0.004103	0.0626640625	1.211067	-94.373546875	-0.01128	0.9289375	0.255866	-390.4173515625	-0.076772	118.5617265625	0.861964	-390.4859765625	-0.001716	17.388140625
1.188324	-0.0054921875	0.008623	0.00559375	1.191239	-0.0094453125	0.009401	-0.0132109375	1.18969	-0.09284375	0.009344	0.009734375	1.189216	-0.9360546875	0.011285	-0.021695312499999998	1.192679	-16.6230234375	0.00857	-0.105765625	1.198647	-93.4288203125	-0.001433	0.15434375	0.25585	-390.4097265625	-0.068155	105.398265625	0.861835	-390.488015625	0.012498	17.354171875000002
1.178894	-0.010703124999999999	0.023635	0.013398437499999999	1.176776	-0.016875	0.024644	0.0072343749999999995	1.174637	-0.094578125	0.024087	-0.009156250000000001	1.173947	-0.9122421875	0.021749	0.0076171875	1.180684	-16.4332890625	0.021272	-0.2709140625	1.186448	-92.462390625	0.013185	-0.9817578124999999	0.255865	-390.411265625	-0.059316	91.8491796875	0.861719	-390.4842578125	0.027132	17.3287265625
1.164105	0.007421875	0.038466	0.0124375	1.162003	-0.025164062499999997	0.039559	-0.0065546875	1.164835	-0.0953515625	0.039499	0.003953125	1.163966	-0.913015625	0.036836	-0.026703125	1.163964	-16.2125078125	0.034014	-0.47010156249999996	1.176991	-91.712984375	0.023063	-1.7503437499999999	0.255818	-390.407890625	-0.049818	77.3019453125	0.861678	-390.48367968749994	0.032082	17.332609374999997
1.154399	-0.008578125	0.043177	0.0078125	1.157264	-0.00559375	0.044801	-0.0014453125	1.155246	-0.08146874999999999	0.044307	-0.0047265625	1.154815	-0.8884296875	0.046782	-0.0360546875	1.155866	-16.0988359375	0.046708	-0.6456640625	1.164858	-90.7758671875	0.035364	-2.6931484375	0.25586	-390.39371875	-0.040736	63.3590546875	0.861522	-390.491015625	0.046068	17.3086015625
1.139998	0.0246796875	0.063619	0.008390625	1.137892	-0.021695312499999998	0.059376	-0.013015625	1.135634	-0.0841640625	0.059325	-0.010796875	1.140525	-0.916	0.06208	-0.05534375	1.143354	-15.9327265625	0.059391	-0.8253750000000001	1.15282	-89.830453125	0.047754	-3.6860859374999997	0.255839	-390.399015625	-0.031471	49.256625	0.861465	-390.5181953125	0.060412	17.280546875
1.12939	-0.0161953125	0.06841	-0.009640625	1.128514	0.0013515625	0.06972	-0.004046875	1.130644	-0.08484375	0.07416	-0.00115625	1.131506	-0.889390625	0.072316	-0.052546875	1.131151	-15.7574453125	0.068034	-0.9476249999999999	1.140676	-88.9156171875	0.060056	-4.62146875	0.255845	-390.40346875	-0.021979	34.641999999999996	0.861355	-390.5073984375	0.07023	17.2809921875
1.115605	0.021984375	0.083725	-0.0043359375	1.118618	-0.012054687500000001	0.084801	0.00675	1.116088	-0.08889062499999999	0.079202	-0.0065546875	1.117563	-0.8867890625	0.082119	-0.07732031249999999	1.118713	-15.600101562499999	0.080423	-1.12309375	1.128709	-87.9442734375	0.072363	-5.610265625	0.255836	-390.4016328125	-0.012398	20.034890625	0.861265	-390.5206953125	0.084273	17.224687499999998
1.10528	0.0007734374999999999	0.093811	-0.0054921875	1.104462	0.0081953125	0.094882	-0.0062656249999999995	1.10651	-0.09746874999999999	0.099345	0.014078125	1.103888	-0.866546875	0.092574	-0.0680625	1.110537	-15.4567421875	0.093325	-1.2998125	1.118922	-87.208078125	0.082172	-6.3638125	0.255835	-390.4026796875	-0.002745	5.2109765625	0.861161	-390.5262890625	0.093829	17.2242734375
1.095406	0.0138828125	0.108752	-0.019859375	1.094693	-0.0070390625	0.110093	0.0058828125	1.096804	-0.092359375	0.104408	-0.0133046875	1.094762	-0.8678906249999999	0.107794	-0.0716328125	1.093912	-15.245601562500001	0.106059	-1.46959375	1.104453	-86.071578125	0.094553	-7.325031249999999	0.255853	-390.3897578125	0.007635	-10.6321328125	0.861094	-390.532453125	0.103462	17.2028359375
1.080698	-0.0041484375	0.118719	0.000484375	1.080437	-0.004242187499999999	0.115226	-0.006171875	1.077712	-0.086671875	0.119369	-0.0044375000000000005	1.085536	-0.8515	0.11793	-0.0989140625	1.085798	-15.117851562499999	0.114436	-1.5983046874999998	1.094747	-85.3306640625	0.106714	-8.2823984375	0.255868	-390.3991328125	0.017383	-25.560343749999998	0.860962	-390.5444140625	0.122072	17.147624999999998
1.071186	0.0035703124999999997	0.128854	-0.0098359375	1.070825	-0.0121484375	0.130494	0.0078125	1.072933	-0.09284375	0.129436	-0.0132109375	1.067348	-0.8334765625	0.133288	-0.1049921875	1.069219	-14.905843749999999	0.127305	-1.75478125	1.082855	-84.37271875	0.116581	-9.0456875	0.255845	-390.4191796875	0.027293	-40.7982265625	0.860925	-390.55174999999997	0.126555	17.1458203125
1.056621	-0.0111875	0.144216	0.0240078125	1.061425	-0.0015390624999999998	0.140247	-0.0063593750000000004	1.058705	-0.076453125	0.139655	-0.0021171874999999997	1.058116	-0.8268203125	0.138288	-0.101234375	1.061078	-14.77665625	0.139632	-1.9395078125	1.070724	-83.4301015625	0.131385	-10.192492187500001	0.255824	-390.407515625	0.037348	-56.193359375	0.860793	-390.5505	0.141061	17.075445312499998
1.046959	0.000484375	0.153822	-0.0158125	1.041986	-0.00684375	0.155456	-0.005015625	1.044309	-0.0805	0.154535	-0.0145546875	1.0488	-0.8255703125	0.153768	-0.11607812499999999	1.048683	-14.606585937499998	0.152295	-2.1209531249999998	1.058595	-82.51940624999999	0.140744	-10.9298515625	0.255829	-390.38658593749994	0.047409	-71.551765625	0.860715	-390.5565546875	0.155123	17.060015625000002
1.032145	-0.0043359375	0.163723	-0.00453125	1.037328	-0.012921875000000001	0.165419	0.0063593750000000004	1.034659	-0.06334375	0.169621	-0.018703124999999998	1.034962	-0.81178125	0.169058	-0.1101015625	1.036487	-14.4447109375	0.165087	-2.2901484374999996	1.0466	-81.550953125	0.152613	-11.846234375	0.2558	-390.4033515625	0.057628	-87.24258593750001	0.860638	-390.5578046875	0.164509	17.0072421875
1.022618	0.013109375	0.178843	-0.0073281250000000004	1.023087	-0.0037578125	0.180377	-0.0063593750000000004	1.025053	-0.0812734375	0.174827	0.01821875	1.025706	-0.8113984375000001	0.173877	-0.13728906249999998	1.024343	-14.2743515625	0.173417	-2.4015078125000002	1.034324	-80.6108515625	0.164443	-12.7680234375	0.255868	-390.4037578125	0.068176	-103.32253125	0.860538	-390.5707265625	0.173936	16.9930390625
1.012405	-0.0002890625	0.188789	0.0007734374999999999	1.013405	0.0013515625	0.185438	0.0020234375	1.010527	-0.0731796875	0.189484	-0.016484375	1.012103	-0.8103359375	0.189169	-0.148953125	1.011916	-14.1109375	0.185837	-2.5769765625	1.022373	-79.66958593749999	0.176234	-13.6766015625	0.255795	-390.4007578125	0.078037	-118.43749218749998	0.860469	-390.57602343749994	0.187911	16.904828124999998
1.002702	-0.0014453125	0.198616	-0.01928125	0.998987	0.01234375	0.2009	0.003953125	1.000863	-0.07683593749999999	0.199544	-0.009546875	0.998159	-0.7816093749999999	0.204432	-0.16534374999999998	1.003735	-13.99215625	0.198756	-2.7727890625	1.010292	-78.73266406249999	0.1882	-14.627312499999999	0.255828	-390.377625	0.088571	-134.6350625	0.86036	-390.569390625	0.201551	16.8679921875
0.983263	0.0076171875	0.214051	0.00665625	0.984455	0.0006718750000000001	0.215533	0.0044375000000000005	0.986445	-0.0782890625	0.214568	-0.038375	0.988792	-0.781125	0.20952	-0.1535859375	0.987334	-13.757296875	0.211091	-2.9318671874999995	1.000834	-77.989234375	0.199851	-15.540421875	0.255814	-390.374453125	0.099292	-151.0244765625	0.860312	-390.58231249999994	0.210815	16.7977734375
0.978327	0.0014453125	0.223634	0.0044375000000000005	0.974575	-0.01128125	0.22059	-0.01484375	0.976789	-0.08040625	0.224401	-0.0069453125	0.974998	-0.7621328125	0.224787	-0.1894453125	0.979114	-13.634664062499999	0.22343	-3.109546875	0.988601	-77.0338984375	0.211893	-16.453539062500003	0.255829	-390.393921875	0.10975	-166.987953125	0.860235	-390.5876953125	0.224762	16.7406484375
0.963322	0.0029921874999999996	0.237916	-0.013398437499999999	0.965021	-0.0158125	0.240823	-0.0126328125	0.962371	-0.0829140625	0.233631	-0.0170625	0.965879	-0.7404375	0.240242	-0.1798046875	0.966398	-13.461609374999998	0.231806	-3.219171875	0.974484	-75.912921875	0.223618	-17.390171875	0.255798	-390.3910078125	0.120965	-184.20235937500001	0.860134	-390.6001484375	0.23345	16.6776953125
0.954125	-0.005203125	0.247794	0.0090625	0.955748	0.005015625	0.245763	-0.009546875	0.953051	-0.077515625	0.247705	-0.0201484375	0.951975	-0.734265625	0.244895	-0.2036171875	0.954305	-13.304742187499999	0.247845	-3.462609375	0.964525	-75.170171875	0.235476	-18.31928125	0.25582	-390.3878359375	0.131805	-200.77015624999999	0.860086	-390.6014921875	0.247185	16.578
0.934275	0.026703125	0.257134	0.0024140625	0.936354	-0.0090625	0.260128	-0.0007734374999999999	0.938363	-0.073078125	0.256998	-0.0241953125	0.937907	-0.7548984375000001	0.260458	-0.1911796875	0.941999	-13.109703125	0.256324	-3.5478359375	0.952679	-74.1964140625	0.247395	-19.2387578125	0.255814	-390.3828359375	0.142803	-217.63025	0.860016	-390.59165624999997	0.25993	16.47378125
0.929366	-0.0179296875	0.271725	0.009351562499999999	0.931593	-0.0043359375	0.269795	0.0069453125	0.928841	-0.07471875	0.275946	-0.020828125	0.929055	-0.7208671875	0.274815	-0.2186640625	0.92969	-12.9481171875	0.268527	-3.728609375	0.940337	-73.28678125	0.259136	-20.146859375	0.255812	-390.3828359375	0.153902	-234.6214765625	0.859918	-390.58452343749997	0.268698	16.3698515625
0.919704	0.008	0.281237	-0.002796875	0.917297	-0.0098359375	0.284291	0.015132812499999999	0.919434	-0.058234375	0.280485	-0.0245859375	0.919925	-0.7333046875	0.279671	-0.211234375	0.921539	-12.846984375	0.281002	-3.907546875	0.928397	-72.347640625	0.270708	-21.0376953125	0.255837	-390.378	0.164421	-250.732640625	0.859872	-390.61278124999995	0.281881	16.2407578125
0.905158	0.013015625	0.30068	0.00038281249999999996	0.903287	0.019765625000000002	0.294131	0.008484374999999999	0.904531	-0.079734375	0.295349	-0.02834375	0.906063	-0.7141171875	0.293331	-0.23370312499999998	0.905245	-12.61984375	0.293305	-4.075203125	0.916437	-71.395578125	0.282653	-21.984546875	0.255834	-390.38879687499997	0.175231	-267.2552109375	0.859788	-390.59695312499997	0.294125	16.065765624999997
0.890344	0.0191875	0.305526	0.0128203125	0.893161	-0.00578125	0.308583	9.375e-05	0.88998	-0.074625	0.304592	-0.01928125	0.89236	-0.7006171874999999	0.306991	-0.25471875	0.89717	-12.4980703125	0.30531	-4.263398437499999	0.904484	-70.4708984375	0.294858	-22.918	0.25578	-390.37136718749997	0.186056	-283.852390625	0.859712	-390.620375	0.302567	15.959140625
0.880503	-0.0126328125	0.314944	-0.0073281250000000004	0.879093	-0.0026015625	0.318261	0.002703125	0.885258	-0.0660390625	0.318639	-0.034609375	0.883084	-0.691078125	0.320793	-0.2551015625	0.881097	-12.253570312499999	0.313875	-4.362218749999999	0.892721	-69.5516171875	0.30678	-23.876234375	0.255833	-390.3834140625	0.196533	-299.891078125	0.859612	-390.621046875	0.318726	15.701046875
0.870952	-0.0029921874999999996	0.329718	-0.0010625	0.86926	-0.0090625	0.32768	-0.0094453125	0.866044	-0.0626640625	0.333117	-0.016390625	0.868391	-0.692421875	0.329824	-0.268984375	0.872425	-12.1532109375	0.330272	-4.59071875	0.882934	-68.7998984375	0.319112	-24.814890624999997	0.255803	-390.35340625	0.207751	-317.0516875	0.859569	-390.6197109375	0.326441	15.5479453125
0.856214	0.0	0.344146	0.0015390624999999998	0.859749	0.004046875	0.347392	0.00559375	0.856436	-0.07028125	0.342241	-0.0385625	0.858693	-0.6688984375	0.339612	-0.256546875	0.860456	-11.986421875	0.338423	-4.708242187500001	0.868991	-67.7054375	0.328923	-25.589078125	0.255803	-390.3779140625	0.218678	-333.7903203125	0.859517	-390.61633593749997	0.337928	15.3214765625
0.84637	0.016296875000000002	0.354045	0.0086796875	0.844229	-0.021789062499999998	0.351937	-0.024296875	0.846919	-0.075296875	0.351763	-0.022171874999999997	0.844018	-0.6576171875	0.35323	-0.279015625	0.848436	-11.8282109375	0.355244	-4.934515625	0.859792	-66.96750781249999	0.34108	-26.55096875	0.255792	-390.3639453125	0.229406	-350.141578125	0.85917	-389.539609375	0.352727	14.931492187499998
0.831542	0.0041484375	0.368181	-0.00559375	0.834536	0.00125	0.366758	0.003953125	0.832699	-0.06575	0.365773	-0.0196640625	0.8345	-0.6348671875	0.366939	-0.29289843749999994	0.836035	-11.6394375	0.363248	-5.0706484375	0.845437	-65.8932890625	0.355696	-27.6713671875	0.2558	-390.3628671875	0.24114	-368.20265624999996	0.85872	-387.7806015625	0.359921	14.7391484375
0.821407	-0.010023437500000001	0.378149	0.010796875	0.819531	-0.01475	0.376305	0.0077109375	0.822295	-0.060164062500000004	0.375216	-0.0422265625	0.819878	-0.6376640625	0.376142	-0.276890625	0.824084	-11.463	0.375411	-5.2153671875	0.833847	-64.96186718749999	0.365418	-28.4366796875	0.255795	-390.366625	0.25242	-385.36684375	0.858008	-384.895890625	0.373867	14.2953671875
0.811727	-0.01359375	0.387573	0.012054687500000001	0.809675	-0.007132812499999999	0.386243	0.0015390624999999998	0.812461	-0.0665234375	0.389447	-0.0292109375	0.809999	-0.6338046875000001	0.385225	-0.3008046875	0.811768	-11.286476562499999	0.387629	-5.410984375	0.821935	-64.033625	0.377715	-29.380445312499997	0.255789	-390.37	0.255751	-390.5057421875	0.857096	-381.31603125000004	0.383997	13.9436640625
0.797415	0.0098359375	0.397239	-0.0138828125	0.799901	-0.0081953125	0.405607	9.375e-05	0.797756	-0.066234375	0.399074	-0.0291171875	0.800089	-0.6190546875	0.403652	-0.2968515625	0.799539	-11.1264296875	0.39614	-5.4991953124999995	0.812645	-63.30339843750001	0.389719	-30.354296875	0.255764	-390.3552421875	0.255734	-390.512203125	0.856064	-376.9845625	0.396987	13.3821640625
0.787224	-0.0103125	0.416676	0.016679687500000002	0.785089	-0.0038593749999999995	0.410185	-0.01234375	0.783049	-0.0592890625	0.413122	-0.0348984375	0.785441	-0.626765625	0.41281	-0.3270234375	0.791395	-11.011125	0.412468	-5.7340546875000005	0.798559	-62.2021875	0.399808	-31.0955	0.255758	-390.37375000000003	0.255778	-390.51548437499997	0.853032	-364.4943046875	0.40618	12.977046875
0.772718	0.008484374999999999	0.421379	-0.00115625	0.775057	-0.020437499999999997	0.424973	0.00115625	0.778282	-0.061796875	0.427142	-0.041265625	0.775496	-0.6230078124999999	0.422148	-0.31825	0.774755	-10.8004609375	0.421091	-5.8494609375	0.786789	-61.272203125	0.414184	-32.2361484375	0.25576	-390.3566953125	0.255768	-390.52465624999996	0.84979	-351.178953125	0.417746	12.378429687499999
0.762907	-0.002890625	0.436035	0.0103125	0.759841	-0.0036640625000000002	0.434436	-0.017546875	0.758681	-0.0477265625	0.436745	-0.040296875	0.760893	-0.5886875	0.435873	-0.33666406249999997	0.766844	-10.6802421875	0.437325	-6.08421875	0.775065	-60.3788671875	0.423976	-32.987289062500004	0.255774	-390.385421875	0.25581	-390.51403125	0.846341	-337.44121874999996	0.426183	11.886539062499999
0.753252	0.0058828125	0.450317	0.00038281249999999996	0.755117	-0.010796875	0.448918	-0.00896875	0.753626	-0.05534375	0.445976	-0.02496875	0.75108	-0.57846875	0.449501	-0.3563359375	0.750394	-10.447984375	0.445357	-6.2009765625	0.76328	-59.46671875	0.436207	-33.9655703125	0.255756	-390.359578125	0.255757	-390.50864843749997	0.842449	-322.4193046875	0.439368	11.079765625
0.73867	0.010023437500000001	0.460154	-0.0029921874999999996	0.740092	0.008390625	0.463494	0.016296875000000002	0.738388	-0.0613203125	0.459916	-0.0530234375	0.741302	-0.5911953125	0.459041	-0.33946093749999995	0.742169	-10.3484921875	0.45813	-6.3752890625	0.751511	-58.523234374999994	0.448058	-34.8805078125	0.255752	-390.3660390625	0.255766	-390.513453125	0.8385	-307.40603906250004	0.44959	10.363624999999999
0.729055	0.0087734375	0.470015	0.00328125	0.725112	-0.0065546875	0.468088	0.0022187500000000002	0.72869	-0.05765625	0.469446	-0.03509375	0.726834	-0.5533984375	0.46796	-0.3770625	0.730133	-10.1611640625	0.470552	-6.546515625	0.742074	-57.824640625	0.459902	-35.809726562499996	0.255746	-390.37290624999997	0.255793	-390.5079765625	0.834099	-291.6339453125	0.461868	9.438367187499999
0.714063	-0.008390625	0.484349	0.004046875	0.715643	0.0069453125	0.482723	0.011664062499999999	0.713964	-0.046859374999999995	0.483921	-0.0461796875	0.716819	-0.56959375	0.486452	-0.368	0.717907	-9.9987109375	0.478807	-6.64909375	0.727595	-56.6797578125	0.471553	-36.713	0.255717	-390.36374218749995	0.255784	-390.51548437499997	0.829461	-275.362546875	0.471176	8.67103125
0.704428	0.00896875	0.494106	-0.0029921874999999996	0.700222	-0.011570312499999999	0.497334	-0.024492187500000002	0.704041	-0.062476562500000006	0.497779	-0.0381796875	0.702185	-0.5356640625	0.49554	-0.4015546875	0.705295	-9.8080078125	0.495303	-6.908921875	0.715772	-55.7480390625	0.483352	-37.638546874999996	0.255715	-390.3732890625	0.255781	-390.510859375	0.824323	-258.32801562500003	0.482449	7.6818515624999995
