Time,Volts_output,Pixel 0_0 V,Pixel 0_0 mA,Pixel 0_1 V,Pixel 0_1 mA,Pixel 0_2 V,Pixel 0_2 mA,Pixel 0_3 V,Pixel 0_3 mA,Pixel 0_4 V,Pixel 0_4 mA,Pixel 0_5 V,Pixel 0_5 mA,Pixel 0_6 V,Pixel 0_6 mA,Pixel 0_7 V,Pixel 0_7 mA,Pixel 1_0 V,Pixel 1_0 mA,Pixel 1_1 V,Pixel 1_1 mA,Pixel 1_2 V,Pixel 1_2 mA,Pixel 1_3 V,Pixel 1_3 mA,Pixel 1_4 V,Pixel 1_4 mA,Pixel 1_5 V,Pixel 1_5 mA,Pixel 1_6 V,Pixel 1_6 mA,Pixel 1_7 V,Pixel 1_7 mA,Pixel 2_0 V,Pixel 2_0 mA,Pixel 2_1 V,Pixel 2_1 mA,Pixel 2_2 V,Pixel 2_2 mA,Pixel 2_3 V,Pixel 2_3 mA,Pixel 2_4 V,Pixel 2_4 mA,Pixel 2_5 V,Pixel 2_5 mA,Pixel 2_6 V,Pixel 2_6 mA,Pixel 2_7 V,Pixel 2_7 mA,Pixel 3_0 V,Pixel 3_0 mA,Pixel 3_1 V,Pixel 3_1 mA,Pixel 3_2 V,Pixel 3_2 mA,Pixel 3_3 V,Pixel 3_3 mA,Pixel 3_4 V,Pixel 3_4 mA,Pixel 3_5 V,Pixel 3_5 mA,Pixel 3_6 V,Pixel 3_6 mA,Pixel 3_7 V,Pixel 3_7 mA,ARDUINOID
3.1410,1.11,0.1588,-18.0000,1.0883,-2.9000,0.1210,-19.5500,1.0904,-3.5750,0.6898,-17.6250,1.0862,-2.0750,1.0840,0.0750,1.0924,-3.7250,1.0884,-3.8000,1.0920,0.0500,1.0960,0.0250,1.0923,-3.3000,1.0842,-2.3500,1.0896,-15.7500,1.0877,-6.6000,1.0843,-3.3500,1.0723,-2.6250,1.0723,-3.2000,1.0763,-3.4250,1.0744,-4.1000,1.0681,-0.6500,1.0687,-7.1000,1.0642,-1.9500,1.0702,-1.9500,1.0842,-2.2500,1.0943,-2.7000,1.0760,0.0250,1.0843,-2.4750,1.0890,0.0000,1.0820,0.0250,1.0522,-2.5000,1.0783,-2.8250,0
3.9370,1.08,0.1578,-18.0750,1.0642,-2.2000,0.1210,-19.6250,1.0683,-2.6750,0.6898,-17.5500,1.0602,-1.5750,1.0600,0.0000,1.0683,-3.1500,1.0643,-3.2750,1.0680,0.0250,1.0690,0.0250,1.0683,-2.6000,1.0592,-1.7750,1.0655,-14.9000,1.0606,-6.2000,1.0573,-2.9000,1.0522,-2.2500,1.0483,-2.8000,1.0533,-3.1000,1.0514,-3.6500,1.0441,-0.6000,1.0447,-6.6250,1.0401,-1.3000,1.0482,-1.4000,1.0602,-1.6000,1.0702,-2.1500,1.0520,0.0750,1.0602,-2.0000,1.0640,0.0000,1.0600,0.0250,1.0342,-2.0250,1.0562,-2.1250,0
4.7340,1.05,0.1578,-18.0500,1.0401,-1.4750,0.1200,-19.5750,1.0402,-1.8750,0.6888,-17.6250,1.0361,-1.1000,1.0360,0.0250,1.0413,-2.5500,1.0403,-2.7250,1.0410,0.0500,1.0440,0.0250,1.0442,-1.9750,1.0341,-1.3000,1.0414,-14.0250,1.0366,-5.7000,1.0322,-2.4500,1.0282,-1.9000,1.0242,-2.4250,1.0303,-2.8000,1.0283,-3.2000,1.0220,-0.5000,1.0206,-6.1000,1.0181,-0.7000,1.0271,-1.0000,1.0361,-1.0750,1.0442,-1.5750,1.0280,0.0250,1.0361,-1.5000,1.0400,0.0000,1.0350,0.0000,1.0122,-1.5500,1.0302,-1.6000,0
5.5290,1.02,0.1568,-17.9750,1.0121,-0.9000,0.1190,-19.5500,1.0161,-1.0500,0.6868,-17.5500,1.0121,-0.6500,1.0120,0.0750,1.0162,-2.0500,1.0132,-2.1500,1.0160,0.0000,1.0190,0.1250,1.0161,-1.2750,1.0091,-0.8250,1.0153,-13.2500,1.0105,-5.2000,1.0082,-2.0000,1.0031,-1.5000,1.0012,-2.0750,1.0052,-2.4750,1.0023,-2.7000,0.9980,-0.4500,0.9966,-5.5750,0.9920,-0.1750,1.0001,-0.5000,1.0110,-0.5000,1.0201,-1.0000,1.0020,0.0750,1.0121,-1.0250,1.0120,0.0500,1.0100,0.0000,0.9921,-1.1000,1.0051,-1.0000,0
6.3250,0.99,0.1578,-18.0500,0.9880,-0.3250,0.1200,-19.5750,0.9900,-0.3750,0.6868,-17.6250,0.9840,-0.2750,0.9840,0.0250,0.9892,-1.5500,0.9882,-1.6000,0.9910,0.0500,0.9920,0.1000,0.9921,-0.7250,0.9840,-0.4250,0.9893,-12.4750,0.9845,-4.7250,0.9802,-1.5250,0.9801,-1.1500,0.9762,-1.6250,0.9822,-2.2000,0.9792,-2.3000,0.9730,-0.3750,0.9735,-5.0500,0.9700,0.3000,0.9760,-0.0250,0.9840,0.0000,0.9961,-0.5250,0.9760,0.0750,0.9851,-0.6000,0.9870,0.0250,0.9840,0.0250,0.9721,-0.7500,0.9801,-0.5000,0
7.1220,0.96,0.1578,-18.1250,0.9620,0.2000,0.1210,-19.5750,0.9640,0.3000,0.6888,-17.6000,0.9570,0.1750,0.9600,0.0750,0.9651,-1.0750,0.9631,-1.1000,0.9640,0.0750,0.9680,0.1000,0.9650,-0.2750,0.9570,0.0500,0.9632,-11.6750,0.9574,-4.2500,0.9541,-1.1250,0.9561,-0.8000,0.9521,-1.2250,0.9562,-1.9500,0.9522,-1.8500,0.9480,-0.3250,0.9484,-4.4750,0.9439,0.7500,0.9520,0.4000,0.9600,0.3750,0.9690,-0.0250,0.9520,0.0250,0.9600,-0.2000,0.9600,0.0000,0.9560,0.0250,0.9480,-0.3500,0.9550,-0.0250,0
7.9170,0.93,0.1578,-18.0250,0.9359,0.5750,0.1200,-19.6000,0.9379,0.8750,0.6858,-17.5500,0.9319,0.5250,0.9320,0.1000,0.9381,-0.6000,0.9351,-0.6500,0.9360,0.0750,0.9400,0.1000,0.9400,0.2000,0.9290,0.4000,0.9371,-10.7750,0.9324,-3.8000,0.9281,-0.7000,0.9281,-0.4750,0.9261,-0.8250,0.9312,-1.5750,0.9261,-1.4000,0.9240,-0.2500,0.9204,-3.9250,0.9179,1.1250,0.9239,0.8000,0.9319,0.8500,0.9410,0.4000,0.9240,0.1000,0.9320,0.2000,0.9330,0.0250,0.9310,0.0250,0.9240,-0.0500,0.9280,0.4250,0
8.7140,0.90,0.1578,-18.0250,0.9079,0.9000,0.1210,-19.6000,0.9099,1.3500,0.6868,-17.6500,0.9039,0.8750,0.9040,0.1000,0.9090,-0.1750,0.9080,-0.2000,0.9090,0.0500,0.9120,0.1000,0.9109,0.6500,0.9029,0.7250,0.9090,-9.9750,0.9043,-3.3500,0.9000,-0.3000,0.9040,-0.1250,0.9000,-0.4500,0.9041,-1.2000,0.9001,-0.9750,0.8960,-0.2000,0.8963,-3.4250,0.8918,1.5000,0.8969,1.1500,0.9069,1.2000,0.9139,0.8500,0.8960,0.0750,0.9039,0.6250,0.9040,0.0250,0.9030,0.0250,0.9000,0.2500,0.8999,0.8500,0
9.5110,0.87,0.1578,-18.1000,0.8789,1.2000,0.1200,-19.5750,0.8798,1.7500,0.6858,-17.5750,0.8759,1.1500,0.8740,0.1000,0.8800,0.2750,0.8790,0.2000,0.8800,0.0500,0.8840,0.1500,0.8839,1.0000,0.8729,1.0750,0.8809,-9.1750,0.8763,-2.8250,0.8720,0.0500,0.8750,0.1500,0.8730,-0.1000,0.8761,-0.9250,0.8721,-0.6000,0.8680,-0.1000,0.8683,-2.8750,0.8628,1.8000,0.8679,1.4750,0.8769,1.5000,0.8869,1.1250,0.8680,0.1000,0.8769,0.9500,0.8760,0.0500,0.8730,0.0250,0.8719,0.5500,0.8729,1.1500,0
10.3060,0.84,0.1578,-18.1000,0.8499,1.4500,0.1200,-19.5750,0.8528,2.1250,0.6858,-17.6500,0.8479,1.3750,0.8470,0.1000,0.8519,0.6000,0.8509,0.6000,0.8520,0.0500,0.8540,0.1250,0.8559,1.3000,0.8449,1.3750,0.8498,-8.4750,0.8482,-2.3750,0.8440,0.4250,0.8480,0.4750,0.8440,0.2250,0.8481,-0.6000,0.8440,-0.1750,0.8400,-0.0500,0.8392,-2.4000,0.8358,2.0500,0.8428,1.7750,0.8488,1.7750,0.8569,1.4500,0.8400,0.0500,0.8479,1.2500,0.8480,0.0000,0.8440,0.0250,0.8459,0.7500,0.8469,1.4000,0
