4.7370,1.05,1.0512,-2.4750,1.0442,-1.5000,1.0504,-4.0000,1.0448,-8.1000,1.0437,-6.6000,1.0402,-2.1750,1.0368,-8.3500,1.0444,-4.4000,1.0442,-2.3000,1.0440,0.0750,1.0482,-1.7750,1.0472,-2.2000,1.0390,0.1000,1.0470,0.1000,1.0400,-0.4250,1.0362,-1.8250,1.0363,-2.5500,1.0333,-3.2000,1.0383,-2.8750,1.0360,0.0750,1.0282,-1.8750,0.0178,-17.5250,1.0251,-1.4000,1.0323,-2.8000,1.0321,-0.6750,1.0402,-1.5500,1.0231,-0.9000,0.0138,-17.7750,1.0335,-15.1000,1.0306,-6.1500,1.0240,0.0500,1.0280,0.0750,0
5.5320,1.02,1.0242,-1.7250,1.0181,-1.1000,1.0243,-3.3000,1.0168,-7.9500,1.0186,-5.7000,1.0141,-1.4000,1.0108,-8.1000,1.0204,-3.7000,1.0162,-1.7000,1.0200,0.0000,1.0221,-1.2750,1.0202,-1.6000,1.0140,0.1000,1.0210,0.0750,1.0150,-0.3500,1.0101,-1.0500,1.0092,-1.7750,1.0082,-2.6250,1.0132,-1.9750,1.0110,0.1000,1.0051,-1.0750,0.0168,-17.5500,1.0001,-0.9000,1.0082,-2.0250,1.0080,-0.5000,1.0161,-1.2250,0.9991,-0.7000,0.0138,-17.7750,1.0085,-14.5750,1.0046,-5.7750,1.0000,0.1000,1.0030,0.0500,0
6.3300,0.99,1.0001,-1.1250,0.9921,-0.6500,1.0003,-2.8000,0.9917,-7.3250,0.9955,-4.8250,0.9881,-0.8500,0.9857,-7.4000,0.9954,-3.3000,0.9921,-1.1000,0.9960,0.0500,0.9961,-0.8000,0.9961,-0.9500,0.9880,0.1000,0.9960,0.0750,0.9890,-0.2000,0.9851,-0.4500,0.9851,-1.0750,0.9842,-1.8500,0.9871,-1.3000,0.9850,0.0750,0.9800,-0.3000,0.0178,-17.5500,0.9760,-0.2250,0.9842,-1.4000,0.9830,-0.3250,0.9911,-1.0000,0.9720,-0.5000,0.0138,-17.7750,0.9814,-13.7500,0.9785,-5.3500,0.9760,0.0750,0.9770,0.1000,0
7.1270,0.96,0.9730,-0.4000,0.9670,-0.3000,0.9732,-2.2500,0.9687,-6.8000,0.9684,-4.4000,0.9640,-0.2000,0.9607,-6.8500,0.9693,-3.1500,0.9680,-0.4000,0.9680,0.0750,0.9700,-0.4000,0.9680,-0.3750,0.9610,0.1000,0.9700,0.0250,0.9640,-0.1000,0.9600,-0.0500,0.9600,-0.2500,0.9601,-1.3500,0.9641,-0.6750,0.9600,0.0750,0.9550,0.1750,0.0178,-17.5500,0.9520,0.3750,0.9561,-1.1000,0.9580,-0.2500,0.9651,-0.7250,0.9480,-0.3000,0.0128,-17.7500,0.9543,-12.9250,0.9535,-4.5500,0.9480,0.0500,0.9520,0.1000,0
7.9220,0.93,0.9480,0.1500,0.9400,0.0500,0.9462,-1.5000,0.9407,-6.6250,0.9434,-3.7250,0.9360,0.5000,0.9327,-6.7000,0.9432,-2.4250,0.9390,0.1250,0.9430,0.0250,0.9440,0.2000,0.9430,0.0250,0.9360,0.1250,0.9430,0.1000,0.9360,-0.0250,0.9329,0.6500,0.9360,0.4000,0.9321,-0.9750,0.9380,0.3750,0.9320,0.1000,0.9299,0.8000,0.0137,-17.5250,0.9239,0.8000,0.9310,-0.4000,0.9310,-0.2000,0.9401,-0.5250,0.9200,-0.2250,0.0138,-17.8000,0.9292,-12.4250,0.9284,-4.2000,0.9230,0.1000,0.9270,0.0750,0
8.7190,0.90,0.9199,0.5000,0.9119,0.5250,0.9181,-1.2250,0.9126,-5.9000,0.9163,-2.8750,0.9079,0.7500,0.9056,-5.9750,0.9152,-2.0500,0.9119,0.5000,0.9150,0.0250,0.9170,0.5500,0.9159,0.5250,0.9080,0.1000,0.9130,0.1250,0.9090,0.0500,0.9049,1.1250,0.9079,0.8250,0.9070,-0.1250,0.9099,0.7750,0.9060,0.1250,0.9019,1.5500,0.0137,-17.5500,0.8968,1.4250,0.9040,0.0500,0.9040,-0.1250,0.9110,-0.3750,0.8930,-0.1000,0.0138,-17.7500,0.9022,-11.7500,0.9004,-3.9250,0.8960,0.0250,0.8990,0.1000,0
9.5150,0.87,0.8919,1.2500,0.8839,0.7500,0.8891,-0.8000,0.8845,-5.1500,0.8873,-2.7000,0.8798,1.4750,0.8766,-5.4250,0.8852,-1.8750,0.8839,1.2000,0.8840,0.1000,0.8879,0.9500,0.8879,1.1250,0.8780,0.1250,0.8850,0.1000,0.8800,0.1250,0.8769,1.3250,0.8798,1.7750,0.8760,0.1750,0.8808,1.3500,0.8760,0.1000,0.8718,1.7500,0.0148,-17.4500,0.8678,2.0250,0.8720,0.2250,0.8760,-0.0500,0.8840,-0.2500,0.8660,0.0250,0.0138,-17.7750,0.8731,-11.0750,0.8724,-3.5500,0.8680,0.1000,0.8720,0.0750,0
10.3110,0.84,0.8599,1.4250,0.8539,1.1000,0.8600,-0.1750,0.8566,-5.7250,0.8602,-1.7750,0.8518,1.9000,0.8485,-5.2500,0.8561,-1.0750,0.8539,1.4250,0.8560,0.1000,0.8599,1.5000,0.8589,1.2000,0.8500,0.1000,0.8560,0.1000,0.8530,0.1000,0.8478,2.1500,0.8518,2.0500,0.8489,0.5500,0.8518,2.1500,0.8480,0.1250,0.8447,2.4750,0.0147,-17.5250,0.8398,2.1750,0.8479,1.0250,0.8480,0.0250,0.8560,-0.0750,0.8360,0.1000,0.0138,-17.6750,0.8450,-10.2250,0.8433,-3.2500,0.8400,0.1000,0.8440,0.0750,0
11.1080,0.81,0.8348,1.7250,0.8279,1.5250,0.8320,-0.1750,0.8284,-4.4750,0.8302,-1.2000,0.8248,1.9250,0.8204,-4.4250,0.8281,-0.9250,0.8258,1.7250,0.8280,0.0500,0.8318,1.5500,0.8298,1.8250,0.8200,0.1750,0.8280,0.1000,0.8240,0.2000,0.8198,2.2250,0.8237,2.4500,0.8199,1.3250,0.8258,2.1000,0.8200,0.1000,0.8157,2.8500,0.0158,-17.2500,0.8117,2.9750,0.8179,0.9500,0.8200,0.0000,0.8280,0.1000,0.8090,0.1250,0.0148,-17.8000,0.8170,-9.5000,0.8143,-2.9500,0.8120,0.0750,0.8160,0.0750,0
11.9040,0.78,0.8068,2.3250,0.7968,1.6000,0.8040,0.3250,0.8004,-3.6750,0.8001,-1.2750,0.7957,2.6250,0.7924,-4.2000,0.8010,-0.6750,0.7968,2.3500,0.8000,0.0000,0.8028,2.0750,0.7998,2.1000,0.7920,0.1500,0.8000,0.1000,0.7950,0.1750,0.7907,2.4500,0.7957,3.2000,0.7919,1.2250,0.7967,2.8500,0.7920,0.1500,0.7877,2.7000,0.0178,-17.6000,0.7837,3.0500,0.7888,1.2250,0.7920,0.1000,0.8000,0.1250,0.7800,0.2750,0.0138,-17.6500,0.7889,-8.8250,0.7843,-2.6000,0.7840,0.1250,0.7880,0.1000,0
12.7000,0.75,0.7728,2.1250,0.7678,1.9000,0.7720,0.6500,0.7684,-3.8250,0.7720,-0.2500,0.7658,2.5750,0.7624,-3.8750,0.7680,0.1750,0.7678,2.1500,0.7680,0.0000,0.7718,2.4000,0.7718,1.9750,0.7630,0.2000,0.7680,0.1250,0.7640,0.1750,0.7597,3.1000,0.7667,3.0750,0.7628,1.8500,0.7667,3.2500,0.7600,0.1000,0.7566,3.6000,0.0137,-17.5000,0.7526,3.3000,0.7598,1.9250,0.7620,0.1000,0.7700,0.3500,0.7520,0.3750,0.0138,-17.8000,0.7568,-8.1750,0.7562,-2.3000,0.7530,0.1500,0.7580,0.1000,0
13.4960,0.72,0.7467,2.5750,0.7388,2.1000,0.7439,0.5000,0.7403,-2.9250,0.7420,-0.2250,0.7357,2.7500,0.7323,-3.1000,0.7400,0.0000,0.7387,2.6000,0.7400,0.0000,0.7437,2.3000,0.7427,2.7250,0.7320,0.1750,0.7400,0.0750,0.7360,0.2000,0.7317,2.7250,0.7366,3.7000,0.7318,2.1750,0.7377,2.9000,0.7320,0.0750,0.7277,3.4750,0.0148,-17.5250,0.7246,4.0750,0.7318,1.5750,0.7320,0.1750,0.7400,0.4500,0.7230,0.3250,0.0118,-17.8250,0.7288,-7.5750,0.7282,-2.1000,0.7240,0.1250,0.7280,0.1000,0
14.2930,0.69,0.7158,2.7750,0.7088,2.0750,0.7159,1.1750,0.7123,-3.2500,0.7149,0.0750,0.7077,3.2250,0.7043,-3.2000,0.7109,0.6500,0.7077,2.8750,0.7120,0.0250,0.7157,2.9250,0.7118,2.5750,0.7040,0.1750,0.7120,0.0750,0.7080,0.1750,0.7037,3.3250,0.7076,3.9250,0.7038,1.9250,0.7116,3.9250,0.7030,0.0750,0.7016,3.5250,0.0138,-17.5000,0.6956,3.6000,0.7028,2.1750,0.7040,0.2250,0.7119,0.4500,0.6940,0.4750,0.0128,-17.7000,0.7007,-7.0000,0.6972,-1.7000,0.6960,0.1500,0.7000,0.0500,0
15.0880,0.66,0.6877,2.4250,0.6797,2.7000,0.6869,1.0250,0.6832,-2.7500,0.6849,0.8500,0.6787,2.7250,0.6762,-2.4750,0.6819,1.0750,0.6797,2.5500,0.6800,0.0250,0.6847,2.7000,0.6837,2.7750,0.6760,0.1500,0.6810,0.0750,0.6760,0.2500,0.6747,3.3500,0.6796,3.6500,0.6757,2.8250,0.6797,3.4750,0.6720,0.1000,0.6716,4.1250,0.0138,-17.5500,0.6676,4.3250,0.6718,2.3000,0.6770,0.2250,0.6819,0.7250,0.6640,0.5250,0.0128,-17.8000,0.6726,-6.3750,0.6682,-1.5750,0.6680,0.1250,0.6720,0.0750,0
15.8850,0.63,0.6597,3.2250,0.6518,2.4250,0.6558,1.2500,0.6532,-1.6750,0.6559,0.5000,0.6516,3.4250,0.6482,-2.0500,0.6539,0.8750,0.6517,3.3500,0.6520,0.0250,0.6557,2.8500,0.6557,3.3000,0.6440,0.1000,0.6520,0.0500,0.6480,0.2750,0.6446,3.0250,0.6516,4.5500,0.6458,2.4000,0.6516,3.6500,0.6440,0.1000,0.6436,3.4750,0.0138,-17.5750,0.6396,4.3750,0.6448,1.9750,0.6480,0.3250,0.6519,0.7000,0.6359,0.5250,0.0138,-17.7250,0.6446,-5.9750,0.6401,-1.4000,0.6400,0.0500,0.6440,0.1000,0
16.6800,0.60,0.6277,2.7500,0.6227,2.6750,0.6279,1.6750,0.6242,-2.0750,0.6279,1.3250,0.6217,3.4750,0.6182,-2.0500,0.6238,1.8000,0.6197,2.8750,0.6210,0.0500,0.6277,3.2750,0.6237,2.8000,0.6160,0.0750,0.6230,0.1000,0.6200,0.2000,0.6156,3.8000,0.6226,4.0500,0.6177,2.6000,0.6236,4.2750,0.6160,0.1000,0.6146,4.2500,0.0138,-17.5750,0.6096,3.9250,0.6157,2.7750,0.6200,0.2750,0.6239,0.9000,0.6079,0.7000,0.0118,-17.8250,0.6165,-5.2250,0.6111,-1.1750,0.6100,0.0500,0.6150,0.0250,0
17.4760,0.57,0.5997,3.0750,0.5917,2.9250,0.5968,1.3000,0.5961,-1.2000,0.5959,1.4000,0.5916,3.2250,0.5901,-1.2250,0.5959,1.5000,0.5916,3.3000,0.5920,0.0250,0.5957,2.8500,0.5956,3.5250,0.5880,0.0750,0.5930,0.0750,0.5890,0.3000,0.5837,3.2000,0.5915,4.4250,0.5877,3.1000,0.5916,3.5000,0.5840,0.0500,0.5856,3.9500,0.0148,-17.5500,0.5806,4.8000,0.5878,2.2750,0.5890,0.3000,0.5949,1.0000,0.5789,0.5750,0.0138,-17.7750,0.5885,-4.8000,0.5821,-1.0250,0.5800,0.0500,0.5860,0.0500,0
18.2720,0.54,0.5677,3.1500,0.5637,2.5500,0.5688,2.0250,0.5672,-1.4500,0.5678,1.6250,0.5636,3.8000,0.5601,-1.3500,0.5658,2.0250,0.5637,3.3500,0.5640,0.0000,0.5677,3.6000,0.5677,3.1250,0.5570,0.1000,0.5640,0.0750,0.5610,0.2000,0.5566,3.8500,0.5636,4.5000,0.5597,2.6000,0.5646,4.5000,0.5560,0.0750,0.5556,3.9750,0.0138,-17.5500,0.5516,4.0750,0.5587,2.9000,0.5620,0.3750,0.5639,0.9250,0.5499,0.7750,0.0128,-17.8250,0.5584,-4.3000,0.5521,-0.7000,0.5520,0.0500,0.5590,0.0500,0
19.0670,0.51,0.5397,2.8250,0.5357,3.2000,0.5398,1.6750,0.5371,-1.0250,0.5388,2.1500,0.5357,3.1250,0.5321,-0.4750,0.5358,2.1250,0.5317,3.0250,0.5360,0.0250,0.5397,3.1000,0.5376,3.4500,0.5280,0.1000,0.5360,0.1000,0.5320,0.3000,0.5277,3.6500,0.5355,4.1500,0.5307,3.5750,0.5356,3.7500,0.5280,0.0500,0.5276,4.3500,0.0138,-17.5500,0.5235,4.9000,0.5278,2.6500,0.5320,0.3250,0.5359,1.2250,0.5199,0.7000,0.0128,-17.7750,0.5284,-3.7750,0.5241,-0.6500,0.5240,0.0250,0.5280,0.0500,0
19.8630,0.48,0.5087,3.4500,0.5037,2.6000,0.5118,2.1250,0.5071,-0.5000,0.5078,1.6250,0.5036,3.9750,0.5011,-0.4750,0.5057,2.2000,0.5037,3.6500,0.5040,0.0750,0.5096,3.6000,0.5077,3.6250,0.4980,0.0750,0.5070,0.1000,0.5010,0.2500,0.4986,3.5500,0.5036,4.9250,0.4997,2.8000,0.5075,4.4250,0.4960,0.0500,0.4986,3.7000,0.0138,-17.5500,0.4956,4.4250,0.4987,2.7500,0.5030,0.4750,0.5039,1.0500,0.4919,0.8250,0.0128,-17.8000,0.4993,-3.4500,0.4950,-0.3000,0.4960,0.0250,0.5000,0.0250,0
20.6600,0.45,0.4797,2.7750,0.4757,3.2500,0.4818,2.1750,0.4780,-0.4250,0.4798,2.6500,0.4757,3.4000,0.4720,-0.0250,0.4768,2.7250,0.4717,2.9750,0.4760,0.1000,0.4797,3.5000,0.4786,3.2000,0.4690,0.0250,0.4760,0.0750,0.4720,0.3000,0.4676,3.9000,0.4756,4.0750,0.4706,3.7250,0.4756,4.1750,0.4680,0.0500,0.4676,4.6250,0.0138,-17.5750,0.4675,4.7250,0.4687,3.1500,0.4730,0.4000,0.4759,1.3500,0.4639,0.8000,0.0128,-17.8000,0.4723,-2.8000,0.4660,-0.2750,0.4640,0.0000,0.4700,0.0250,0
21.4540,0.42,0.4516,3.5500,0.4447,2.9000,0.4518,2.0000,0.4480,0.5000,0.4518,1.9750,0.4476,3.8000,0.4410,0.4500,0.4478,2.2000,0.4446,3.7750,0.4440,0.0500,0.4516,3.4500,0.4506,3.9000,0.4400,0.1000,0.4480,0.1000,0.4440,0.2750,0.4396,3.3250,0.4475,4.9750,0.4407,3.3250,0.4475,4.1000,0.4390,0.0500,0.4396,3.7500,0.0138,-17.5500,0.4366,4.8250,0.4397,2.5750,0.4440,0.5250,0.4479,1.2250,0.4319,0.8000,0.0138,-17.8000,0.4403,-2.6000,0.4360,0.0500,0.4360,0.0250,0.4410,0.0500,0
22.2510,0.39,0.4217,3.0000,0.4157,3.0500,0.4238,2.4750,0.4200,0.0000,0.4197,2.9750,0.4167,3.7750,0.4119,0.3750,0.4197,3.0500,0.4147,3.1750,0.4170,0.0250,0.4227,3.7000,0.4197,3.1500,0.4110,0.0750,0.4200,0.1000,0.4150,0.2500,0.4096,4.2000,0.4196,4.2750,0.4116,3.6000,0.4186,4.5750,0.4090,0.0750,0.4115,4.6250,0.0138,-17.5750,0.4075,4.4500,0.4107,3.4250,0.4160,0.4500,0.4179,1.4000,0.4039,0.9750,0.0138,-17.8000,0.4122,-1.9500,0.4080,0.1500,0.4080,0.0500,0.4120,0.0750,0
23.0470,0.36,0.3916,3.4750,0.3877,3.2750,0.3918,2.0500,0.3879,0.9250,0.3908,2.6000,0.3856,3.4250,0.3839,1.2000,0.3877,2.4250,0.3836,3.6750,0.3860,0.0000,0.3916,3.2500,0.3906,4.0500,0.3800,0.0250,0.3880,0.1000,0.3840,0.3000,0.3796,3.4000,0.3875,4.8000,0.3807,3.7500,0.3886,3.8500,0.3780,0.0750,0.3806,4.0500,0.0138,-17.5250,0.3765,5.1500,0.3797,2.7500,0.3839,0.5750,0.3879,1.4750,0.3739,0.8500,0.0118,-17.8000,0.3842,-1.7250,0.3770,0.3250,0.3770,0.0000,0.3830,0.0500,0
23.8420,0.33,0.3597,3.3000,0.3557,2.8500,0.3607,2.8000,0.3559,0.6000,0.3597,3.0250,0.3556,4.0250,0.3519,0.8500,0.3557,3.2500,0.3537,3.5500,0.3570,0.0750,0.3596,4.0000,0.3597,3.3500,0.3490,0.1000,0.3570,0.1000,0.3530,0.2250,0.3486,4.2250,0.3596,4.5500,0.3516,3.4250,0.3596,4.8250,0.3480,0.0750,0.3515,4.3000,0.0138,-17.5500,0.3475,4.2500,0.3506,3.5000,0.3529,0.5500,0.3568,1.4000,0.3449,1.1000,0.0118,-17.8000,0.3521,-1.2250,0.3480,0.6000,0.3480,0.0250,0.3520,0.0000,0
24.6380,0.30,0.3316,3.2000,0.3277,3.5000,0.3318,2.2250,0.3299,1.2500,0.3317,3.1750,0.3276,3.3000,0.3238,1.8000,0.3277,2.8500,0.3236,3.3250,0.3280,0.0500,0.3317,3.3000,0.3306,3.8500,0.3200,0.1000,0.3280,0.0500,0.3240,0.3000,0.3197,3.7250,0.3315,4.4500,0.3226,4.2000,0.3286,3.9000,0.3200,0.1000,0.3236,4.4250,0.0138,-17.5750,0.3175,5.2500,0.3197,3.1750,0.3239,0.5250,0.3278,1.6500,0.3159,0.9250,0.0138,-17.8250,0.3241,-0.8500,0.3199,0.5500,0.3170,0.0000,0.3240,0.0500,0
25.4340,0.27,0.3017,3.6500,0.2977,2.8250,0.3027,2.8000,0.2989,1.2500,0.3017,2.8750,0.2996,4.2000,0.2939,1.5500,0.2986,3.1750,0.2947,3.8250,0.2990,0.0250,0.3036,3.9250,0.2997,3.7750,0.2910,0.0500,0.3000,0.0750,0.2960,0.2250,0.2916,3.8750,0.3005,4.9750,0.2926,3.4000,0.3005,4.7750,0.2910,0.1000,0.2936,3.8250,0.0138,-17.5750,0.2906,4.4750,0.2916,3.2500,0.2959,0.6250,0.2999,1.4000,0.2859,1.1000,0.0128,-17.8000,0.2961,-0.7250,0.2879,0.8750,0.2880,0.0250,0.2930,0.0250,0
26.2290,0.24,0.2717,2.9750,0.2687,3.4000,0.2718,2.6750,0.2718,1.2250,0.2737,3.6000,0.2677,3.4250,0.2638,1.9500,0.2677,3.4500,0.2637,3.2000,0.2680,0.0500,0.2727,3.6750,0.2716,3.5000,0.2600,0.0500,0.2700,0.1000,0.2680,0.2750,0.2596,4.1750,0.2706,4.1500,0.2636,4.3250,0.2716,4.3750,0.2600,0.0500,0.2636,4.7250,0.0138,-17.5750,0.2595,4.9500,0.2627,3.5000,0.2649,0.5000,0.2698,1.7000,0.2559,1.0500,0.0138,-17.8250,0.2640,-0.1250,0.2599,0.8000,0.2600,0.0000,0.2640,0.0250,0
27.0250,0.21,0.2406,3.7750,0.2387,3.0500,0.2417,2.5500,0.2399,1.8000,0.2437,2.8500,0.2386,3.9750,0.2358,2.3500,0.2387,2.9500,0.2356,4.0000,0.2400,0.0250,0.2436,3.7000,0.2416,4.0250,0.2310,0.0750,0.2400,0.0750,0.2360,0.3000,0.2306,3.6500,0.2415,5.1500,0.2356,3.7500,0.2415,4.4000,0.2320,0.0750,0.2326,3.8000,0.0168,-17.6000,0.2316,4.8750,0.2316,3.0000,0.2359,0.6750,0.2398,1.5250,0.2279,1.1250,0.0138,-17.7750,0.2360,-0.1000,0.2319,1.1250,0.2290,0.0250,0.2360,0.0500,0
27.8200,0.18,0.2107,3.0250,0.2097,3.4250,0.2118,2.7750,0.2118,1.4750,0.2146,3.7750,0.2077,3.5250,0.2057,2.4750,0.2087,3.5750,0.2036,3.2250,0.2120,0.0250,0.2137,3.7000,0.2106,3.5000,0.2010,0.0500,0.2120,0.0750,0.2090,0.3000,0.2016,4.1750,0.2115,4.2250,0.2056,4.4000,0.2116,4.3750,0.2010,0.0000,0.2076,4.7250,0.0138,-17.6500,0.2025,4.9750,0.2037,3.6000,0.2049,0.5750,0.2088,1.8000,0.1989,1.1000,0.0128,-17.7750,0.2060,0.5000,0.1999,1.0500,0.2000,0.0500,0.2060,0.0750,0
28.6140,0.15,0.1826,3.8000,0.1777,2.9500,0.1807,2.9500,0.1828,2.1750,0.1837,3.0000,0.1796,4.2000,0.1758,2.6250,0.1796,3.1250,0.1756,4.0500,0.1800,0.0500,0.1836,3.8250,0.1836,3.9750,0.1720,0.1000,0.1800,0.1000,0.1780,0.2500,0.1716,3.7500,0.1835,5.1250,0.1756,3.7750,0.1835,4.6500,0.1720,0.0500,0.1756,3.8500,0.0148,-17.5000,0.1716,4.8500,0.1746,3.2250,0.1759,0.6250,0.1808,1.5750,0.1699,1.2000,0.0118,-17.8000,0.1759,0.4250,0.1719,1.3500,0.1720,0.0000,0.1760,0.0500,0
