Voltage Range: ,0.09,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Step Size: ,0.02,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Read Count: ,5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Delay Time: ,100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Measurement Time: ,660,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Time,Pixel 0 V,Pixel 0 mA,Pixel 1 V,Pixel 1 mA,Pixel 2 V,Pixel 2 mA,Pixel 3 V,Pixel 3 mA,Pixel 4 V,Pixel 4 mA,Pixel 5 V,Pixel 5 mA,Pixel 6 V,Pixel 6 mA,Pixel 7 V,Pixel 7 mA,Pixel 0 PCE,Pixel 1 PCE,Pixel 2 PCE,Pixel 3 PCE,Pixel 4 PCE,Pixel 5 PCE,Pixel 6 PCE,Pixel 7 PCE,Filler Val
2.9180, 0.09, 0.00, 0.09, 0.08, ovf, 0.05, 0.09, 0.03, 0.10, ovf, ovf, 0.02, 0.09, 0.10, ovf, 0.05, -0.0000, ovf, ovf, ovf, ovf, ovf, ovf, 0.0344, 1
5.8430, 0.09, 0.00, 0.08, 0.08, ovf, 0.11, 0.09, 0.04, 0.09, ovf, ovf, 0.00, 0.10, 0.07, ovf, 0.06, -0.0000, ovf, ovf, ovf, ovf, ovf, ovf, 0.0318, 1
8.7670, 0.07, 0.03, 0.07, 0.10, ovf, 0.05, 0.07, 0.02, 0.07, ovf, ovf, 0.00, 0.11, 0.08, ovf, 0.01, 0.0130, -2907339264.0000, ovf, ovf, ovf, ovf, ovf, 0.0053, 1
11.6930, 0.04, 0.07, 0.04, 0.12, ovf, 0.06, 0.04, 0.07, 0.04, ovf, ovf, 0.00, 0.11, 0.06, ovf, 0.03, 0.0168, -484556512.0000, ovf, ovf, ovf, ovf, ovf, 0.0071, 1
14.6180, 0.01, 0.05, 0.01, 0.09, ovf, 0.04, 0.02, 0.06, 0.02, ovf, ovf, 0.00, 0.11, 0.04, ovf, 0.06, 0.0044, -80759416.0000, ovf, ovf, ovf, ovf, ovf, 0.0033, 1
