Voltage Range: 1.2, , ,,,,,1.2,-5.8
Voltage Step Size: 0.01, , ,,,,,1.2,-5.8
Voltage Read Count: 10, , ,,,,,1.18,-3.2
Volts_output,Volts Pixel 1,Current Pixel 1,,averages,,,1.15,-3.3
0.67,0.6718,2.3,,,,,,
0.67,0.6718,2.2,,,,,,
0.67,0.6718,2.3,,,,,,
0.67,0.6718,2.3,,,,,,
0.67,0.6718,2.2,,,,,,
0.67,0.6718,2.2,,,,,,
0.66,0.6638,2.3,,,,,,
0.66,0.6638,2.3,,,,,,
0.66,0.6638,2.3,,,,,,
0.66,0.6638,2.3,,,,,,
0.66,0.6638,2.3,,,,,,
0.66,0.6638,2.2,,,,,,
0.66,0.6638,2.3,,,,,,
0.66,0.6638,2.3,,,,,,
0.66,0.6638,2.3,,,,,,
0.66,0.6638,2.2,,,,,,
0.66,0.6638,2.2,,,,,,
0.65,0.6518,2.3,,,,,,
0.65,0.6518,2.3,,,,,,
0.65,0.6518,2.3,,,,,,
0.65,0.6518,2.3,,,,,,
0.65,0.6518,2.3,,,,,,
0.65,0.6518,2.3,,,,,,
0.65,0.6518,2.3,,,,,,
0.65,0.6518,2.3,,,,,,
0.65,0.6518,2.3,,,,,,
0.65,0.6518,2.3,,,,,,
0.65,0.6518,2.3,,,,,,
0.64,0.6438,2.3,,,,,,
0.64,0.6438,2.3,,,,,,
0.64,0.6438,2.4,,,,,,
0.64,0.6438,2.3,,,,,,
0.64,0.6438,2.3,,,,,,
0.64,0.6438,2.3,,,,,,
0.64,0.6438,2.3,,,,,,
0.64,0.6438,2.3,,,,,,
0.64,0.6438,2.3,,,,,,
0.64,0.6398,2.3,,,,,,
0.64,0.6438,2.3,,,,,,
0.63,0.6318,2.3,,,,,,
0.63,0.6318,2.3,,,,,,
0.63,0.6318,2.3,,,,,,
0.63,0.6318,2.3,,,,,,
0.63,0.6318,2.3,,,,,,
0.63,0.6318,2.3,,,,,,
0.63,0.6318,2.3,,,,,,
0.63,0.6318,2.3,,,,,,
0.63,0.6318,2.3,,,,,,
0.63,0.6318,2.3,,,,,,
0.63,0.6318,2.3,,,,,,
0.62,0.6198,2.3,,,,,,
0.62,0.6238,2.3,,,,,,
0.62,0.6238,2.3,,,,,,
0.62,0.6198,2.3,,,,,,
0.62,0.6238,2.3,,,,,,
0.62,0.6238,2.4,,,,,,
0.62,0.6238,2.3,,,,,,
0.62,0.6198,2.3,,,,,,
0.62,0.6238,2.3,,,,,,
0.62,0.6238,2.3,,,,,,
0.62,0.6198,2.3,,,,,,
0.61,0.6118,2.3,,,,,,
0.61,0.6118,2.3,,,,,,
0.61,0.6118,2.4,,,,,,
0.61,0.6118,2.3,,,,,,
0.61,0.6118,2.3,,,,,,
0.61,0.6118,2.3,,,,,,
0.61,0.6118,2.3,,,,,,
0.61,0.6118,2.3,,,,,,
0.61,0.6118,2.3,,,,,,
0.61,0.6118,2.4,,,,,,
0.61,0.6118,2.3,,,,,,
0.6,0.6038,2.4,,,,,,
0.6,0.6038,2.3,,,,,,
0.6,0.6038,2.4,,,,,,
0.6,0.6038,2.4,,,,,,
0.6,0.6038,2.3,,,,,,
0.6,0.6038,2.4,,,,,,
0.6,0.6038,2.4,,,,,,
0.6,0.6038,2.3,,,,,,
0.6,0.6038,2.4,,,,,,
0.6,0.5998,2.4,,,,,,
0.6,0.6038,2.3,,,,,,
0.59,0.5918,2.4,,,,,,
0.59,0.5918,2.4,,,,,,
0.59,0.5918,2.4,,,,,,
0.59,0.5918,2.4,,,,,,
0.59,0.5918,2.3,,,,,,
0.59,0.5918,2.4,,,,,,
0.59,0.5918,2.4,,,,,,
0.59,0.5918,2.4,,,,,,
0.59,0.5918,2.3,,,,,,
0.59,0.5918,2.4,,,,,,
0.59,0.5918,2.3,,,,,,
0.58,0.5838,2.4,,,,,,
0.58,0.5838,2.4,,,,,,
0.58,0.5838,2.4,,,,,,
0.58,0.5838,2.3,,,,,,
0.58,0.5798,2.4,,,,,,
0.58,0.5838,2.4,,,,,,
0.58,0.5838,2.4,,,,,,
0.58,0.5838,2.4,,,,,,
0.58,0.5838,2.4,,,,,,
0.58,0.5838,2.3,,,,,,
0.58,0.5838,2.4,,,,,,
0.57,0.5758,2.4,,,,,,
0.57,0.5718,2.4,,,,,,
0.57,0.5758,2.4,,,,,,
0.57,0.5718,2.4,,,,,,
0.57,0.5718,2.4,,,,,,
0.57,0.5758,2.4,,,,,,
0.57,0.5718,2.3,,,,,,
0.57,0.5718,2.4,,,,,,
0.57,0.5718,2.4,,,,,,
0.57,0.5718,2.4,,,,,,
0.57,0.5718,2.4,,,,,,
0.56,0.5638,2.3,,,,,,
0.56,0.5638,2.4,,,,,,
0.56,0.5638,2.4,,,,,,
0.56,0.5598,2.4,,,,,,
0.56,0.5638,2.4,,,,,,
0.56,0.5638,2.4,,,,,,
0.56,0.5598,2.4,,,,,,
0.56,0.5598,2.4,,,,,,
0.56,0.5638,2.3,,,,,,
0.56,0.5638,2.4,,,,,,
0.56,0.5638,2.4,,,,,,
0.55,0.5518,2.4,,,,,,
0.55,0.5518,2.5,,,,,,
0.55,0.5518,2.4,,,,,,
0.55,0.5518,2.4,,,,,,
0.55,0.5518,2.4,,,,,,
0.55,0.5518,2.3,,,,,,
0.55,0.5518,2.4,,,,,,
0.55,0.5558,2.4,,,,,,
0.55,0.5518,2.4,,,,,,
0.55,0.5558,2.4,,,,,,
0.55,0.5518,2.4,,,,,,
0.54,0.5438,2.4,,,,,,
0.54,0.5438,2.4,,,,,,
0.54,0.5438,2.5,,,,,,
0.54,0.5438,2.4,,,,,,
0.54,0.5438,2.4,,,,,,
0.54,0.5438,2.4,,,,,,
0.54,0.5438,2.4,,,,,,
0.54,0.5438,2.4,,,,,,
0.54,0.5438,2.4,,,,,,
0.54,0.5438,2.4,,,,,,
0.54,0.5438,2.4,,,,,,
0.53,0.5318,2.4,,,,,,
0.53,0.5318,2.4,,,,,,
0.53,0.5318,2.4,,,,,,
0.53,0.5318,2.4,,,,,,
0.53,0.5318,2.4,,,,,,
0.53,0.5318,2.4,,,,,,
0.53,0.5318,2.4,,,,,,
0.53,0.5318,2.4,,,,,,
0.53,0.5358,2.4,,,,,,
0.53,0.5318,2.4,,,,,,
0.53,0.5318,2.4,,,,,,
0.52,0.5238,2.4,,,,,,
0.52,0.5238,2.4,,,,,,
0.52,0.5238,2.4,,,,,,
0.52,0.5238,2.4,,,,,,
0.52,0.5238,2.4,,,,,,
0.52,0.5238,2.4,,,,,,
0.52,0.5238,2.4,,,,,,
0.52,0.5238,2.4,,,,,,
0.52,0.5238,2.4,,,,,,
0.52,0.5238,2.4,,,,,,
0.52,0.5238,2.4,,,,,,
0.51,0.5118,2.4,,,,,,
0.51,0.5118,2.4,,,,,,
0.51,0.5118,2.4,,,,,,
0.51,0.5118,2.4,,,,,,
0.51,0.5118,2.4,,,,,,
0.51,0.5158,2.4,,,,,,
0.51,0.5118,2.5,,,,,,
0.51,0.5118,2.4,,,,,,
0.51,0.5118,2.5,,,,,,
0.51,0.5118,2.4,,,,,,
0.51,0.5118,2.5,,,,,,
0.5,0.5038,2.5,,,,,,
0.5,0.5038,2.5,,,,,,
0.5,0.5038,2.4,,,,,,
0.5,0.4998,2.5,,,,,,
0.5,0.5038,2.4,,,,,,
0.5,0.5038,2.4,,,,,,
0.5,0.5038,2.4,,,,,,
0.5,0.5038,2.4,,,,,,
0.5,0.5038,2.4,,,,,,
0.5,0.5038,2.4,,,,,,
0.5,0.5038,2.4,,,,,,
0.49,0.4918,2.4,,,,,,
0.49,0.4918,2.5,,,,,,
0.49,0.4958,2.4,,,,,,
0.49,0.4918,2.5,,,,,,
0.49,0.4918,2.5,,,,,,
0.49,0.4918,2.5,,,,,,
0.49,0.4958,2.5,,,,,,
0.49,0.4918,2.5,,,,,,
0.49,0.4918,2.4,,,,,,
0.49,0.4918,2.4,,,,,,
0.49,0.4918,2.4,,,,,,
0.48,0.4838,2.4,,,,,,
0.48,0.4838,2.5,,,,,,
0.48,0.4838,2.5,,,,,,
0.48,0.4838,2.4,,,,,,
0.48,0.4838,2.5,,,,,,
0.48,0.4798,2.4,,,,,,
0.48,0.4838,2.5,,,,,,
0.48,0.4838,2.4,,,,,,
0.48,0.4838,2.5,,,,,,
0.48,0.4838,2.5,,,,,,
0.48,0.4838,2.5,,,,,,
0.47,0.4718,2.5,,,,,,
0.47,0.4718,2.4,,,,,,
0.47,0.4757,2.5,,,,,,
0.47,0.4718,2.5,,,,,,
0.47,0.4718,2.5,,,,,,
0.47,0.4718,2.5,,,,,,
0.47,0.4718,2.5,,,,,,
0.47,0.4718,2.5,,,,,,
0.47,0.4718,2.4,,,,,,
0.47,0.4758,2.4,,,,,,
0.47,0.4718,2.5,,,,,,
0.46,0.4638,2.5,,,,,,
0.46,0.4638,2.5,,,,,,
0.46,0.4638,2.4,,,,,,
0.46,0.4638,2.5,,,,,,
0.46,0.4638,2.5,,,,,,
0.46,0.4638,2.5,,,,,,
0.46,0.4638,2.4,,,,,,
0.46,0.4638,2.4,,,,,,
0.46,0.4598,2.4,,,,,,
0.46,0.4638,2.5,,,,,,
0.46,0.4638,2.5,,,,,,
0.45,0.4558,2.5,,,,,,
0.45,0.4518,2.5,,,,,,
0.45,0.4518,2.5,,,,,,
0.45,0.4518,2.5,,,,,,
0.45,0.4518,2.5,,,,,,
0.45,0.4518,2.5,,,,,,
0.45,0.4518,2.5,,,,,,
0.45,0.4518,2.4,,,,,,
0.45,0.4518,2.5,,,,,,
0.45,0.4518,2.4,,,,,,
0.45,0.4518,2.5,,,,,,
0.44,0.4438,2.4,,,,,,
0.44,0.4438,2.5,,,,,,
0.44,0.4438,2.5,,,,,,
0.44,0.4438,2.4,,,,,,
0.44,0.4438,2.5,,,,,,
0.44,0.4438,2.5,,,,,,
0.44,0.4438,2.5,,,,,,
0.44,0.4438,2.5,,,,,,
0.44,0.4438,2.5,,,,,,
0.44,0.4438,2.5,,,,,,
0.44,0.4438,2.5,,,,,,
0.43,0.4318,2.5,,,,,,
0.43,0.4317,2.5,,,,,,
0.43,0.4358,2.5,,,,,,
0.43,0.4318,2.5,,,,,,
0.43,0.4317,2.4,,,,,,
0.43,0.4317,2.5,,,,,,
0.43,0.4317,2.5,,,,,,
0.43,0.4318,2.4,,,,,,
0.43,0.4317,2.5,,,,,,
0.43,0.4317,2.5,,,,,,
0.43,0.4317,2.5,,,,,,
0.42,0.4238,2.5,,,,,,
0.42,0.4238,2.5,,,,,,
0.42,0.4238,2.5,,,,,,
0.42,0.4238,2.5,,,,,,
0.42,0.4238,2.5,,,,,,
0.42,0.4238,2.5,,,,,,
0.42,0.4238,2.5,,,,,,
0.42,0.4238,2.5,,,,,,
0.42,0.4238,2.5,,,,,,
0.42,0.4238,2.4,,,,,,
0.42,0.4238,2.5,,,,,,
0.41,0.4118,2.5,,,,,,
0.41,0.4118,2.5,,,,,,
0.41,0.4118,2.5,,,,,,
0.41,0.4118,2.5,,,,,,
0.41,0.4118,2.5,,,,,,
0.41,0.4118,2.5,,,,,,
0.41,0.4118,2.5,,,,,,
0.41,0.4118,2.4,,,,,,
0.41,0.4118,2.5,,,,,,
0.41,0.4118,2.5,,,,,,
0.41,0.4118,2.5,,,,,,
0.4,0.4038,2.5,,,,,,
0.4,0.4038,2.5,,,,,,
0.4,0.4038,2.5,,,,,,
0.4,0.4038,2.5,,,,,,
0.4,0.4038,2.5,,,,,,
0.4,0.4038,2.5,,,,,,
0.4,0.4038,2.5,,,,,,
0.4,0.4038,2.5,,,,,,
0.4,0.3998,2.5,,,,,,
0.4,0.4038,2.5,,,,,,
0.4,0.4038,2.5,,,,,,
0.39,0.3918,2.5,,,,,,
0.39,0.3918,2.5,,,,,,
0.39,0.3918,2.5,,,,,,
0.39,0.3918,2.5,,,,,,
0.39,0.3918,2.5,,,,,,
0.39,0.3918,2.5,,,,,,
0.39,0.3918,2.5,,,,,,
0.39,0.3918,2.5,,,,,,
0.39,0.3918,2.5,,,,,,
0.39,0.3918,2.5,,,,,,
0.39,0.3918,2.5,,,,,,
0.38,0.3798,2.5,,,,,,
0.38,0.3797,2.5,,,,,,
0.38,0.3838,2.5,,,,,,
0.38,0.3838,2.5,,,,,,
0.38,0.3838,2.5,,,,,,
0.38,0.3798,2.5,,,,,,
0.38,0.3838,2.5,,,,,,
0.38,0.3838,2.5,,,,,,
0.38,0.3838,2.5,,,,,,
0.38,0.3798,2.5,,,,,,
0.38,0.3838,2.5,,,,,,
0.37,0.3717,2.5,,,,,,
0.37,0.3717,2.5,,,,,,
0.37,0.3717,2.5,,,,,,
0.37,0.3717,2.5,,,,,,
0.37,0.3717,2.5,,,,,,
0.37,0.3717,2.5,,,,,,
0.37,0.3717,2.5,,,,,,
0.37,0.3717,2.6,,,,,,
0.37,0.3717,2.5,,,,,,
0.37,0.3717,2.5,,,,,,
0.37,0.3717,2.5,,,,,,
0.36,0.3598,2.5,,,,,,
0.36,0.3638,2.5,,,,,,
0.36,0.3638,2.5,,,,,,
0.36,0.3598,2.5,,,,,,
0.36,0.3598,2.4,,,,,,
0.36,0.3638,2.5,,,,,,
0.36,0.3598,2.5,,,,,,
0.36,0.3598,2.5,,,,,,
0.36,0.3598,2.5,,,,,,
0.36,0.3598,2.5,,,,,,
0.36,0.3638,2.5,,,,,,
0.35,0.3518,2.4,,,,,,
0.35,0.3518,2.5,,,,,,
0.35,0.3518,2.5,,,,,,
0.35,0.3518,2.5,,,,,,
0.35,0.3518,2.5,,,,,,
0.35,0.3518,2.5,,,,,,
0.35,0.3518,2.5,,,,,,
0.35,0.3518,2.5,,,,,,
0.35,0.3518,2.5,,,,,,
0.35,0.3518,2.5,,,,,,
0.35,0.3518,2.5,,,,,,
0.34,0.3398,2.5,,,,,,
0.34,0.3398,2.5,,,,,,
0.34,0.3398,2.5,,,,,,
0.34,0.3398,2.5,,,,,,
0.34,0.3398,2.5,,,,,,
0.34,0.3438,2.5,,,,,,
0.34,0.3438,2.5,,,,,,
0.34,0.3398,2.5,,,,,,
0.34,0.3437,2.5,,,,,,
0.34,0.3398,2.5,,,,,,
0.34,0.3398,2.5,,,,,,
0.33,0.3318,2.5,,,,,,
0.33,0.3318,2.5,,,,,,
0.33,0.3318,2.5,,,,,,
0.33,0.3318,2.5,,,,,,
0.33,0.3318,2.5,,,,,,
0.33,0.3318,2.5,,,,,,
0.33,0.3318,2.5,,,,,,
0.33,0.3318,2.5,,,,,,
0.33,0.3318,2.4,,,,,,
0.33,0.3318,2.6,,,,,,
0.33,0.3318,2.5,,,,,,
0.32,0.3198,2.5,,,,,,
0.32,0.3237,2.5,,,,,,
0.32,0.3198,2.5,,,,,,
0.32,0.3198,2.5,,,,,,
0.32,0.3237,2.5,,,,,,
0.32,0.3198,2.5,,,,,,
0.32,0.3237,2.5,,,,,,
0.32,0.3237,2.5,,,,,,
0.32,0.3237,2.5,,,,,,
0.32,0.3237,2.4,,,,,,
0.32,0.3237,2.5,,,,,,
0.31,0.3118,2.5,,,,,,
0.31,0.3118,2.5,,,,,,
0.31,0.3118,2.4,,,,,,
0.31,0.3118,2.5,,,,,,
0.31,0.3118,2.5,,,,,,
0.31,0.3118,2.5,,,,,,
0.31,0.3118,2.5,,,,,,
0.31,0.3118,2.5,,,,,,
0.31,0.3118,2.5,,,,,,
0.31,0.3118,2.5,,,,,,
0.31,0.3118,2.5,,,,,,
0.3,0.3038,2.5,,,,,,
0.3,0.3038,2.5,,,,,,
0.3,0.3038,2.5,,,,,,
0.3,0.3038,2.5,,,,,,
0.3,0.3038,2.5,,,,,,
0.3,0.3038,2.4,,,,,,
0.3,0.3038,2.5,,,,,,
0.3,0.3038,2.5,,,,,,
0.3,0.3038,2.5,,,,,,
0.3,0.3038,2.5,,,,,,
0.3,0.3038,2.5,,,,,,
0.29,0.2918,2.5,,,,,,
0.29,0.2918,2.6,,,,,,
0.29,0.2918,2.5,,,,,,
0.29,0.2918,2.5,,,,,,
0.29,0.2918,2.5,,,,,,
0.29,0.2918,2.5,,,,,,
0.29,0.2918,2.6,,,,,,
0.29,0.2918,2.5,,,,,,
0.29,0.2918,2.5,,,,,,
0.29,0.2918,2.5,,,,,,
0.29,0.2917,2.5,,,,,,
0.28,0.2797,2.5,,,,,,
0.28,0.2797,2.5,,,,,,
0.28,0.2838,2.5,,,,,,
0.28,0.2797,2.5,,,,,,
0.28,0.2797,2.5,,,,,,
0.28,0.2838,2.5,,,,,,
0.28,0.2838,2.5,,,,,,
0.28,0.2797,2.5,,,,,,
0.28,0.2797,2.5,,,,,,
0.28,0.2838,2.6,,,,,,
0.28,0.2838,2.5,,,,,,
0.27,0.2718,2.5,,,,,,
0.27,0.2718,2.6,,,,,,
0.27,0.2718,2.5,,,,,,
0.27,0.2718,2.6,,,,,,
0.27,0.2718,2.5,,,,,,
0.27,0.2718,2.5,,,,,,
0.27,0.2718,2.5,,,,,,
0.27,0.2718,2.5,,,,,,
0.27,0.2718,2.5,,,,,,
0.27,0.2717,2.5,,,,,,
0.27,0.2718,2.5,,,,,,
0.26,0.2638,2.5,,,,,,
0.26,0.2638,2.5,,,,,,
0.26,0.2598,2.5,,,,,,
0.26,0.2598,2.5,,,,,,
0.26,0.2638,2.5,,,,,,
0.26,0.2638,2.5,,,,,,
0.26,0.2598,2.5,,,,,,
0.26,0.2598,2.5,,,,,,
0.26,0.2638,2.5,,,,,,
0.26,0.2598,2.5,,,,,,
0.26,0.2598,2.5,,,,,,
0.25,0.2518,2.6,,,,,,
0.25,0.2517,2.5,,,,,,
0.25,0.2518,2.5,,,,,,
0.25,0.2518,2.5,,,,,,
0.25,0.2518,2.5,,,,,,
0.25,0.2518,2.5,,,,,,
0.25,0.2518,2.5,,,,,,
0.25,0.2518,2.5,,,,,,
0.25,0.2518,2.5,,,,,,
0.25,0.2518,2.6,,,,,,
0.25,0.2518,2.5,,,,,,
0.24,0.2438,2.5,,,,,,
0.24,0.2397,2.5,,,,,,
0.24,0.2398,2.5,,,,,,
0.24,0.2398,2.5,,,,,,
0.24,0.2398,2.5,,,,,,
0.24,0.2398,2.6,,,,,,
0.24,0.2438,2.5,,,,,,
0.24,0.2438,2.5,,,,,,
0.24,0.2398,2.5,,,,,,
0.24,0.2398,2.5,,,,,,
0.24,0.2438,2.5,,,,,,
0.23,0.2318,2.5,,,,,,
0.23,0.2318,2.5,,,,,,
0.23,0.2318,2.5,,,,,,
0.23,0.2318,2.6,,,,,,
0.23,0.2318,2.5,,,,,,
0.23,0.2317,2.5,,,,,,
0.23,0.2318,2.5,,,,,,
0.23,0.2317,2.5,,,,,,
0.23,0.2318,2.5,,,,,,
0.23,0.2318,2.5,,,,,,
0.23,0.2318,2.5,,,,,,
0.22,0.2237,2.5,,,,,,
0.22,0.2237,2.5,,,,,,
0.22,0.2237,2.6,,,,,,
0.22,0.2197,2.5,,,,,,
0.22,0.2198,2.5,,,,,,
0.22,0.2237,2.6,,,,,,
0.22,0.2237,2.5,,,,,,
0.22,0.2237,2.5,,,,,,
0.22,0.2237,2.6,,,,,,
0.22,0.2237,2.5,,,,,,
0.22,0.2198,2.5,,,,,,
0.21,0.2118,2.6,,,,,,
0.21,0.2118,2.5,,,,,,
0.21,0.2118,2.5,,,,,,
0.21,0.2118,2.6,,,,,,
0.21,0.2118,2.5,,,,,,
0.21,0.2118,2.6,,,,,,
0.21,0.2117,2.5,,,,,,
0.21,0.2118,2.5,,,,,,
0.21,0.2118,2.5,,,,,,
0.21,0.2118,2.5,,,,,,
0.21,0.2118,2.5,,,,,,
0.2,0.2037,2.5,,,,,,
0.2,0.1998,2.5,,,,,,
0.2,0.2038,2.5,,,,,,
0.2,0.1998,2.5,,,,,,
0.2,0.1997,2.6,,,,,,
0.2,0.2038,2.5,,,,,,
0.2,0.2038,2.6,,,,,,
0.2,0.1998,2.5,,,,,,
0.2,0.2038,2.5,,,,,,
0.2,0.1998,2.5,,,,,,
0.2,0.1997,2.5,,,,,,
0.19,0.1918,2.5,,,,,,
0.19,0.1918,2.5,,,,,,
0.19,0.1918,2.5,,,,,,
0.19,0.1918,2.5,,,,,,
0.19,0.1918,2.6,,,,,,
0.19,0.1918,2.5,,,,,,
0.19,0.1917,2.5,,,,,,
0.19,0.1918,2.5,,,,,,
0.19,0.1918,2.6,,,,,,
0.19,0.1917,2.5,,,,,,
0.19,0.1918,2.5,,,,,,
0.18,0.1838,2.5,,,,,,
0.18,0.1838,2.6,,,,,,
0.18,0.1798,2.5,,,,,,
0.18,0.1837,2.5,,,,,,
0.18,0.1838,2.6,,,,,,
0.18,0.1838,2.6,,,,,,
0.18,0.1838,2.6,,,,,,
0.18,0.1798,2.5,,,,,,
0.18,0.1837,2.5,,,,,,
0.18,0.1838,2.5,,,,,,
0.18,0.1837,2.5,,,,,,
0.17,0.1717,2.5,,,,,,
0.17,0.1718,2.5,,,,,,
0.17,0.1717,2.5,,,,,,
0.17,0.1718,2.5,,,,,,
0.17,0.1717,2.6,,,,,,
0.17,0.1718,2.5,,,,,,
0.17,0.1718,2.5,,,,,,
0.17,0.1718,2.5,,,,,,
0.17,0.1717,2.6,,,,,,
0.17,0.1718,2.5,,,,,,
0.17,0.1718,2.6,,,,,,
0.16,0.1637,2.5,,,,,,
0.16,0.1637,2.6,,,,,,
0.16,0.1638,2.5,,,,,,
0.16,0.1637,2.6,,,,,,
0.16,0.1638,2.5,,,,,,
0.16,0.1598,2.5,,,,,,
0.16,0.1638,2.5,,,,,,
0.16,0.1638,2.5,,,,,,
0.16,0.1638,2.5,,,,,,
0.16,0.1598,2.5,,,,,,
0.16,0.1638,2.5,,,,,,
0.15,0.1518,2.5,,,,,,
0.15,0.1518,2.6,,,,,,
0.15,0.1518,2.5,,,,,,
0.15,0.1518,2.5,,,,,,
0.15,0.1518,2.5,,,,,,
0.15,0.1518,2.6,,,,,,
0.15,0.1518,2.6,,,,,,
0.15,0.1557,2.5,,,,,,
0.15,0.1518,2.6,,,,,,
0.15,0.1518,2.5,,,,,,
0.15,0.1557,2.5,,,,,,
0.14,0.1398,2.5,,,,,,
0.14,0.1438,2.5,,,,,,
0.14,0.1438,2.5,,,,,,
0.14,0.1397,2.5,,,,,,
0.14,0.1397,2.5,,,,,,
0.14,0.1437,2.5,,,,,,
0.14,0.1438,2.5,,,,,,
0.14,0.1398,2.6,,,,,,
0.14,0.1398,2.5,,,,,,
0.14,0.1437,2.6,,,,,,
0.14,0.1438,2.5,,,,,,
0.13,0.1317,2.5,,,,,,
0.13,0.1317,2.6,,,,,,
0.13,0.1317,2.6,,,,,,
0.13,0.1317,2.5,,,,,,
0.13,0.1317,2.5,,,,,,
0.13,0.1317,2.6,,,,,,
0.13,0.1317,2.5,,,,,,
0.13,0.1317,2.5,,,,,,
0.13,0.1317,2.5,,,,,,
0.13,0.1317,2.5,,,,,,
0.13,0.1317,2.6,,,,,,
0.12,0.1238,2.6,,,,,,
0.12,0.1238,2.5,,,,,,
0.12,0.1238,2.5,,,,,,
0.12,0.1238,2.5,,,,,,
0.12,0.1237,2.6,,,,,,
0.12,0.1237,2.5,,,,,,
0.12,0.1238,2.6,,,,,,
0.12,0.1238,2.5,,,,,,
0.12,0.1198,2.5,,,,,,
0.12,0.1197,2.6,,,,,,
0.12,0.1198,2.5,,,,,,
0.11,0.1117,2.6,,,,,,
0.11,0.1117,2.6,,,,,,
0.11,0.1118,2.6,,,,,,
0.11,0.1117,2.5,,,,,,
0.11,0.1118,2.5,,,,,,
0.11,0.1118,2.5,,,,,,
0.11,0.1117,2.5,,,,,,
0.11,0.1118,2.5,,,,,,
0.11,0.1118,2.6,,,,,,
0.11,0.1118,2.5,,,,,,
0.11,0.1117,2.5,,,,,,
0.1,0.1037,2.6,,,,,,
0.1,0.1038,2.6,,,,,,
0.1,0.1038,2.5,,,,,,
0.1,0.1038,2.6,,,,,,
0.1,0.1038,2.6,,,,,,
0.1,0.1038,2.5,,,,,,
0.1,0.1038,2.5,,,,,,
0.1,0.1038,2.6,,,,,,
0.1,0.1037,2.6,,,,,,
0.1,0.1038,2.5,,,,,,
0.1,0.1037,2.5,,,,,,
0.09,0.0918,2.5,,,,,,
0.09,0.0917,2.6,,,,,,
0.09,0.0918,2.5,,,,,,
0.09,0.0917,2.5,,,,,,
0.09,0.0958,2.5,,,,,,
0.09,0.0917,2.5,,,,,,
0.09,0.0918,2.6,,,,,,
0.09,0.0917,2.5,,,,,,
0.09,0.0918,2.5,,,,,,
0.09,0.0918,2.5,,,,,,
0.09,0.0957,2.5,,,,,,
0.08,0.0798,2.6,,,,,,
0.08,0.0837,2.5,,,,,,
0.08,0.0838,2.5,,,,,,
0.08,0.0837,2.5,,,,,,
0.08,0.0838,2.6,,,,,,
0.08,0.0838,2.6,,,,,,
0.08,0.0837,2.5,,,,,,
0.08,0.0837,2.6,,,,,,
0.08,0.0837,2.5,,,,,,
0.08,0.0837,2.6,,,,,,
0.08,0.0838,2.6,,,,,,
0.07,0.0718,2.5,,,,,,
0.07,0.0718,2.6,,,,,,
0.07,0.0717,2.5,,,,,,
0.07,0.0717,2.5,,,,,,
0.07,0.0718,2.6,,,,,,
0.07,0.0718,2.5,,,,,,
0.07,0.0717,2.5,,,,,,
0.07,0.0717,2.6,,,,,,
0.07,0.0718,2.5,,,,,,
0.07,0.0717,2.6,,,,,,
0.07,0.0718,2.6,,,,,,
0.06,0.0638,2.6,,,,,,
0.06,0.0637,2.6,,,,,,
0.06,0.0638,2.6,,,,,,
0.06,0.0637,2.6,,,,,,
0.06,0.0637,2.5,,,,,,
0.06,0.0598,2.5,,,,,,
0.06,0.0637,2.5,,,,,,
0.06,0.0638,2.5,,,,,,
0.06,0.0637,2.6,,,,,,
0.06,0.0638,2.5,,,,,,
0.06,0.0637,2.5,,,,,,
0.05,0.0558,2.6,,,,,,
0.05,0.0558,2.5,,,,,,
0.05,0.0558,2.6,,,,,,
0.05,0.0557,2.5,,,,,,
0.05,0.0557,2.6,,,,,,
0.05,0.0558,2.6,,,,,,
0.05,0.0517,2.5,,,,,,
0.05,0.0557,2.6,,,,,,
0.05,0.0517,2.5,,,,,,
0.05,0.0518,2.6,,,,,,
0.05,0.0557,2.5,,,,,,
0.04,0.0558,2.6,,,,,,
0.04,0.0557,2.5,,,,,,
0.04,0.0518,2.5,,,,,,
0.04,0.0557,2.5,,,,,,
0.04,0.0557,2.5,,,,,,
0.04,0.0558,2.5,,,,,,
0.04,0.0558,2.5,,,,,,
0.04,0.0558,2.5,,,,,,
0.04,0.0558,2.6,,,,,,
0.04,0.0557,2.6,,,,,,
0.04,0.0557,2.5,,,,,,
0.03,0.0557,2.6,,,,,,
0.03,0.0557,2.6,,,,,,
0.03,0.0557,2.5,,,,,,
0.03,0.0557,2.6,,,,,,
0.03,0.0558,2.6,,,,,,
0.03,0.0557,2.6,,,,,,
0.03,0.0557,2.5,,,,,,
0.03,0.0518,2.6,,,,,,
0.03,0.0557,2.5,,,,,,
0.03,0.0558,2.5,,,,,,
0.03,0.0558,2.5,,,,,,
0.02,0.0558,2.6,,,,,,
0.02,0.0558,2.6,,,,,,
0.02,0.0558,2.5,,,,,,
0.02,0.0558,2.5,,,,,,
0.02,0.0558,2.5,,,,,,
0.02,0.0558,2.6,,,,,,
0.02,0.0557,2.5,,,,,,
0.02,0.0558,2.6,,,,,,
0.02,0.0598,2.6,,,,,,
0.02,0.0557,2.5,,,,,,
0.02,0.0558,2.5,,,,,,
0.01,0.0557,2.5,,,,,,
0.01,0.0558,2.5,,,,,,
0.01,0.0558,2.6,,,,,,
0.01,0.0557,2.6,,,,,,
0.01,0.0557,2.5,,,,,,
0.01,0.0558,2.5,,,,,,
0.01,0.0557,2.5,,,,,,
0.01,0.0558,2.5,,,,,,
0.01,0.0558,2.5,,,,,,
