Voltage Range: ,1.2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Step Size: ,0.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Read Count: ,3,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Delay Time: ,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Light Status: ,light,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Volts_output,Pixel 0 V,Pixel 0 mA,Pixel 1 V,Pixel 1 mA,Pixel 2 V,Pixel 2 mA,Pixel 3 V,Pixel 3 mA,Pixel 4 V,Pixel 4 mA,Pixel 5 V,Pixel 5 mA,Pixel 6 V,Pixel 6 mA,Pixel 7 V,Pixel 7 mA,Time
1.20,1.2165,-4.6000,1.2163,-3.0500,1.2253,-2.7000,1.2172,-2.2500,1.2164,-3.5750,1.2140,0.0250,1.2093,-3.1750,1.2204,-3.6750,0.6220
1.17,1.1884,-3.6000,1.1883,-2.5000,1.1962,-2.1000,1.1902,-1.8000,1.1913,-2.7750,1.1850,0.0000,1.1822,-2.5000,1.1903,-2.8750,1.2440
1.14,1.1603,-2.7750,1.1602,-1.9000,1.1682,-1.5500,1.1621,-1.3250,1.1612,-2.0750,1.1560,0.0000,1.1552,-1.8500,1.1612,-2.1000,1.8680
1.11,1.1322,-2.0250,1.1321,-1.4000,1.1401,-1.1000,1.1341,-0.9750,1.1361,-1.4500,1.1290,0.0000,1.1281,-1.3000,1.1332,-1.4500,2.4900
1.08,1.1041,-1.3750,1.1041,-0.9500,1.1111,-0.6750,1.1041,-0.6000,1.1081,-0.9000,1.1000,0.0250,1.1001,-0.8750,1.1061,-0.9250,3.1130
1.05,1.0761,-0.9000,1.0761,-0.5500,1.0820,-0.3750,1.0770,-0.4000,1.0791,-0.5250,1.0710,0.0250,1.0690,-0.5000,1.0781,-0.5750,3.7360
1.02,1.0451,-0.5500,1.0440,-0.2500,1.0520,-0.1750,1.0480,-0.2000,1.0480,-0.2750,1.0410,0.0000,1.0430,-0.2500,1.0480,-0.2750,4.3580
0.99,1.0170,-0.3000,1.0160,-0.0250,1.0240,0.0000,1.0190,-0.0250,1.0220,-0.0750,1.0120,0.0000,1.0120,-0.0750,1.0190,-0.1000,4.9810
0.96,0.9880,-0.1250,0.9860,0.1000,0.9930,0.1000,0.9880,0.0750,0.9920,0.0000,0.9840,0.0250,0.9840,0.0750,0.9890,0.0000,5.6020
0.93,0.9600,-0.0500,0.9560,0.2000,0.9640,0.1000,0.9600,0.1250,0.9630,0.1000,0.9530,0.0250,0.9530,0.1000,0.9600,0.0500,6.2250
0.90,0.9280,0.0000,0.9280,0.2250,0.9360,0.1500,0.9320,0.2000,0.9320,0.1250,0.9240,0.0500,0.9240,0.1750,0.9310,0.1000,6.8470
0.87,0.8980,0.0750,0.8960,0.2750,0.9040,0.2000,0.9000,0.2000,0.9040,0.2000,0.8940,0.0250,0.8920,0.1750,0.9000,0.1250,7.4690
0.84,0.8680,0.1500,0.8680,0.2250,0.8720,0.2000,0.8690,0.2250,0.8730,0.1750,0.8640,0.0000,0.8640,0.2000,0.8710,0.1750,8.0920
0.81,0.8400,0.1750,0.8360,0.2750,0.8440,0.2250,0.8400,0.2250,0.8430,0.2250,0.8360,0.0000,0.8350,0.2750,0.8400,0.1750,8.7140
0.78,0.8110,0.1750,0.8080,0.3250,0.8120,0.2500,0.8120,0.2500,0.8120,0.2250,0.8040,0.0000,0.8040,0.3000,0.8120,0.2000,9.3370
0.75,0.7780,0.2750,0.7760,0.2750,0.7830,0.2250,0.7790,0.2750,0.7800,0.3000,0.7760,0.0000,0.7730,0.3000,0.7790,0.2000,9.9590
0.72,0.7480,0.3000,0.7470,0.2750,0.7520,0.2000,0.7510,0.2500,0.7520,0.2500,0.7440,-0.0250,0.7440,0.3000,0.7480,0.2000,10.5820
0.69,0.7200,0.3500,0.7170,0.3750,0.7230,0.2000,0.7200,0.2750,0.7230,0.2250,0.7150,-0.0250,0.7160,0.3500,0.7180,0.2000,11.2060
0.66,0.6880,0.3750,0.6880,0.3750,0.6920,0.2000,0.6900,0.3000,0.6920,0.2000,0.6860,-0.0500,0.6860,0.3500,0.6900,0.2250,11.8280
0.63,0.6580,0.3500,0.6580,0.4000,0.6640,0.2500,0.6600,0.3250,0.6630,0.2250,0.6560,-0.0250,0.6560,0.3250,0.6600,0.2750,12.4510
0.60,0.6280,0.3500,0.6280,0.4250,0.6320,0.2500,0.6320,0.3000,0.6320,0.2500,0.6270,0.0000,0.6250,0.3000,0.6290,0.2500,13.0730
0.57,0.5970,0.3750,0.5980,0.4500,0.6040,0.2500,0.6000,0.3000,0.6000,0.2250,0.5970,0.0250,0.5960,0.2750,0.5990,0.2500,13.6960
0.54,0.5680,0.3250,0.5680,0.4750,0.5720,0.2250,0.5730,0.3250,0.5720,0.2500,0.5680,0.0000,0.5670,0.3500,0.5690,0.2250,14.3190
