14.8750,0.63,0.5180,-0.1500,0.5140,-0.1250,0.5120,-0.0250,0.5180,0.0000,0.5180,0.0000,0.5130,-0.0500,0.5120,0.0000,0.5120,-0.0750,0.5160,-0.0250,0.5120,-0.1250,0.5120,0.0000,0.5120,-0.0500,0.5120,-0.0500,0.5120,0.0000,0.5120,0.0000,0.5140,0.0000,1
15.6210,0.60,0.5760,-0.1250,0.5760,0.0000,0.5760,0.0000,0.5760,-0.0500,0.5760,0.0000,0.5760,0.0000,0.5760,-0.0250,0.5760,-0.0750,0.5760,0.0000,0.5760,-0.0750,0.5760,-0.0750,0.6000,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,1
16.3660,0.57,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5770,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5770,-0.0750,0.5770,-0.0500,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5770,0.0000,0.5760,0.0000,0.5760,0.0000,1
17.1110,0.54,0.5240,0.0000,0.5240,0.0000,0.5280,0.0000,0.5280,0.0000,0.5280,0.0000,0.5220,0.0000,0.5180,0.0000,0.5280,0.0000,0.5120,0.0000,0.5240,0.0000,0.5280,0.0000,0.5440,0.0000,0.5120,0.0000,0.5240,0.0000,0.5120,0.0000,0.5240,0.0000,1
17.8560,0.51,0.5290,0.0000,0.5280,0.0000,0.5280,0.0000,0.5280,0.0000,0.5280,0.0000,0.5280,0.0000,0.5240,0.0000,0.5280,-0.0250,0.5120,-0.0250,0.5280,0.0000,0.5280,0.0000,0.5160,0.0000,0.5120,0.0000,0.5280,0.0000,0.5120,0.0000,0.5280,0.0000,1
18.6010,0.48,0.0810,0.0000,0.0800,0.0000,0.0800,0.0000,0.0800,0.0000,0.0800,0.0000,0.0800,0.0000,0.0800,0.0000,0.0800,0.0000,0.0660,0.0000,0.0810,0.0000,0.0800,0.0000,0.0930,0.0000,0.0640,0.0000,0.0820,-0.0500,0.0640,0.0000,0.0810,0.0000,1
19.3450,0.45,0.0740,-0.0250,0.0680,0.0000,0.0720,0.0000,0.0700,0.0000,0.0740,0.0000,0.0740,0.0000,0.0680,-0.0250,0.0640,0.0000,0.0640,0.0000,0.0720,0.0000,0.0640,0.0000,0.0640,0.0000,0.0700,0.0000,0.0720,0.0000,0.0640,0.0000,0.0640,0.0000,1
20.0890,0.42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
20.8330,0.39,0.0010,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,1
21.5770,0.36,0.0000,-0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0750,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
22.3220,0.33,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0960,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,1
23.0660,0.30,0.0650,-0.0500,0.0640,0.0000,0.0640,-0.0250,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0480,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0660,0.0000,0.0640,0.0000,1
23.8120,0.27,0.0080,0.0000,0.0020,0.0000,0.0040,0.0000,0.0040,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0320,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0020,-0.0500,1
24.5550,0.24,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0250,0.0000,0.0000,0.0000,-0.0250,0.0000,0.0000,0.0000,-0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.3000,0.21,0.0640,0.0000,0.0640,0.0000,0.0640,-0.0500,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0650,0.0000,0.0650,0.0000,0.0640,0.0000,0.0640,0.0000,0.0960,0.0000,0.0640,0.0000,0.0640,0.0000,0.0660,0.0000,0.0640,0.0000,1
26.0450,0.18,0.0800,0.0000,0.0680,0.0000,0.0800,0.0000,0.0800,0.0000,0.0800,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0680,0.0000,0.0640,0.0000,0.0640,0.0000,0.0720,0.0000,0.0640,0.0000,0.0720,0.0000,1
26.7890,0.15,0.0160,0.0000,0.0160,0.0000,0.0160,0.0000,0.0160,0.0000,0.0160,0.0000,0.0120,0.0000,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000,0.0120,-0.0500,0.0160,0.0000,0.0320,0.0000,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000,0.0160,-0.0250,1
27.5340,0.12,0.0160,0.0000,0.0160,0.0000,0.0170,0.0000,0.0170,0.0000,0.0160,0.0000,0.0160,0.0000,0.0160,0.0000,0.0160,-0.0500,0.0000,0.0000,0.0160,0.0000,0.0160,-0.0500,0.0050,0.0000,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000,0.0170,-0.0750,1
28.2780,0.09,0.0880,0.0000,0.0800,0.0000,0.0660,0.0000,0.0840,-0.0500,0.0880,0.0000,0.0820,0.0000,0.0760,0.0000,0.0800,0.0000,0.0640,0.0000,0.0800,0.0000,0.0800,0.0000,0.0960,0.0000,0.0640,0.0000,0.0800,0.0000,0.0640,0.0000,0.0600,0.0000,1
29.0240,0.06,0.0640,0.0000,0.0640,0.0000,0.0700,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0700,0.0000,0.0640,-0.0250,0.0640,-0.0750,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0680,0.0000,0.0680,-0.0250,0.0640,0.0000,1
29.7680,0.03,0.0010,0.0000,0.0000,-0.0500,0.0010,0.0000,0.0160,-0.0750,0.0320,0.0000,0.0000,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0750,0.0010,0.0000,1
30.5130,0.00,0.0000,0.0000,0.0000,-0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,1
31.2560,-0.03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.7240,0.03,0.0000,-0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
1.4680,0.06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,-0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.0010,0.0000,0.0010,0.0000,0.0000,0.0000,1
2.2120,0.09,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,1
2.9570,0.12,0.0760,0.0000,0.0640,0.0000,0.0640,0.0000,0.0760,0.0000,0.0640,0.0000,0.0640,0.0000,0.0680,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,-0.0500,0.0640,0.0000,0.0640,0.0000,1
3.7010,0.15,0.0840,0.0000,0.0620,0.0000,0.0880,0.0000,0.0880,0.0000,0.0860,0.0000,0.0800,0.0000,0.0800,0.0000,0.0800,0.0000,0.0640,0.0000,0.0800,-0.0250,0.0800,0.0000,0.0960,0.0000,0.0660,0.0000,0.0800,0.0000,0.0660,-0.0500,0.0800,0.0000,1
4.4460,0.18,0.0160,0.0000,0.0160,0.0000,0.0160,-0.0750,0.0160,0.0000,0.0160,0.0000,0.0160,0.0000,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000,0.0160,-0.0250,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,0.0000,0.0010,0.0000,0.0160,0.0000,1
5.1900,0.21,0.0160,0.0000,0.0120,0.0000,0.0160,0.0000,0.0160,0.0000,0.0160,0.0000,0.0160,0.0000,0.0000,0.0000,0.0160,0.0000,0.0000,-0.0250,0.0160,0.0000,0.0120,0.0000,0.0200,0.0000,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000,0.0160,0.0000,1
5.9340,0.24,0.0800,0.0000,0.0640,0.0000,0.0760,0.0000,0.0800,0.0000,0.0800,0.0000,0.0640,0.0000,0.0640,0.0000,0.0720,0.0000,0.0640,0.0000,0.0720,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0720,0.0000,0.0640,-0.0500,0.0680,0.0000,1
6.6790,0.27,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0650,0.0000,0.0640,0.0000,0.0650,0.0000,0.0640,0.0000,0.0640,0.0000,0.0960,0.0000,0.0640,0.0000,0.0650,0.0000,0.0650,0.0000,0.0640,0.0000,1
7.4230,0.30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,-0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
8.1680,0.33,0.0040,0.0000,0.0000,-0.0250,0.0040,0.0000,0.0000,-0.0250,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,-0.0250,0.0320,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0020,0.0000,1
8.9120,0.36,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0000,0.0000,0.0640,0.0000,0.0640,-0.1000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0670,0.0000,0.0650,0.0000,0.0640,0.0000,1
9.6570,0.39,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,-0.0750,0.0640,0.0000,0.0640,0.0000,0.0640,-0.0750,0.0640,0.0000,0.0640,0.0000,0.0960,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,0.0640,0.0000,1
10.4010,0.42,0.0000,0.0000,0.0000,0.0000,0.0010,-0.0500,0.0000,-0.0500,0.0010,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,0.0020,0.0000,0.0000,0.0000,1
11.1460,0.45,0.0000,0.0000,0.0020,0.0000,0.0000,-0.0750,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,-0.0500,0.0010,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,1
11.8900,0.48,0.0000,-0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
12.6330,0.51,0.0760,0.0000,0.0680,0.0000,0.0640,0.0000,0.0700,0.0000,0.0800,0.0000,0.0740,0.0000,0.0720,0.0000,0.0680,0.0000,0.0640,0.0000,0.0720,0.0000,0.0720,0.0000,0.0640,0.0000,0.0660,0.0000,0.0760,0.0000,0.0700,0.0000,0.0820,-0.0500,1
13.3790,0.54,0.0810,0.0000,0.0800,0.0000,0.0800,0.0000,0.0800,0.0000,0.0800,0.0000,0.0800,0.0000,0.0800,0.0000,0.0800,0.0000,0.0650,0.0000,0.0810,0.0000,0.0810,-0.0500,0.0900,0.0000,0.0640,-0.0750,0.0830,0.0000,0.0650,-0.0250,0.0810,0.0000,1
14.1230,0.57,0.5280,0.0000,0.5280,0.0000,0.5280,0.0000,0.5280,0.0000,0.5280,0.0000,0.5280,0.0000,0.5120,0.0000,0.5280,0.0000,0.5120,0.0000,0.5280,-0.0250,0.5280,0.0000,0.5160,-0.0500,0.5120,0.0000,0.5280,0.0000,0.5130,0.0000,0.5290,0.0000,1
14.8680,0.60,0.5200,0.0000,0.5280,0.0000,0.5280,0.0000,0.5240,0.0000,0.5280,0.0000,0.5180,0.0000,0.5120,0.0000,0.5240,0.0000,0.5120,0.0000,0.5240,0.0000,0.5200,0.0000,0.5400,0.0000,0.5120,0.0000,0.5280,0.0000,0.5120,0.0000,0.5280,0.0000,1
15.6130,0.63,0.5760,0.0000,0.5770,-0.0500,0.5760,0.0000,0.5760,0.0000,0.5770,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,-0.0500,0.5770,0.0000,0.5770,0.0000,0.5760,0.0000,0.5770,0.0000,0.5760,0.0000,0.5770,-0.0500,1
16.3590,0.66,0.5760,0.0000,0.5760,-0.0500,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,-0.0500,0.5760,-0.1250,0.5760,-0.1000,0.5760,-0.0250,0.5760,0.0000,0.6080,0.0000,0.5760,-0.1000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,1
17.1040,0.69,0.5120,-0.0500,0.5140,-0.0750,0.5140,-0.1250,0.5160,-0.0500,0.5120,0.0000,0.5130,0.0000,0.5120,-0.0750,0.5140,-0.0250,0.5140,-0.0500,0.5120,-0.1250,0.5120,-0.1000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5140,0.0000,1
17.8500,0.72,0.5120,-0.0500,0.5120,0.0000,0.5130,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5130,-0.1000,0.5120,0.0000,0.5120,-0.1500,0.5300,0.0000,0.5140,-0.1000,0.5120,0.0000,0.5120,-0.0500,0.5120,0.0000,1
18.5950,0.75,0.5760,0.0000,0.5760,-0.0750,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5120,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,-0.0250,0.5760,-0.0500,1
19.3400,0.78,0.5760,0.0000,0.5780,0.0000,0.5770,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5780,-0.0250,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.6000,0.0000,0.5760,-0.0250,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,1
20.0850,0.81,0.5120,0.0000,0.5130,-0.0250,0.5120,0.0000,0.5120,0.0000,0.5120,-0.0250,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5130,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,1
20.8300,0.84,0.5130,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5130,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,1
21.5740,0.87,0.5120,0.0000,0.5120,-0.0250,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,1
22.3190,0.90,0.5900,0.0000,0.5920,0.0000,0.5880,0.0000,0.5960,0.0000,0.5880,0.0000,0.5840,0.0000,0.5880,0.0000,0.5920,0.0000,0.5760,0.0000,0.5840,0.0000,0.5860,0.0000,0.5820,0.0000,0.5780,-0.0500,0.5920,0.0000,0.5760,0.0000,0.5960,0.0000,1
23.0640,0.93,0.5920,0.0000,0.5920,0.0000,0.5920,0.0000,0.5920,0.0000,0.5920,0.0000,0.5850,0.0000,0.5760,0.0000,0.5920,-0.0250,0.5760,0.0000,0.5920,0.0000,0.5880,0.0000,0.6050,0.0000,0.5760,0.0000,0.5920,0.0000,0.5760,0.0000,0.5920,0.0000,1
23.8080,0.96,0.5280,0.0000,0.5280,0.0000,0.5280,0.0000,0.5280,0.0000,0.5280,0.0000,0.5120,0.0000,0.5120,0.0000,0.5280,0.0000,0.5120,0.0000,0.5280,0.0000,0.5280,0.0000,0.5120,0.0000,0.5120,-0.0750,0.5280,0.0000,0.5120,-0.0250,0.5280,-0.0250,1
24.5540,0.99,0.5120,0.0000,0.5140,-0.0750,0.5140,0.0000,0.5120,0.0000,0.5160,0.0000,0.5160,0.0000,0.5140,-0.0250,0.5120,0.0000,0.5120,0.0000,0.5160,0.0000,0.5120,0.0000,0.5360,-0.0500,0.5120,0.0000,0.5120,0.0000,0.5120,0.0000,0.5160,0.0000,1
25.2980,1.02,0.5760,-0.0750,0.5770,-0.0750,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,0.0000,0.5760,-0.0750,1
