Voltage Range (V): ,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
30.1690, ovf, 2.54, ovf, -2.43, ovf, -2.35, ovf, 0.02, 0.05, ovf, 0.21, 0.04, 0.43, 2.25, 0.42, 1.95, ovf, ovf, -0.0040, -0.0000, nan, 0.0588, 6.8758, 5.7846, 0
33.5210, ovf, 2.54, ovf, -2.42, ovf, -2.35, ovf, 0.02, 0.05, ovf, 0.32, 0.03, 0.54, 2.16, 0.53, 1.85, ovf, 499179200.0000, -0.0039, -0.0000, nan, 0.0687, 8.3071, 6.9533, 0
36.8760, ovf, 2.50, ovf, -2.43, ovf, -2.35, ovf, 0.05, 0.05, ovf, 0.43, 0.02, 0.65, 2.02, 0.64, 1.74, ovf, 45379920.0000, -0.0039, -0.0000, nan, 0.0631, 9.3281, 7.8594, 0
40.2300, ovf, 2.44, ovf, -2.42, ovf, -2.35, ovf, 0.02, 0.05, ovf, 0.54, 0.01, 0.76, 1.95, 0.74, 1.72, ovf, 4125447.7500, -0.0039, -0.0000, nan, 0.0410, 10.5004, 9.1083, 0
43.5840, ovf, 2.25, ovf, -2.42, ovf, -2.34, ovf, 0.03, 0.05, ovf, 0.65, 0.05, 0.77, 2.08, 0.66, 1.94, ovf, 375040.6875, -0.0039, -0.0000, nan, 0.2157, 11.3532, 9.0107, 0
46.9400, ovf, 2.10, ovf, -2.42, ovf, -2.33, ovf, 0.04, 0.05, ovf, 0.75, 0.13, 0.77, 2.10, 0.75, 1.76, ovf, 34094.6093, -0.0039, -0.0000, nan, 0.7116, 11.4696, 9.3149, 0
50.2960, ovf, 2.00, ovf, -2.43, ovf, -2.32, ovf, 0.03, 0.05, ovf, 0.86, 0.13, 0.77, 2.12, 0.66, 1.98, ovf, 3099.5061, -0.0039, -0.0000, nan, 0.7993, 11.5907, 9.2121, 0
53.6520, ovf, 1.90, ovf, -2.42, ovf, -2.34, ovf, 0.02, 0.05, ovf, 0.97, 0.12, 0.77, 2.13, 0.75, 1.77, ovf, 281.7695, -0.0039, -0.0000, nan, 0.8360, 11.6565, 9.3866, 0
57.0070, ovf, 1.81, ovf, -2.42, ovf, -2.34, ovf, 0.02, 0.05, ovf, 0.88, 0.16, 0.77, 2.12, 0.66, 1.99, ovf, 25.6116, -0.0039, -0.0000, nan, 0.9805, 11.6022, 9.2652, 0
60.3630, ovf, 1.72, ovf, -2.42, -1335599232.00, -2.33, ovf, 0.01, 0.05, 1781241856.00, 0.88, 0.15, 0.77, 2.12, 0.75, 1.77, ovf, 2.3246, -0.0039, -0.0000, nan, 0.9371, 11.6083, 9.3914, 0
63.7200, ovf, 2.05, ovf, -2.42, -121418112.00, -2.35, ovf, 0.00, 0.05, 161931072.00, 0.88, 0.18, 0.77, 2.12, 0.66, 1.96, ovf, 0.2075, -0.0039, -0.0000, nan, 1.1025, 11.6141, 9.1251, 0
67.0770, ovf, 1.78, ovf, -2.41, -11038010.00, -2.36, ovf, 0.03, 0.05, 14721007.00, 0.88, 0.18, 0.77, 2.13, 0.75, 1.75, ovf, 0.0151, -0.0039, -0.0000, nan, 1.1178, 11.6478, 9.2810, 0
70.4340, ovf, 2.05, ovf, -2.42, -1003455.43, -2.34, ovf, 0.04, 0.05, 1338275.50, 0.87, 0.13, 0.77, 2.10, 0.66, 1.97, ovf, -0.0024, -0.0039, -0.0000, nan, 0.8360, 11.5018, 9.1568, 0
73.7900, ovf, 1.79, 1431748864.00, -2.42, -91223.22, -2.34, -2054362752.00, 0.02, 0.05, 121663.80, 0.98, 0.12, 0.77, 2.15, 0.75, 1.76, ovf, -0.0040, -0.0039, -0.0000, nan, 0.8396, 11.7370, 9.3327, 0
77.1490, ovf, 2.06, 130158984.00, -2.42, -8293.02, -2.33, -186760256.00, 0.02, 0.05, 11062.73, 0.88, 0.17, 0.77, 2.11, 0.66, 1.96, ovf, -0.0041, -0.0039, -0.0000, nan, 1.0374, 11.5596, 9.1146, 0
80.5070, ovf, 1.80, 11832635.00, -2.41, -753.91, -2.33, -16978206.00, 0.02, 0.05, 1008.08, 0.88, 0.15, 0.77, 2.11, 0.75, 1.75, ovf, -0.0041, -0.0039, -0.0000, nan, 0.9415, 11.5434, 9.2801, 0
83.8640, ovf, 2.09, 1075694.12, -2.41, -68.54, -2.32, -1543473.25, 0.02, 0.05, 94.01, 0.88, 0.17, 0.77, 2.16, 0.85, 1.55, ovf, -0.0041, -0.0039, -0.0000, nan, 1.0467, 11.8516, 9.3811, 0
87.2220, ovf, 1.81, 97790.38, -2.38, -6.23, -2.31, -140315.75, 0.05, 0.05, 10.92, 0.88, 0.14, 0.77, 2.12, 0.77, 1.95, ovf, -0.0041, -0.0038, -0.0000, nan, 0.8860, 11.6197, 10.5742, 0
90.5800, -1785315840.00, 2.07, 8890.03, -2.38, -0.57, -2.31, -12755.98, 0.01, 0.05, 3.33, 0.88, 0.13, 0.77, 2.10, 0.76, 1.88, ovf, -0.0041, -0.0038, -0.0000, nan, 0.8152, 11.5100, 10.0966, 0
93.9370, -162301440.00, 1.79, 808.18, -2.39, -0.05, -2.32, -1159.63, 0.05, 0.05, 2.65, 0.98, 0.11, 0.77, 2.11, 0.76, 1.85, -2247348992.0000, -0.0041, -0.0038, -0.0000, nan, 0.7741, 11.5389, 9.9509, 0
97.2960, -14754676.00, 2.06, 73.47, -2.38, -0.00, -2.31, -105.42, 0.02, 0.05, 2.57, 0.88, 0.16, 0.77, 2.09, 0.76, 1.86, -204304448.0000, -0.0040, -0.0038, -0.0000, nan, 0.9749, 11.4368, 9.9910, 0
100.6550, -1341333.12, 1.80, 6.68, -2.40, -0.00, -2.34, -9.58, 0.02, 0.05, 2.61, 0.88, 0.16, 0.77, 2.10, 0.76, 1.85, -18573116.0000, -0.0041, -0.0038, -0.0000, nan, 0.9932, 11.4934, 9.9458, 0
104.0130, -121938.75, 2.07, 0.61, -2.39, 0.00, -2.32, -0.87, 0.04, 0.05, 2.57, 0.88, 0.15, 0.77, 2.08, 0.76, 1.86, -1688456.8750, -0.0040, -0.0038, -0.0000, nan, 0.9380, 11.4043, 9.9857, 0
107.3720, -11084.65, 1.79, 0.06, -2.38, 0.00, -2.31, -0.08, 0.03, 0.05, 2.54, 0.88, 0.15, 0.77, 2.10, 0.76, 1.84, -153487.4218, -0.0040, -0.0038, -0.0000, nan, 0.9327, 11.4796, 9.8917, 0
110.7300, -1007.10, 2.08, 0.01, -2.39, 0.00, -2.32, -0.01, 0.04, 0.05, 2.55, 0.88, 0.13, 0.77, 2.08, 0.76, 1.86, -13944.5292, -0.0040, -0.0038, -0.0000, nan, 0.8197, 11.3922, 9.9856, 0
114.0880, -90.86, 1.79, 0.00, -2.38, 0.00, -2.31, -0.00, 0.01, 0.05, 2.56, 0.98, 0.10, 0.77, 2.08, 0.76, 1.83, -1259.0366, -0.0040, -0.0038, -0.0000, nan, 0.7109, 11.3843, 9.8431, 0
117.4450, -7.67, 2.06, 0.00, -2.39, 0.00, -2.32, -0.00, 0.03, 0.05, 2.54, 0.88, 0.14, 0.77, 2.10, 0.76, 1.83, -105.6732, -0.0041, -0.0038, -0.0000, nan, 0.8555, 11.4725, 9.8347, 0
120.8030, -0.01, 1.79, 0.00, -2.35, 0.00, -2.31, -0.00, 0.03, 0.05, 2.54, 0.98, 0.11, 0.77, 2.08, 0.76, 1.82, -0.9586, -0.0039, -0.0038, -0.0000, nan, 0.7778, 11.3810, 9.7851, 0
124.1610, 0.59, 2.07, 0.00, -2.34, 0.00, -2.31, -0.00, 0.01, 0.05, 2.55, 0.88, 0.16, 0.77, 2.09, 0.76, 1.83, 8.7450, -0.0039, -0.0038, -0.0000, nan, 0.9750, 11.4440, 9.8294, 0
127.5180, 0.75, 1.78, 0.00, -2.36, 0.00, -2.31, -0.00, 0.02, 0.05, 2.54, 0.88, 0.13, 0.77, 2.10, 0.76, 1.84, 9.3939, -0.0040, -0.0038, -0.0000, nan, 0.8236, 11.4833, 9.8823, 0
130.8760, 0.66, 2.07, 0.00, -2.34, 0.00, -2.32, -0.00, 0.04, 0.05, 2.52, 0.88, 0.14, 0.77, 2.10, 0.76, 1.87, 9.6807, -0.0040, -0.0038, -0.0000, nan, 0.8663, 11.4814, 10.0288, 0
134.2340, 0.75, 1.78, 0.00, -2.34, 0.00, -2.31, -0.00, 0.01, 0.05, 2.53, 0.98, 0.12, 0.77, 2.09, 0.76, 1.82, 9.4790, -0.0039, -0.0038, -0.0000, nan, 0.8424, 11.4316, 9.7539, 0
137.5910, 0.66, 2.06, 0.00, -2.35, 0.00, -2.30, -0.00, 0.01, 0.05, 2.53, 0.88, 0.17, 0.77, 2.08, 0.76, 1.81, 9.6464, -0.0039, -0.0038, -0.0000, nan, 1.0376, 11.3881, 9.7289, 0
140.9480, 0.75, 1.78, 0.00, -2.33, 0.00, -2.31, -0.00, 0.01, 0.05, 2.51, 0.88, 0.15, 0.77, 2.08, 0.76, 1.83, 9.4758, -0.0039, -0.0038, -0.0000, nan, 0.9423, 11.3788, 9.8198, 0
144.3070, 0.66, 2.06, 0.00, -2.33, 0.00, -2.27, -0.00, 0.06, 0.05, 2.51, 0.88, 0.14, 0.77, 2.08, 0.76, 1.81, 9.6462, -0.0039, -0.0037, -0.0000, nan, 0.8771, 11.3833, 9.7349, 0
147.6640, 0.75, 1.76, 0.00, -2.32, 0.00, -2.31, -0.00, 0.01, 0.05, 2.50, 0.98, 0.11, 0.77, 2.06, 0.76, 1.82, 9.3775, -0.0038, -0.0038, -0.0000, nan, 0.7797, 11.2790, 9.7712, 0
151.0210, 0.66, 2.06, 0.00, -2.31, 0.00, -2.29, -0.00, 0.02, 0.05, 2.51, 0.88, 0.14, 0.77, 2.10, 0.76, 1.81, 9.6372, -0.0038, -0.0038, -0.0000, nan, 0.8624, 11.4791, 9.7259, 0
154.3790, 0.75, 1.78, 0.00, -2.33, 0.00, -2.31, -0.00, 0.03, 0.05, 2.50, 0.88, 0.12, 0.77, 2.06, 0.76, 1.81, 9.4750, -0.0039, -0.0038, -0.0000, nan, 0.7565, 11.2874, 9.7264, 0
157.7370, 0.66, 2.03, 0.00, -2.31, 0.00, -2.28, -0.00, 0.03, 0.05, 2.47, 0.98, 0.12, 0.77, 2.08, 0.76, 1.80, 9.5254, -0.0038, -0.0037, -0.0000, nan, 0.8324, 11.3696, 9.6776, 0
161.0940, 0.75, 1.75, 0.00, -2.33, 0.00, -2.30, -0.00, 0.01, 0.05, 2.49, 0.88, 0.17, 0.77, 2.07, 0.76, 1.84, 9.3175, -0.0039, -0.0037, -0.0000, nan, 1.0933, 11.3380, 9.8637, 0
164.4520, 0.66, 2.03, 0.00, -2.34, 0.00, -2.30, -0.00, 0.05, 0.05, 2.47, 0.88, 0.14, 0.77, 2.08, 0.76, 1.82, 9.5057, -0.0039, -0.0037, -0.0000, nan, 0.8908, 11.3742, 9.7877, 0
167.8100, 0.75, 1.74, 0.00, -2.33, 0.00, -2.29, -0.00, 0.03, 0.05, 2.50, 0.88, 0.11, 0.77, 2.05, 0.76, 1.81, 9.2665, -0.0039, -0.0037, -0.0000, nan, 0.7026, 11.2281, 9.7229, 0
171.1660, 0.66, 2.05, 0.00, -2.31, 0.00, -2.30, -0.00, 0.03, 0.05, 2.48, 0.98, 0.11, 0.77, 2.05, 0.76, 1.79, 9.5851, -0.0038, -0.0038, -0.0000, nan, 0.7639, 11.2200, 9.6236, 0
174.5240, 0.75, 1.75, 0.00, -2.31, 0.00, -2.26, -0.00, 0.03, 0.05, 2.49, 0.88, 0.15, 0.77, 2.07, 0.76, 1.81, 9.3228, -0.0038, -0.0037, -0.0000, nan, 0.9169, 11.3085, 9.7171, 0
177.8820, 0.66, 2.05, 0.00, -2.30, 0.00, -2.29, -0.00, 0.00, 0.05, 2.48, 0.88, 0.13, 0.77, 2.06, 0.76, 1.81, 9.5902, -0.0038, -0.0038, -0.0000, nan, 0.8183, 11.2668, 9.7256, 0
181.2390, 0.75, 1.75, 0.00, -2.31, 0.00, -2.27, -0.00, 0.01, 0.05, 2.47, 0.98, 0.11, 0.77, 2.05, 0.76, 1.79, 9.3234, -0.0038, -0.0037, -0.0000, nan, 0.7744, 11.2187, 9.6286, 0
184.5960, 0.66, 2.01, 0.00, -2.32, 0.00, -2.31, -0.00, 0.00, 0.05, 2.47, 0.88, 0.13, 0.77, 2.07, 0.76, 1.79, 9.4222, -0.0038, -0.0038, -0.0000, nan, 0.8048, 11.3084, 9.6198, 0
187.9540, 0.75, 1.76, 0.00, -2.32, 0.00, -2.26, -0.00, 0.02, 0.05, 2.44, 0.98, 0.10, 0.77, 2.05, 0.76, 1.79, 9.3572, -0.0038, -0.0037, -0.0000, nan, 0.7095, 11.2276, 9.6145, 0
191.3120, 0.66, 2.01, 0.00, -2.31, 0.00, -2.30, -0.00, 0.01, 0.05, 2.46, 0.88, 0.15, 0.77, 2.06, 0.76, 1.77, 9.3781, -0.0038, -0.0037, -0.0000, nan, 0.9125, 11.2756, 9.5208, 0
194.6690, 0.75, 1.75, 0.00, -2.31, 0.00, -2.27, -0.00, 0.03, 0.05, 2.47, 0.88, 0.13, 0.77, 2.03, 0.76, 1.80, 9.3041, -0.0038, -0.0037, -0.0000, nan, 0.8179, 11.1252, 9.6589, 0
198.0270, 0.66, 2.01, 0.00, -2.30, 0.00, -2.26, -0.00, 0.02, 0.05, 2.47, 0.88, 0.13, 0.77, 2.05, 0.76, 1.76, 9.4256, -0.0038, -0.0036, -0.0000, nan, 0.8093, 11.2004, 9.4760, 0
201.3840, 0.75, 1.74, 0.00, -2.30, 0.00, -2.25, -0.00, 0.03, 0.05, 2.43, 0.98, 0.10, 0.77, 2.02, 0.76, 1.76, 9.2593, -0.0037, -0.0036, -0.0000, nan, 0.7099, 11.0786, 9.4594, 0
204.7410, 0.66, 2.00, 0.00, -2.31, 0.00, -2.27, -0.00, 0.03, 0.05, 2.45, 0.88, 0.15, 0.77, 2.04, 0.66, 1.94, 9.3743, -0.0038, -0.0037, -0.0000, nan, 0.9123, 11.1570, 9.0427, 0
208.0990, 0.75, 1.71, 0.00, -2.30, 0.00, -2.27, -0.00, 0.02, 0.05, 2.45, 0.88, 0.16, 0.77, 2.04, 0.75, 1.70, 9.1072, -0.0037, -0.0037, -0.0000, nan, 0.9875, 11.1537, 9.0248, 0
211.4570, 0.66, 2.00, 0.00, -2.33, 0.00, -2.27, -0.00, 0.04, 0.05, 2.43, 0.88, 0.16, 0.77, 2.02, 0.66, 1.88, 9.3605, -0.0038, -0.0036, -0.0000, nan, 0.9943, 11.0594, 8.7673, 0
214.8140, 0.75, 1.72, 0.00, -2.30, 0.00, -2.23, -0.00, 0.00, 0.05, 2.45, 0.88, 0.14, 0.77, 2.00, 0.75, 1.66, 9.1551, -0.0038, -0.0036, -0.0000, nan, 0.8816, 10.9613, 8.8089, 0
218.1720, 0.66, 1.97, 0.00, -2.29, 0.00, -2.25, -0.00, 0.03, 0.05, 2.44, 0.98, 0.11, 0.77, 2.05, 0.66, 1.86, 9.2439, -0.0037, -0.0036, -0.0000, nan, 0.7801, 11.1964, 8.6641, 0
221.5300, 0.75, 1.72, 0.00, -2.30, 0.00, -2.27, -0.00, 0.02, 0.05, 2.42, 0.88, 0.15, 0.77, 2.02, 0.75, 1.67, 9.1445, -0.0038, -0.0036, -0.0000, nan, 0.9186, 11.0735, 8.8441, 0
224.8870, 0.66, 2.01, 0.00, -2.29, 0.00, -2.25, -0.00, 0.01, 0.05, 2.42, 0.88, 0.16, 0.77, 2.03, 0.66, 1.84, 9.4059, -0.0038, -0.0036, -0.0000, nan, 0.9880, 11.1171, 8.5790, 0
228.2440, 0.75, 1.72, 0.00, -2.29, 0.00, -2.24, -0.00, 0.03, 0.05, 2.42, 0.88, 0.14, 0.77, 2.01, 0.75, 1.67, 9.1592, -0.0037, -0.0036, -0.0000, nan, 0.8813, 11.0217, 8.8407, 0
231.6020, 0.66, 1.96, 0.00, -2.31, 0.00, -2.24, -0.00, 0.00, 0.04, 2.45, 0.88, 0.17, 0.77, 2.00, 0.66, 1.85, 9.1551, -0.0038, -0.0036, -0.0000, nan, 1.0409, 10.9528, 8.6156, 0
234.9600, 0.75, 1.70, 0.00, -2.30, 0.00, -2.25, -0.00, 0.02, 0.04, 2.44, 0.88, 0.14, 0.77, 1.99, 0.75, 1.65, 9.0381, -0.0037, -0.0037, -0.0000, nan, 0.8861, 10.9022, 8.7463, 0
238.3170, 0.66, 2.00, 0.00, -2.28, 0.00, -2.24, -0.00, 0.00, 0.05, 2.42, 0.88, 0.16, 0.77, 2.00, 0.66, 1.86, 9.3596, -0.0037, -0.0036, -0.0000, nan, 0.9851, 10.9368, 8.6488, 0
241.6740, 0.75, 1.69, 0.00, -2.29, 0.00, -2.23, -0.00, 0.05, 0.05, 2.41, 0.88, 0.16, 0.77, 2.02, 0.75, 1.64, 9.0076, -0.0037, -0.0036, -0.0000, nan, 0.9941, 11.0394, 8.6962, 0
245.0320, 0.66, 1.97, 0.00, -2.29, 0.00, -2.23, -0.00, 0.01, 0.04, 2.41, 0.88, 0.16, 0.77, 2.00, 0.66, 1.86, 9.2254, -0.0037, -0.0035, -0.0000, nan, 0.9949, 10.9493, 8.6394, 0
248.3890, 0.75, 1.69, 0.00, -2.28, 0.00, -2.25, -0.00, 0.00, 0.05, 2.39, 0.88, 0.16, 0.77, 2.00, 0.75, 1.65, 8.9954, -0.0037, -0.0035, -0.0000, nan, 0.9947, 10.9462, 8.7442, 0
251.7470, 0.66, 1.97, 0.00, -2.27, 0.00, -2.24, -0.00, 0.03, 0.04, 2.40, 0.88, 0.13, 0.77, 2.01, 0.66, 1.87, 9.2243, -0.0036, -0.0035, -0.0000, nan, 0.8254, 10.9905, 8.6855, 0
255.1040, 0.75, 1.70, 0.00, -2.27, 0.00, -2.22, -0.00, 0.05, 0.04, 2.40, 0.98, 0.11, 0.77, 1.99, 0.75, 1.66, 9.0402, -0.0037, -0.0035, -0.0000, nan, 0.7747, 10.9054, 8.8015, 0
258.4610, 0.66, 1.95, 0.00, -2.28, 0.00, -2.24, -0.00, 0.01, 0.04, 2.38, 0.88, 0.16, 0.77, 2.00, 0.76, 1.74, 9.1443, -0.0037, -0.0035, -0.0000, nan, 1.0315, 10.9320, 9.3493, 0
261.8190, 0.75, 1.69, 0.00, -2.25, 0.00, -2.21, -0.00, 0.01, 0.04, 2.41, 0.88, 0.17, 0.77, 2.01, 0.76, 1.76, 8.9880, -0.0036, -0.0035, -0.0000, nan, 1.0548, 10.9946, 9.4480, 0
265.1770, 0.66, 1.95, 0.00, -2.28, 0.00, -2.22, -0.00, 0.00, 0.05, 2.39, 0.88, 0.14, 0.77, 1.99, 0.76, 1.76, 9.1395, -0.0037, -0.0035, -0.0000, nan, 0.8868, 10.9006, 9.4524, 0
268.5330, 0.75, 1.69, 0.00, -2.23, 0.00, -2.21, -0.00, 0.01, 0.04, 2.36, 0.87, 0.12, 0.77, 2.03, 0.76, 1.76, 8.9833, -0.0036, -0.0035, -0.0000, nan, 0.7582, 11.0909, 9.4573, 0
271.8910, 0.66, 1.95, 0.00, -2.24, 0.00, -2.23, -0.00, 0.03, 0.04, 2.41, 0.98, 0.12, 0.77, 2.00, 0.76, 1.76, 9.1391, -0.0036, -0.0036, -0.0000, nan, 0.8326, 10.9489, 9.4532, 0
275.2490, 0.75, 1.69, 0.00, -2.23, 0.00, -2.22, -0.00, 0.00, 0.04, 2.36, 0.88, 0.13, 0.77, 2.00, 0.76, 1.74, 8.9876, -0.0036, -0.0035, -0.0000, nan, 0.8106, 10.9462, 9.3597, 0
278.6050, 0.66, 1.96, 0.00, -2.26, 0.00, -2.21, -0.00, 0.01, 0.04, 2.37, 0.88, 0.18, 0.77, 1.99, 0.76, 1.72, 9.1815, -0.0036, -0.0035, -0.0000, nan, 1.0913, 10.8860, 9.2401, 0
281.9630, 0.75, 1.71, 0.00, -2.23, 0.00, -2.21, -0.00, 0.00, 0.04, 2.40, 0.88, 0.15, 0.77, 2.00, 0.76, 1.76, 9.0897, -0.0036, -0.0035, -0.0000, nan, 0.9469, 10.9302, 9.4380, 0
285.3200, 0.66, 1.96, 0.00, -2.25, 0.00, -2.20, -0.00, 0.02, 0.04, 2.37, 0.88, 0.14, 0.77, 1.98, 0.76, 1.75, 9.1908, -0.0036, -0.0035, -0.0000, nan, 0.8770, 10.8349, 9.4072, 0
288.6770, 0.75, 1.68, 0.00, -2.22, 0.00, -2.20, -0.00, 0.00, 0.04, 2.38, 0.98, 0.11, 0.77, 1.99, 0.76, 1.76, 8.9431, -0.0035, -0.0035, -0.0000, nan, 0.7794, 10.8915, 9.4532, 0
292.0340, 0.66, 1.95, 0.00, -2.23, 0.00, -2.21, -0.00, 0.03, 0.04, 2.35, 0.88, 0.16, 0.77, 1.98, 0.76, 1.76, 9.1355, -0.0036, -0.0035, -0.0000, nan, 0.9751, 10.8416, 9.4574, 0
295.3920, 0.75, 1.68, 0.00, -2.27, 0.00, -2.21, -0.00, 0.05, 0.04, 2.36, 0.88, 0.14, 0.77, 1.98, 0.76, 1.76, 8.9381, -0.0036, -0.0034, -0.0000, nan, 0.8801, 10.8268, 9.4532, 0
298.7490, 0.66, 1.96, 0.00, -2.23, 0.00, -2.20, -0.00, -0.00, 0.04, 2.34, 0.88, 0.15, 0.77, 1.98, 0.76, 1.74, 9.1824, -0.0035, -0.0035, -0.0000, nan, 0.9277, 10.8255, 9.3554, 0
302.1060, 0.75, 1.69, 0.00, -2.24, 0.00, -2.22, -0.00, 0.03, 0.04, 2.36, 0.88, 0.15, 0.77, 1.99, 0.76, 1.76, 8.9915, -0.0036, -0.0035, -0.0000, nan, 0.9323, 10.8751, 9.4485, 0
305.4640, 0.66, 1.94, 0.00, -2.23, 0.00, -2.20, -0.00, 0.03, 0.04, 2.34, 0.88, 0.15, 0.77, 1.98, 0.76, 1.73, 9.0978, -0.0035, -0.0034, -0.0000, nan, 0.9328, 10.8299, 9.3104, 0
308.8210, 0.75, 1.69, 0.00, -2.22, 0.00, -2.22, -0.00, 0.01, 0.04, 2.37, 0.88, 0.14, 0.77, 1.98, 0.76, 1.75, 9.0329, -0.0035, -0.0035, -0.0000, nan, 0.8760, 10.8360, 9.3956, 0
312.1780, 0.66, 1.95, 0.00, -2.25, 0.00, -2.20, -0.00, 0.02, 0.04, 2.37, 0.98, 0.11, 0.77, 1.99, 0.76, 1.75, 9.1488, -0.0035, -0.0034, -0.0000, nan, 0.7796, 10.8811, 9.4033, 0
315.5340, 0.75, 1.68, 0.00, -2.20, 0.00, -2.20, -0.00, 0.03, 0.04, 2.33, 1.08, 0.06, 0.77, 1.98, 0.76, 1.75, 8.9393, -0.0035, -0.0034, -0.0000, nan, 0.4953, 10.8355, 9.4040, 0
318.8920, 0.66, 1.95, 0.00, -2.23, 0.00, -2.20, -0.00, 0.02, 0.04, 2.33, 0.99, 0.12, 0.77, 1.98, 0.76, 1.74, 9.1351, -0.0035, -0.0034, -0.0000, nan, 0.8717, 10.8365, 9.3461, 0
322.2490, 0.75, 1.68, 0.00, -2.20, 0.00, -2.19, -0.00, 0.03, 0.04, 2.33, 0.89, 0.12, 0.77, 1.99, 0.76, 1.74, 8.9338, -0.0035, -0.0034, -0.0000, nan, 0.7574, 10.8863, 9.3500, 0
325.6060, 0.66, 1.95, 0.00, -2.22, 0.00, -2.19, -0.00, 0.04, 0.04, 2.33, 0.98, 0.11, 0.77, 1.99, 0.76, 1.75, 9.1346, -0.0035, -0.0034, -0.0000, nan, 0.7688, 10.8806, 9.3946, 0
328.9640, 0.75, 1.69, 0.00, -2.21, 0.00, -2.20, -0.00, 0.03, 0.04, 2.32, 0.88, 0.13, 0.77, 1.97, 0.76, 1.74, 8.9872, -0.0035, -0.0034, -0.0000, nan, 0.8048, 10.7858, 9.3544, 0
332.3200, 0.66, 1.94, 0.00, -2.21, 0.00, -2.19, -0.00, 0.03, 0.04, 2.32, 0.98, 0.12, 0.77, 1.98, 0.76, 1.70, 9.1026, -0.0035, -0.0034, -0.0000, nan, 0.8368, 10.8371, 9.1553, 0
335.6780, 0.75, 1.68, 0.00, -2.22, 0.00, -2.19, -0.00, -0.01, 0.04, 2.31, 0.88, 0.16, 0.77, 1.97, 0.76, 1.72, 8.9351, -0.0035, -0.0034, 0.0000, nan, 0.9806, 10.7866, 9.2349, 0
