38.0970, 0.06, 2.88, 0.00, -2.72, 0.00, -2.70, -0.00, 0.04, 0.06, 3.12, -0.00, 0.04, 0.06, 2.91, 0.05, 2.38, 1.1634, -0.0049, -0.0048, -0.0000, nan, -0.0000, 1.2256, 0.7393, 0
41.0280, 0.06, 2.83, 0.00, -2.74, 0.00, -2.73, -0.00, 0.02, 0.06, 3.10, -0.00, 0.02, 0.06, 2.89, 0.05, 2.35, 1.1442, -0.0049, -0.0049, -0.0000, nan, -0.0000, 1.1748, 0.7197, 0
43.9590, 0.06, 2.84, 0.00, -2.74, 0.00, -2.72, -0.00, 0.02, 0.06, 3.12, -0.00, 0.00, 0.06, 2.88, 0.05, 2.34, 1.1478, -0.0049, -0.0048, -0.0000, nan, -0.0000, 1.1787, 0.7263, 0
46.8910, 0.06, 2.84, 0.00, -2.72, 0.00, -2.70, -0.00, 0.00, 0.06, 3.10, -0.00, 0.02, 0.06, 2.88, 0.05, 2.34, 1.1484, -0.0048, -0.0048, -0.0000, nan, -0.0000, 1.1795, 0.7175, 0
49.8210, 0.06, 2.81, 0.00, -2.72, 0.00, -2.70, -0.00, 0.02, 0.06, 3.12, -0.00, 0.02, 0.06, 2.88, 0.05, 2.34, 1.1231, -0.0048, -0.0048, -0.0000, nan, -0.0000, 1.1796, 0.7161, 0
52.7530, 0.06, 2.82, 0.00, -2.72, 0.00, -2.70, -0.00, 0.02, 0.06, 3.12, -0.00, 0.02, 0.06, 2.90, 0.05, 2.34, 1.1256, -0.0048, -0.0048, -0.0000, nan, -0.0000, 1.2119, 0.7159, 0
55.6850, 0.06, 2.80, 0.00, -2.72, 0.00, -2.68, -0.00, 0.05, 0.06, 3.09, -0.00, 0.00, 0.06, 2.87, 0.05, 2.31, 1.1313, -0.0049, -0.0047, -0.0000, nan, -0.0000, 1.1907, 0.7153, 0
58.6150, 0.06, 2.78, 0.00, -2.74, 0.00, -2.66, -0.00, 0.03, 0.06, 3.10, -0.00, 0.03, 0.06, 2.88, 0.05, 2.32, 1.1135, -0.0049, -0.0047, -0.0000, nan, -0.0000, 1.1809, 0.7204, 0
61.5470, 0.06, 2.78, 0.00, -2.72, 0.00, -2.69, -0.00, 0.04, 0.06, 3.10, -0.00, 0.01, 0.06, 2.86, 0.05, 2.32, 1.1106, -0.0049, -0.0046, -0.0000, nan, -0.0000, 1.1851, 0.7213, 0
64.4790, 0.06, 2.76, 0.00, -2.74, 0.00, -2.68, -0.00, 0.04, 0.06, 3.12, -0.00, 0.03, 0.06, 2.86, 0.05, 2.30, 1.1033, -0.0049, -0.0047, -0.0000, nan, -0.0000, 1.1738, 0.7064, 0
67.4110, 0.06, 2.76, 0.00, -2.72, 0.00, -2.68, -0.00, 0.02, 0.06, 3.10, -0.00, 0.06, 0.06, 2.84, 0.05, 2.30, 1.0902, -0.0048, -0.0047, -0.0000, nan, -0.0000, 1.1527, 0.7138, 0
70.3420, 0.06, 2.76, 0.00, -2.69, 0.00, -2.68, -0.00, 0.00, 0.06, 3.12, -0.00, 0.03, 0.06, 2.86, 0.05, 2.30, 1.1119, -0.0048, -0.0047, -0.0000, nan, -0.0000, 1.1559, 0.6953, 0
73.2740, 0.06, 2.76, 0.00, -2.71, 0.00, -2.66, -0.00, 0.00, 0.06, 3.07, -0.00, 0.04, 0.06, 2.84, 0.05, 2.28, 1.0797, -0.0048, -0.0046, -0.0000, nan, -0.0000, 1.1497, 0.6870, 0
76.2050, 0.06, 2.78, 0.00, -2.72, 0.00, -2.69, -0.00, 0.02, 0.06, 3.09, -0.00, 0.04, 0.06, 2.84, 0.05, 2.30, 1.0690, -0.0047, -0.0046, -0.0000, nan, -0.0000, 1.1487, 0.7007, 0
79.1360, 0.06, 2.76, 0.00, -2.72, 0.00, -2.65, -0.00, 0.00, 0.06, 3.07, -0.00, 0.01, 0.06, 2.86, 0.05, 2.30, 1.0726, -0.0047, -0.0046, -0.0000, nan, -0.0000, 1.1552, 0.6832, 0
82.0680, 0.06, 2.71, 0.00, -2.69, 0.00, -2.67, -0.00, 0.02, 0.06, 3.03, -0.00, 0.02, 0.06, 2.81, 0.05, 2.32, 1.0539, -0.0047, -0.0046, -0.0000, nan, -0.0000, 1.1362, 0.7052, 0
85.0000, 0.06, 2.74, 0.00, -2.71, 0.00, -2.65, -0.00, 0.02, 0.06, 3.05, -0.00, 0.04, 0.06, 2.85, 0.05, 2.29, 1.0519, -0.0047, -0.0046, -0.0000, nan, -0.0000, 1.1532, 0.6886, 0
87.9320, 0.06, 2.72, 0.00, -2.70, 0.00, -2.67, -0.00, 0.02, 0.06, 3.04, -0.00, 0.02, 0.06, 2.83, 0.05, 2.28, 1.0213, -0.0047, -0.0047, -0.0000, nan, -0.0000, 1.1426, 0.6760, 0
90.8630, 0.06, 2.72, 0.00, -2.68, 0.00, -2.65, -0.00, 0.04, 0.06, 3.09, -0.00, 0.04, 0.06, 2.82, 0.05, 2.28, 1.0516, -0.0047, -0.0046, -0.0000, nan, -0.0000, 1.1408, 0.6739, 0
93.7940, 0.06, 2.72, 0.00, -2.68, 0.00, -2.66, -0.00, 0.02, 0.06, 3.08, -0.00, 0.02, 0.06, 2.82, 0.05, 2.28, 1.0212, -0.0047, -0.0046, -0.0000, nan, -0.0000, 1.1405, 0.6834, 0
96.7260, 0.06, 2.75, 0.00, -2.66, 0.00, -2.68, -0.00, 0.02, 0.06, 3.08, -0.00, 0.04, 0.06, 2.82, 0.05, 2.28, 1.0287, -0.0046, -0.0046, -0.0000, nan, -0.0000, 1.1404, 0.6751, 0
99.6570, 0.06, 2.73, 0.00, -2.68, 0.00, -2.65, -0.00, 0.04, 0.06, 3.05, -0.00, 0.01, 0.06, 2.80, 0.05, 2.28, 1.0295, -0.0047, -0.0045, -0.0000, nan, -0.0000, 1.1337, 0.6738, 0
102.5890, 0.06, 2.70, 0.00, -2.68, 0.00, -2.64, -0.00, 0.02, 0.06, 3.02, -0.00, 0.02, 0.06, 2.82, 0.05, 2.30, 1.0114, -0.0047, -0.0045, -0.0000, nan, -0.0000, 1.1393, 0.6880, 0
105.5210, 0.06, 2.72, 0.00, -2.65, 0.00, -2.64, -0.00, 0.04, 0.06, 3.02, -0.00, 0.02, 0.06, 2.84, 0.05, 2.28, 1.0146, -0.0046, -0.0045, -0.0000, nan, -0.0000, 1.1470, 0.6863, 0
108.4530, 0.06, 2.67, 0.00, -2.64, 0.00, -2.66, -0.00, 0.04, 0.06, 3.07, -0.00, 0.05, 0.06, 2.82, 0.05, 2.28, 0.9965, -0.0046, -0.0046, -0.0000, nan, -0.0000, 1.1416, 0.6855, 0
111.3840, 0.06, 2.64, 0.00, -2.69, 0.00, -2.64, -0.00, 0.02, 0.06, 3.05, -0.00, 0.03, 0.06, 2.79, 0.05, 2.28, 0.9872, -0.0047, -0.0046, -0.0000, nan, -0.0000, 1.1272, 0.6755, 0
114.3160, 0.06, 2.66, 0.00, -2.68, 0.00, -2.64, -0.00, 0.00, 0.06, 3.04, -0.00, 0.02, 0.06, 2.80, 0.04, 2.28, 0.9920, -0.0046, -0.0045, -0.0000, nan, -0.0000, 1.1315, 0.6639, 0
117.2480, 0.06, 2.64, 0.00, -2.65, 0.00, -2.64, -0.00, 0.03, 0.06, 3.02, -0.00, 0.02, 0.06, 2.80, 0.04, 2.28, 0.9865, -0.0046, -0.0045, -0.0000, nan, -0.0000, 1.1323, 0.6521, 0
120.1780, 0.06, 2.64, 0.00, -2.66, 0.00, -2.64, -0.00, 0.02, 0.06, 3.02, -0.00, 0.00, 0.06, 2.80, 0.04, 2.28, 0.9856, -0.0046, -0.0045, -0.0000, nan, -0.0000, 1.1323, 0.6402, 0
123.1100, 0.06, 2.66, 0.00, -2.64, 0.00, -2.66, -0.00, 0.05, 0.06, 3.00, -0.00, 0.03, 0.06, 2.78, 0.04, 2.28, 0.9917, -0.0046, -0.0046, -0.0000, nan, -0.0000, 1.1131, 0.6482, 0
126.0420, 0.06, 2.66, 0.00, -2.64, 0.00, -2.66, -0.00, 0.01, 0.06, 3.02, -0.00, 0.01, 0.06, 2.80, 0.05, 2.26, 0.9927, -0.0045, -0.0045, -0.0000, nan, -0.0000, 1.1292, 0.6646, 0
128.9730, 0.06, 2.64, 0.00, -2.64, 0.00, -2.64, -0.00, 0.03, 0.06, 3.00, -0.00, 0.03, 0.06, 2.78, 0.04, 2.28, 0.9866, -0.0045, -0.0045, -0.0000, nan, -0.0000, 1.1251, 0.6424, 0
131.9050, 0.06, 2.66, 0.00, -2.64, 0.00, -2.64, -0.00, 0.02, 0.06, 3.00, -0.00, 0.02, 0.06, 2.80, 0.04, 2.28, 0.9919, -0.0045, -0.0046, -0.0000, nan, -0.0000, 1.1312, 0.6584, 0
134.8370, 0.06, 2.64, 0.00, -2.64, 0.00, -2.66, -0.00, 0.02, 0.06, 3.00, -0.00, 0.02, 0.06, 2.78, 0.05, 2.28, 0.9865, -0.0045, -0.0046, -0.0000, nan, -0.0000, 1.1255, 0.6710, 0
137.7680, 0.06, 2.64, 0.00, -2.66, 0.00, -2.64, -0.00, 0.00, 0.06, 3.00, -0.00, 0.05, 0.06, 2.78, 0.05, 2.28, 0.9856, -0.0046, -0.0045, -0.0000, nan, -0.0000, 1.1245, 0.6731, 0
140.6990, 0.06, 2.66, 0.00, -2.64, 0.00, -2.64, -0.00, 0.02, 0.06, 3.02, -0.00, 0.04, 0.06, 2.73, 0.04, 2.26, 0.9917, -0.0046, -0.0045, -0.0000, nan, -0.0000, 1.0927, 0.6391, 0
143.6310, 0.06, 2.64, 0.00, -2.64, 0.00, -2.64, -0.00, 0.02, 0.06, 3.02, -0.00, 0.02, 0.06, 2.76, 0.04, 2.24, 0.9865, -0.0046, -0.0045, -0.0000, nan, -0.0000, 1.1122, 0.6486, 0
146.5630, 0.06, 2.64, 0.00, -2.62, 0.00, -2.62, -0.00, 0.02, 0.06, 3.00, -0.00, 0.02, 0.06, 2.76, 0.04, 2.27, 0.9856, -0.0045, -0.0045, -0.0000, nan, -0.0000, 1.1156, 0.6397, 0
149.4930, 0.06, 2.64, 0.00, -2.64, 0.00, -2.64, -0.00, 0.00, 0.06, 3.03, -0.00, 0.00, 0.06, 2.78, 0.04, 2.28, 0.9740, -0.0046, -0.0045, -0.0000, nan, -0.0000, 1.1229, 0.6382, 0
152.4250, 0.06, 2.62, 0.00, -2.64, 0.00, -2.64, -0.00, 0.02, 0.06, 3.01, -0.00, 0.02, 0.06, 2.81, 0.04, 2.26, 0.9658, -0.0046, -0.0045, -0.0000, nan, -0.0000, 1.1376, 0.6333, 0
155.3570, 0.06, 2.62, 0.00, -2.64, 0.00, -2.64, -0.00, 0.00, 0.06, 3.00, -0.00, 0.04, 0.06, 2.77, 0.04, 2.28, 0.9760, -0.0045, -0.0045, -0.0000, nan, -0.0000, 1.1198, 0.6371, 0
158.2880, 0.06, 2.62, 0.00, -2.64, 0.00, -2.62, -0.00, 0.00, 0.06, 2.98, -0.00, 0.02, 0.06, 2.74, 0.04, 2.26, 0.9777, -0.0045, -0.0045, -0.0000, nan, -0.0000, 1.0982, 0.6529, 0
161.2190, 0.06, 2.64, 0.00, -2.64, 0.00, -2.62, -0.00, 0.02, 0.06, 3.00, -0.00, 0.00, 0.06, 2.77, 0.04, 2.26, 0.9842, -0.0045, -0.0045, -0.0000, nan, -0.0000, 1.1080, 0.6357, 0
164.1510, 0.06, 2.64, 0.00, -2.66, 0.00, -2.65, -0.00, 0.00, 0.06, 3.00, -0.00, 0.03, 0.06, 2.75, 0.04, 2.28, 0.9738, -0.0045, -0.0045, -0.0000, nan, -0.0000, 1.0837, 0.6574, 0
167.0830, 0.06, 2.61, 0.00, -2.64, 0.00, -2.64, -0.00, 0.02, 0.06, 2.98, -0.00, 0.02, 0.06, 2.76, 0.04, 2.21, 0.9596, -0.0045, -0.0045, -0.0000, nan, -0.0000, 1.1109, 0.6319, 0
170.0140, 0.06, 2.62, 0.00, -2.64, 0.00, -2.64, -0.00, 0.00, 0.06, 2.98, -0.00, 0.00, 0.06, 2.76, 0.04, 2.24, 0.9750, -0.0045, -0.0045, -0.0000, nan, -0.0000, 1.1034, 0.6375, 0
172.9450, 0.06, 2.62, 0.00, -2.66, 0.00, -2.61, -0.00, 0.00, 0.06, 2.96, -0.00, 0.05, 0.06, 2.78, 0.04, 2.21, 0.9661, -0.0046, -0.0045, -0.0000, nan, -0.0000, 1.1089, 0.6192, 0
175.8770, 0.06, 2.62, 0.00, -2.63, 0.00, -2.63, -0.00, 0.03, 0.06, 2.94, -0.00, 0.04, 0.06, 2.78, 0.04, 2.25, 0.9646, -0.0045, -0.0045, -0.0000, nan, -0.0000, 1.0979, 0.6301, 0
178.8080, 0.06, 2.60, 0.00, -2.64, 0.00, -2.64, -0.00, 0.02, 0.06, 2.97, -0.00, 0.02, 0.06, 2.76, 0.04, 2.26, 0.9466, -0.0045, -0.0045, -0.0000, nan, -0.0000, 1.0774, 0.6518, 0
181.7400, 0.06, 2.62, 0.00, -2.62, 0.00, -2.64, -0.00, 0.02, 0.06, 2.98, -0.00, 0.00, 0.06, 2.73, 0.04, 2.24, 0.9613, -0.0045, -0.0045, -0.0000, nan, -0.0000, 1.0963, 0.6310, 0
184.6720, 0.06, 2.59, 0.00, -2.62, 0.00, -2.61, -0.00, 0.02, 0.06, 2.98, -0.00, 0.02, 0.06, 2.75, 0.04, 2.24, 0.9628, -0.0044, -0.0044, -0.0000, nan, -0.0000, 1.1005, 0.6274, 0
187.6030, 0.06, 2.61, 0.00, -2.62, 0.00, -2.63, -0.00, 0.02, 0.06, 3.00, -0.00, 0.02, 0.06, 2.73, 0.04, 2.22, 0.9641, -0.0045, -0.0045, -0.0000, nan, -0.0000, 1.0882, 0.6222, 0
190.5340, 0.06, 2.59, 0.00, -2.60, 0.00, -2.59, -0.00, 0.00, 0.06, 2.98, -0.00, 0.04, 0.06, 2.70, 0.04, 2.25, 0.9518, -0.0044, -0.0044, -0.0000, nan, -0.0000, 1.0674, 0.6307, 0
193.4660, 0.06, 2.60, 0.00, -2.62, 0.00, -2.61, -0.00, 0.03, 0.06, 2.98, -0.00, 0.01, 0.06, 2.73, 0.04, 2.23, 0.9450, -0.0045, -0.0045, -0.0000, nan, -0.0000, 1.0655, 0.6228, 0
196.3980, 0.06, 2.58, 0.00, -2.60, 0.00, -2.59, -0.00, 0.02, 0.06, 3.00, -0.00, 0.00, 0.06, 2.72, 0.04, 2.20, 0.9486, -0.0044, -0.0043, -0.0000, nan, -0.0000, 1.0715, 0.6261, 0
199.3280, 0.06, 2.61, 0.00, -2.62, 0.00, -2.63, -0.00, 0.05, 0.06, 2.95, -0.00, 0.02, 0.06, 2.72, 0.04, 2.18, 0.9618, -0.0044, -0.0044, -0.0000, nan, -0.0000, 1.0720, 0.6127, 0
202.2600, 0.06, 2.57, 0.00, -2.60, 0.00, -2.61, -0.00, 0.04, 0.06, 2.96, -0.00, 0.02, 0.06, 2.70, 0.04, 2.18, 0.9452, -0.0044, -0.0044, -0.0000, nan, -0.0000, 1.0768, 0.6104, 0
205.1920, 0.06, 2.59, 0.00, -2.62, 0.00, -2.60, -0.00, 0.06, 0.06, 2.94, -0.00, 0.02, 0.06, 2.70, 0.04, 2.21, 0.9440, -0.0044, -0.0044, -0.0000, nan, -0.0000, 1.0541, 0.6194, 0
208.1240, 0.06, 2.57, 0.00, -2.59, 0.00, -2.57, -0.00, 0.01, 0.06, 2.96, -0.00, 0.05, 0.06, 2.70, 0.04, 2.15, 0.9204, -0.0044, -0.0044, -0.0000, nan, -0.0000, 1.0504, 0.6110, 0
211.0550, 0.06, 2.59, 0.00, -2.60, 0.00, -2.54, -0.00, 0.00, 0.06, 2.98, -0.00, 0.03, 0.06, 2.73, 0.04, 2.19, 0.9394, -0.0044, -0.0043, -0.0000, nan, -0.0000, 1.0627, 0.6243, 0
213.9860, 0.06, 2.57, 0.00, -2.62, 0.00, -2.61, -0.00, 0.02, 0.06, 2.93, -0.00, 0.00, 0.06, 2.74, 0.04, 2.18, 0.9530, -0.0044, -0.0044, -0.0000, nan, -0.0000, 1.0647, 0.6124, 0
216.9180, 0.05, 2.54, 0.00, -2.59, 0.00, -2.63, -0.00, 0.05, 0.06, 2.95, -0.00, 0.02, 0.06, 2.72, 0.04, 2.20, 0.9053, -0.0043, -0.0045, -0.0000, nan, -0.0000, 1.0588, 0.6151, 0
219.8490, 0.05, 2.56, 0.00, -2.58, 0.00, -2.61, -0.00, 0.08, 0.06, 2.96, -0.00, 0.04, 0.06, 2.70, 0.04, 2.18, 0.9026, -0.0043, -0.0044, -0.0000, nan, -0.0000, 1.0163, 0.6109, 0
222.7810, 0.05, 2.59, 0.00, -2.60, 0.00, -2.58, -0.00, 0.03, 0.06, 2.98, -0.00, 0.02, 0.06, 2.72, 0.04, 2.18, 0.9144, -0.0044, -0.0043, -0.0000, nan, -0.0000, 1.0394, 0.6195, 0
225.7130, 0.05, 2.52, 0.00, -2.60, 0.00, -2.55, -0.00, 0.02, 0.06, 2.96, 0.00, 0.04, 0.06, 2.72, 0.04, 2.20, 0.8760, -0.0044, -0.0043, -0.0000, nan, -0.0000, 1.0546, 0.6162, 0
228.6450, 0.05, 2.55, 0.00, -2.58, 0.00, -2.56, -0.00, 0.00, 0.06, 2.94, 0.00, 0.02, 0.06, 2.69, 0.04, 2.18, 0.9096, -0.0043, -0.0043, -0.0000, nan, -0.0000, 1.0208, 0.6111, 0
231.5750, 0.06, 2.54, 0.00, -2.61, 0.00, -2.56, -0.00, 0.03, 0.06, 2.94, 0.00, 0.00, 0.06, 2.75, 0.04, 2.15, 0.9200, -0.0044, -0.0044, -0.0000, nan, -0.0000, 1.0526, 0.6009, 0
234.5070, 0.05, 2.54, 0.00, -2.59, 0.00, -2.59, -0.00, 0.01, 0.06, 2.94, 0.00, 0.03, 0.06, 2.72, 0.04, 2.19, 0.8998, -0.0044, -0.0044, -0.0000, nan, -0.0000, 1.0573, 0.6132, 0
237.4390, 0.05, 2.59, 0.00, -2.60, 0.00, -2.57, -0.00, 0.00, 0.06, 2.94, -0.00, 0.04, 0.06, 2.67, 0.04, 2.15, 0.8912, -0.0043, -0.0043, -0.0000, nan, -0.0000, 1.0150, 0.6012, 0
240.3690, 0.05, 2.55, 0.00, -2.57, 0.00, -2.59, -0.00, 0.02, 0.06, 2.92, -0.00, 0.04, 0.06, 2.71, 0.04, 2.14, 0.9060, -0.0043, -0.0043, -0.0000, nan, -0.0000, 1.0386, 0.5993, 0
243.3010, 0.05, 2.54, 0.00, -2.59, 0.00, -2.57, -0.00, 0.02, 0.06, 2.92, -0.00, 0.02, 0.06, 2.70, 0.04, 2.21, 0.8860, -0.0044, -0.0043, -0.0000, nan, -0.0000, 1.0244, 0.6176, 0
246.2330, 0.05, 2.56, 0.00, -2.57, 0.00, -2.56, -0.00, 0.05, 0.06, 2.92, -0.00, 0.02, 0.06, 2.68, 0.04, 2.17, 0.8775, -0.0043, -0.0042, -0.0000, nan, -0.0000, 1.0157, 0.6067, 0
249.1630, 0.05, 2.53, 0.00, -2.53, 0.00, -2.56, -0.00, 0.03, 0.06, 2.92, -0.00, 0.02, 0.06, 2.65, 0.04, 2.19, 0.8866, -0.0042, -0.0043, -0.0000, nan, -0.0000, 1.0019, 0.6241, 0
252.0950, 0.05, 2.52, 0.00, -2.55, 0.00, -2.53, -0.00, 0.05, 0.06, 2.92, -0.00, 0.04, 0.06, 2.67, 0.04, 2.17, 0.8990, -0.0043, -0.0042, -0.0000, nan, -0.0000, 1.0240, 0.6077, 0
255.0270, 0.05, 2.49, 0.00, -2.53, 0.00, -2.55, -0.00, 0.03, 0.06, 2.90, -0.00, 0.04, 0.06, 2.68, 0.04, 2.13, 0.8568, -0.0042, -0.0043, -0.0000, nan, -0.0000, 1.0158, 0.5957, 0
257.9590, 0.05, 2.51, 0.00, -2.54, 0.00, -2.56, -0.00, 0.05, 0.06, 2.92, -0.00, 0.04, 0.06, 2.66, 0.04, 2.17, 0.8612, -0.0042, -0.0043, -0.0000, nan, -0.0000, 1.0660, 0.6076, 0
260.8890, 0.05, 2.52, 0.00, -2.57, 0.00, -2.58, -0.00, 0.03, 0.06, 2.90, -0.00, 0.02, 0.06, 2.69, 0.04, 2.15, 0.8838, -0.0043, -0.0043, -0.0000, nan, -0.0000, 1.0175, 0.6003, 0
263.8210, 0.05, 2.52, 0.00, -2.53, 0.00, -2.56, -0.00, 0.04, 0.06, 2.92, -0.00, 0.05, 0.06, 2.65, 0.04, 2.16, 0.8657, -0.0043, -0.0043, -0.0000, nan, -0.0000, 0.9908, 0.6038, 0
266.7530, 0.05, 2.55, 0.00, -2.57, 0.00, -2.56, -0.00, 0.02, 0.06, 2.90, -0.00, 0.04, 0.06, 2.66, 0.04, 2.16, 0.8851, -0.0042, -0.0042, -0.0000, nan, -0.0000, 1.0040, 0.6043, 0
269.6840, 0.05, 2.51, 0.00, -2.55, 0.00, -2.54, -0.00, 0.00, 0.06, 2.92, -0.00, 0.02, 0.06, 2.63, 0.04, 2.19, 0.8712, -0.0042, -0.0042, -0.0000, nan, -0.0000, 1.0161, 0.6138, 0
272.6150, 0.05, 2.52, 0.00, -2.54, 0.00, -2.52, -0.00, 0.00, 0.06, 2.90, -0.00, 0.04, 0.06, 2.67, 0.04, 2.20, 0.8746, -0.0042, -0.0041, -0.0000, nan, -0.0000, 1.0030, 0.6060, 0
275.5470, 0.05, 2.52, 0.00, -2.54, 0.00, -2.55, -0.00, 0.03, 0.06, 2.88, -0.00, 0.02, 0.06, 2.66, 0.04, 2.18, 0.8642, -0.0042, -0.0042, -0.0000, nan, -0.0000, 1.0060, 0.6093, 0
278.4790, 0.05, 2.52, 0.00, -2.56, 0.00, -2.56, -0.00, 0.02, 0.06, 2.90, -0.00, 0.05, 0.06, 2.66, 0.04, 2.18, 0.8734, -0.0043, -0.0042, -0.0000, nan, -0.0000, 0.9950, 0.6100, 0
281.4100, 0.05, 2.50, 0.00, -2.54, 0.00, -2.53, -0.00, 0.02, 0.06, 2.90, -0.00, 0.09, 0.06, 2.64, 0.04, 2.18, 0.8583, -0.0042, -0.0042, -0.0000, nan, -0.0000, 0.9985, 0.6007, 0
284.3410, 0.05, 2.52, 0.00, -2.52, 0.00, -2.54, -0.00, 0.05, 0.06, 2.88, -0.00, 0.02, 0.06, 2.64, 0.04, 2.16, 0.8615, -0.0042, -0.0042, -0.0000, nan, -0.0000, 0.9876, 0.6038, 0
287.2730, 0.05, 2.52, 0.00, -2.52, 0.00, -2.51, -0.00, 0.04, 0.06, 2.90, -0.00, 0.02, 0.06, 2.66, 0.04, 2.13, 0.8620, -0.0041, -0.0041, -0.0000, nan, -0.0000, 0.9921, 0.5950, 0
290.2040, 0.05, 2.50, 0.00, -2.52, 0.00, -2.53, -0.00, 0.01, 0.06, 2.87, -0.00, 0.02, 0.06, 2.64, 0.04, 2.15, 0.8564, -0.0041, -0.0042, -0.0000, nan, -0.0000, 0.9865, 0.6029, 0
293.1360, 0.05, 2.52, 0.00, -2.54, 0.00, -2.52, -0.00, 0.02, 0.06, 2.88, -0.00, 0.04, 0.06, 2.64, 0.04, 2.18, 0.8612, -0.0042, -0.0041, -0.0000, nan, -0.0000, 0.9856, 0.6088, 0
